wid,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
w05e5ad5,9.032275779838589,8.40188067486405,8.318049375203673,8.401836973442602,8.059100836148263,7.946898304441663,7.912713428037083,7.713863483222934,7.811773977187452,7.6964682641810445
w0c70a81,8.311482360533633,8.356271588982601,8.488298216237602,8.40104926766998,7.835103381252786,7.893284702468362,8.056485892814887,8.00897288934369,8.092180268603439,8.0047556186466
w0e2f500,7.713918168000447,7.262145282296321,7.996657564935611,7.463822320296328,7.6613630442795335,7.893284702468362,7.748029148469491,7.4911109046929205,7.558884723044262,7.6121785736493495
w11ae0c3,8.335537775295654,8.069810718351183,8.093064597553212,8.104847252187794,7.68530719257184,7.644572916069146,7.750021260413604,7.634194270991433,7.586169407026116,7.6569491072734595
w158db17,8.147147951349073,7.838168028136325,8.069280127992167,7.895469794000765,7.551143700105423,7.893284702468362,7.836777855661975,7.487066923198396,7.720575530775202,7.754462676943986
w18b16aa,8.166091434189145,7.676533770941204,7.7086988407767745,7.966757433323934,7.729322584839756,7.535083644143943,7.544477736423674,7.566020926385714,7.845417986937271,7.4027073640194585
w2121301,8.110354013146644,7.96976391222031,7.346851566881152,7.365133197172635,7.577877999823905,7.467568186255956,7.375073570540509,7.304306050116329,7.410731424575923,7.3277377487238695
w2424d8d,7.992296438362383,8.303762190956125,7.924283865459398,7.666996712981523,7.700264918854872,7.755995815781906,7.55479137570446,7.569789282729936,7.571042526965532,7.5323023786005034
w313d7aa,8.480346138605448,8.093507170968754,8.100249208278962,8.551739942997909,8.063839424046002,7.920004419850003,8.049366036569568,7.875099110872578,7.845417986937271,7.830443649182282
w397496b,8.211066319056766,8.002215707137816,7.841990988667849,7.86443781613679,7.670811223957893,7.651405581427885,7.674316873377589,7.432901071361215,7.6444860862155855,7.53954543056719
w3c803c1,8.418322321043473,7.914132825718917,8.077016451162107,8.160849278789433,7.93504894079867,7.715246206891739,7.788258722488233,7.589374224976352,7.845417986937271,7.63886643579955
w430272a,8.758102318338972,8.26168207803543,7.900017649005475,8.086999429595142,7.624152679948729,7.587213047270536,7.912713428037083,7.615946132403188,7.494243298160507,7.653470627386744
w457a2a0,8.580763431560854,8.16033553766432,8.405586326345125,8.306510770768892,7.9271208812394525,7.929579747759911,8.031401322821658,7.906479913591149,7.946188491815917,7.845520222433829
w4a3c9b0,8.67737618516046,8.599265829715867,8.354641246938542,8.432789517890217,8.202908348776939,8.286524894768784,7.871523238563157,7.761739049253155,7.855245427820674,7.63379511900458
w4ff13f3,8.335537775295654,8.534590931871646,8.260285098133895,8.104847252187794,8.292737458147759,7.909714985458719,8.008889695490055,7.7728592171415505,7.630927419317919,7.8079703278692065
w5284fa9,7.814185833765607,7.745153978859747,7.909286114369303,7.6571464267007165,7.656247404151688,7.893284702468362,7.520832067810665,7.506400519717543,7.672774266824472,7.5830652248818735
w578a7cb,8.134178343914222,7.747387421808858,7.824523913754569,7.830449416425981,8.240355748689048,7.826894200002881,7.552785831908257,7.629300125227191,7.639145743564462,7.525427629875831
w5c58b96,8.335537775295654,8.722950022007845,8.552593161286678,8.104847252187794,8.50159742490496,8.375469398953424,8.523602867772533,8.337388407518901,8.16592209912436,8.218368385179073
w5dd5645,8.335537775295654,8.169955880896637,8.840333413940995,8.104847252187794,8.39833040600701,8.348410940911313,8.638322415682365,8.408187403966098,8.463392445514605,8.311764247987117
w672a25c,8.335537775295654,8.232238970687664,7.803156171710763,8.104847252187794,8.177659328744177,7.906503088010925,7.984854934795036,7.92821433346975,7.945145835373036,7.7351698873911054
w6d23692,8.412934730765386,7.974050988345176,7.644968975595578,8.154949034053388,7.744809406084114,7.601501597298303,7.524553126977388,7.500093206181784,7.845417986937271,7.460878227503979
w6eb2a0a,9.038437545723585,8.954687395171728,8.780618204170706,8.938903329515032,8.710854333636131,8.71160083077921,8.646034022080002,8.452273708082839,8.556305453245201,8.366020832392268
w6f95ee3,8.71047585293714,8.433652936291713,8.191686302690943,8.146510440048946,8.023403972656833,8.130829125921688,8.153699873843442,7.9750110777228915,8.023454546297648,7.856574395720925
w8250429,8.335537775295654,8.524633831362866,8.366749969205134,8.104847252187794,8.38738619002887,8.144844761627269,8.233716610762462,8.15736628254807,7.9882346906749495,8.126766918996394
w9376389,8.823395762894766,8.620227307232945,8.650869955583188,8.694604301980577,8.213564767620616,8.574625196530906,7.912713428037083,8.362788266196487,8.44970392792884,8.257034022463177
w96b09fe,8.546617877941383,8.252841275950722,8.37441758463511,8.24227987253585,8.150999271057517,8.31585180712319,7.912713428037083,7.889894953807875,8.019357698650463,7.816119428119626
w9864444,7.503768549853882,7.333788060390585,7.501975446187032,7.289856026824004,7.6391673114437975,7.186429704397784,7.21670700705246,7.23318483814117,7.182463367648835,7.396928799859393
w9ff051d,8.758032761286826,8.845429693502656,8.455111211769681,8.4795073829169,7.9271208812394525,8.237936133872749,8.372753739502041,8.235270381496749,8.326465550085418,8.274957888902598
wa3a9848,8.45877939686936,8.018286034121733,8.365451187153289,8.332142991030443,8.284318133491867,7.893284702468362,8.148942594069618,8.302243080115552,8.283418199250045,8.295622335280989
wa64273f,7.949359917548158,8.345766078637974,8.051582207188787,8.28802628644053,7.910951017886793,7.893284702468362,7.9097160967368945,7.860269027872109,8.125686995976064,7.869787627750554
waedfc9c,7.735391969513972,7.759012435818697,7.672444661282451,7.686703047780244,7.9271208812394525,7.537339206920284,7.590237827221637,7.691758570956082,7.69563537788372,7.635810691626194
wb14ab17,8.15369942441627,7.987935766912361,8.216789460844373,8.038397560521851,7.509698493798103,7.722450248126262,7.912713428037083,7.541598865489217,7.556982422498767,7.5750056294379835
wb651fe0,8.335537775295654,8.37846260570597,8.245602565695899,8.104847252187794,8.155941152431947,7.902871380242715,8.008596853005983,7.818578521852931,7.913867461991496,7.871872963622487
wbcb6e6a,8.56182972251183,8.515043039634117,8.467369768341824,8.355286769163806,7.992018699280023,7.893284702468362,8.142741345387748,8.030533985922796,7.882210312256384,7.999714069813522
wc59a729,8.290804036997873,8.338963405762916,8.00650074796699,8.073433728754207,7.9271208812394525,7.977981305504543,8.225300263472285,7.95402628687668,7.949467341220311,7.8990957159918045
wc71252e,8.630666553840092,8.74896137030839,8.531015828960713,8.582912990174133,7.9271208812394525,8.352675825650838,8.58340920710339,8.380608906386032,8.3176551513184,8.192133091051714
wcb4623a,8.486830045538607,8.530104682268599,7.407483087292979,8.184481205787456,7.897139468864904,8.083155253246401,7.912713428037083,7.825635356620488,7.869013390635877,7.890228454064038
wcb87506,8.335537775295654,8.14332667664852,7.545540378531062,8.104847252187794,7.661077505816313,7.414072733693506,7.376782659179909,7.238499734938177,7.344872016822619,7.424840131046617
wdaebe9a,8.493379096516355,8.10342869739945,8.277837317684408,8.228047015450237,7.8048573776216505,7.9464832299929515,7.912713428037083,7.689736903357701,7.985272452556613,7.79019769293555
wdcfc216,8.114459698742552,7.831246632821139,7.9113355279256625,8.04354555230322,7.9271208812394525,7.645179030844335,7.864877418412155,7.79019407621421,7.641014645700906,7.6823501906573535
wde62b3d,8.163417511880542,7.541910811771841,7.984403375110051,7.942635745293052,7.498908303997843,7.893284702468362,7.811093837203476,7.4752547322901695,7.75411495201711,7.600570073309155
wdf61453,8.042098855702294,8.024018960653526,7.945959823494515,7.973424384296806,7.7974539952442745,7.58719770870829,7.912713428037083,7.36022823883065,7.513450203419036,7.431334419296411
we289943,8.241225610700724,8.064082877821493,7.909870038196433,8.193731354415572,7.7236394898349,7.65411693006343,7.625996651979313,7.5288308626358935,7.845417986937271,7.591925639468665
wf36c682,8.175283254131022,7.8960685289952774,7.97238320256456,7.810179465692951,7.432173085173671,7.515309496235012,7.912713428037083,7.359907849057118,7.442634867577687,7.436137525195471
wf63b737,8.576102472760864,8.420332024696664,7.81399440744583,8.147801547776279,8.056180346319307,8.001997106551043,7.912713428037083,7.793911844757811,7.786609479924967,7.733237758862275
