wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wcb4623a,1.941428665765451e-5,7.554007507059979e-5,9.687588741774252e-5,0.3771125886530353,0.6595508581010472,0.7586303143441727,665.5049637318373,1253.8383224942663,1686.2625010135675,8,95,3408.9560171599396,BADS
w672a25c,1.53913366638799e-6,8.172512905785461e-5,0.0001258561693607063,0.293233981886056,0.9676181796792136,0.7143447350406795,614.8669153926647,920.3392707086145,1762.6468251465544,8,98,3561.9733901224736,BADS
wf36c682,1.0825109452093441e-5,0.0001984560983429852,0.0001646058358626864,0.3011302043506293,0.45626279033196626,0.5411758514269603,632.3031873776928,527.810985517863,1554.7629661231354,8,94,3145.8722905044306,BADS
w5c58b96,7.136575120101767e-5,0.0001292910465649306,4.293664924018553e-5,0.6327674255811143,0.8262618339789334,0.9298426439566537,781.7671739030628,738.4754339291248,1556.131651314417,8,87,3147.9905675780706,BADS
w397496b,1.5022886650875824e-9,0.0001066589209198169,6.024536473466493e-5,0.29864153197253474,0.7361315728196496,0.6394100735354732,478.8277952979114,716.3135995760967,2569.938999520377,8,149,5179.909569488317,BADS
w9376389,0.00018422072034651073,0.0004362916243237636,0.0001161335777538013,0.46105732638030533,0.27723714255511367,0.29955239768411046,3014.9680817841727,2031.7704125575801,1693.4652034645915,8,93,3423.191202874409,BADS
w158db17,7.945180598033737e-5,0.0002818797262193215,2.589735872557281e-5,0.3844799746292346,0.7204641418601356,0.5537201810285071,513.7506952848878,341.9977615484633,1539.0581403446,8,95,3114.5472958220043,BADS
w9864444,0.00026886977789224024,0.0001869362515832973,0.00012958647294471052,0.1450331938829857,0.4355834813993841,0.08451848269526976,1060.6087776842912,588.6801461278138,2411.899843325461,8,147,4863.723147345152,BADS
w05e5ad5,1.2062163529483582e-5,9.500008687540488e-5,5.18640689337015e-5,0.379135113410157,0.7868664659647039,0.6767091503829579,331.9953655754945,724.2599135064665,1640.3562977417405,8,93,3316.973391428707,BADS
w6d23692,0.00010400067546951452,0.00010375493944599328,2.205618753898428e-5,0.43886017049779186,0.5168211355688982,0.7275388072815258,103.48381845979064,538.5213993897197,2508.939028830695,8,146,5057.746910635056,BADS
we289943,4.819040598117625e-5,0.00021881307531101127,9.552099764016421e-5,0.40141717832452717,0.5887199646781776,0.6454243570533984,387.71701328990696,405.69135411769156,2458.7476961865627,8,148,4957.473090563239,BADS
w6f95ee3,7.415931146257904e-5,0.00021022690177081865,5.580960510439131e-5,0.44954287403961646,1.1420364761480595,0.7066055206244346,1020.6585827225357,998.9945474488196,2561.241068339281,8,148,5162.459834868675,BADS
w6eb2a0a,4.099412790288436e-5,0.0001658396095211241,2.6268111748934094e-8,0.5264991558343173,1.2821459543704987,0.7315453976392746,1977.3879911750555,1132.4756816029553,1513.2716999099398,8,85,3062.084609871802,BADS
w2424d8d,3.7344923468286215e-5,0.00020089694291997587,6.362807619878061e-5,0.40982726884792897,0.6136209706294938,0.6695666133632893,206.22218225429424,524.6199908518181,1692.252403466377,8,99,3421.265765733831,BADS
