wid,d1,d2,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,6.464677658766369e-5,9.474635256553756e-5,0.9545605468749999,0.41315429687500005,372.1923828124999,399.36523437500045,2593.2175707748384,6,148,5216.418415192262,BADS
wdaebe9a,7.282905713585852e-5,6.428438134782908e-5,0.9039245605468749,0.48953125,997.16796875,557.550048828125,1688.033016019547,6,95,3403.3892933886973,BADS
w457a2a0,6.271382376765451e-5,0.0001511197717857947,0.9696667480468749,0.4980813598632813,1462.017822265625,356.1798095703125,1679.2293314696751,6,100,3386.0896840552787,BADS
wc71252e,4.6778247278181585e-5,6.423019755826226e-5,0.6659414672851564,0.6315597534179688,2206.6024780273438,688.0767822265624,1711.2443724774737,6,95,3449.812006304551,BADS
w8250429,5.582467095083535e-5,8.526801105096687e-5,0.8751623535156251,0.453155517578125,1157.2937011718752,458.07800292968756,1707.2706333668866,6,97,3441.9895326047936,BADS
w5dd5645,4.958068241684661e-5,6.641491558765206e-5,0.8680322265625,0.5441552734375,2514.9658203125,690.5029296875001,1631.6828572827196,6,89,3290.297532783832,BADS
wa64273f,5.757764613347903e-5,4.619029982004734e-6,0.709840087890625,0.60143798828125,1490.1611328125005,920.5017089843749,1750.2261088396292,6,94,3527.7119863728785,BADS
w578a7cb,5.943576426967336e-5,7.233941627366764e-5,0.7369708251953125,0.5896249389648438,495.4406738281254,588.8473510742191,1745.2594930925509,6,98,3518.028791057125,BADS
wb651fe0,1.885344094750847e-5,7.498942093324573e-5,0.7017431640624999,0.5045166015625,892.3583984375002,624.5117187499999,1720.7267231193607,6,96,3468.8395353875285,BADS
wcb87506,9.830004370827247e-5,8.529198132033397e-5,0.5463003540039062,0.40883392333984375,408.58459472656244,327.5512695312501,1675.842980418107,6,100,3379.316981952142,BADS
w11ae0c3,0.00010734003158673561,2.1796105745470177e-5,0.992628173828125,0.58451904296875,477.00195312500034,387.7197265625002,1765.9263898138865,6,100,3559.4838007437015,BADS
w0c70a81,3.0164226104105905e-5,0.00015192898099972136,0.6577539062500001,0.603250732421875,1130.1208496093752,355.6945800781254,1715.6399696173362,6,95,3458.603200584276,BADS
wbcb6e6a,3.180998589701005e-5,9.290039875748395e-5,1.0222665405273437,0.5666937255859376,362.2451782226562,304.5028686523438,1604.7445813575364,6,92,3236.619894177367,BADS
wdf61453,6.731703824145e-5,9.32666896591071e-5,0.6378137207031249,0.357684326171875,674.005126953125,520.6726074218753,1639.3165696267358,6,95,3305.956400603075,BADS
wa3a9848,4.3518295317382194e-5,4.396088291448012e-6,0.8274267578125,0.565545654296875,1542.56591796875,929.2358398437503,1661.414210497081,6,87,3349.6238697060894,BADS
wf63b737,7.423444547738001e-5,0.00011665262908496219,1.025257568359375,0.5054833984375,874.8901367187505,430.41992187499994,1351.15193653376,6,80,2728.596032875563,BADS
w4ff13f3,6.611690262414828e-5,2.0078643786024107e-5,0.8544970703125,0.4146044921875,597.3388671874999,511.9384765624999,1742.11049504084,6,100,3511.8520111976086,BADS
w313d7aa,3.183682040239048e-5,4.634635938794988e-5,1.00024169921875,0.430194091796875,90.75927734375045,352.78320312500006,2544.174713843472,6,146,5118.2510674171945,BADS
w0e2f500,8.90649915938211e-5,4.1278381092919646e-5,0.5269946289062499,0.566512451171875,718.6462402343753,716.7053222656253,1573.463740562207,6,87,3173.7229298363413,BADS
