wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,6.36686020195133e-5,4.649398776421011e-6,0.7895363894905314,0.19385652688739358,812.5321518033162,507.03811454732227,2559.6719001702118,6,148,5149.327073983009,BADS
wdaebe9a,9.224733050586492e-5,8.846068332220353e-7,0.8760176141501037,0.21758684907253859,1233.1683851122734,752.8866765429104,1642.6558905003021,6,95,3312.6350423502076,BADS
w457a2a0,9.582177540978707e-5,1.1876489365903781e-8,0.9415384938626813,0.11923442174498632,1263.322010732009,581.1290654030017,1657.0103189457354,6,100,3341.6516590073993,BADS
wc71252e,8.457499769487686e-5,7.718469768736243e-6,0.9665334035466898,0.19114302317229376,2104.1959246832266,990.6449092886702,1661.1823399380405,6,95,3349.6879412256844,BADS
w8250429,7.652886488974891e-5,6.919999684844383e-6,1.12593364112412,0.1865694482284619,1368.385822589642,678.7163274495302,1671.6648087615838,6,97,3370.777883394188,BADS
w5dd5645,5.105861232768295e-5,9.444915729120804e-6,1.1123438697327266,0.1840123556389085,1567.3809591833733,896.1337620710877,1590.3817034288718,6,89,3207.6952250761365,BADS
wa64273f,4.690324635770569e-5,8.809750013431965e-5,0.7651822518313748,0.33217850855019604,1411.9691208079985,743.0851219535956,1707.1666917295756,6,94,3441.5931521527714,BADS
w578a7cb,6.562125051697111e-5,1.7714765640574445e-6,0.8925992835650687,0.2043535730060103,437.6563876026925,870.6299497418513,1728.382240748802,6,98,3484.274286369627,BADS
wb651fe0,6.780277542158264e-5,7.378834955316523e-9,1.0315656488225158,0.19963794018166028,933.5586598669992,797.0243903142876,1703.577068266677,6,96,3434.5402256821612,BADS
wcb87506,9.274047315749652e-5,3.989634241265153e-7,0.7193717246232518,0.17487121888563711,581.4545751769402,460.0124490667442,1676.2990968482768,6,100,3380.229214812482,BADS
w11ae0c3,8.556109639188139e-5,2.7327546225098357e-5,0.7540703214110545,0.22508198296221965,1004.3940378531261,582.4200707818818,1711.6953218507308,6,100,3451.02166481739,BADS
w0c70a81,5.46544992022801e-5,9.805129140870005e-7,0.9276063881390374,0.1620789475315497,1395.8928604836176,596.8759899090843,1679.9060149363813,6,95,3387.135291222366,BADS
wbcb6e6a,6.62471183994992e-5,1.2376285864320287e-7,0.8244734954833984,0.1439617919921875,1276.9634246826172,488.52615356445324,1567.8551341386803,6,92,3162.8409997396548,BADS
wdf61453,5.334267243580305e-5,0.00017349619898200845,0.6198941516061313,0.1545382039912511,924.6395396476145,504.6533215150705,1587.4471842141174,6,95,3202.2176297778383,BADS
wa3a9848,4.819807514856901e-5,1.6970566028562097e-10,1.0134365261439233,0.296955703268759,1319.3502561887728,991.3526891963559,1616.4450608600346,6,87,3259.6855704319964,BADS
wf63b737,7.957086075593429e-5,1.2084207681427533e-5,0.9018588634314922,0.1580532632723119,987.1114187023096,575.9087799041074,1364.6947741010658,6,80,2755.681708010175,BADS
w4ff13f3,7.196878969700522e-5,1.536827860900213e-5,1.0140817197832075,0.1690151297055127,605.0946456311069,565.9002162316028,1711.0827966234326,6,100,3449.7966143627937,BADS
w313d7aa,5.086348973608783e-5,7.056544306620153e-6,0.8324872780404985,0.14922611132264138,1045.0866467319431,544.4329339079561,2497.799156738809,6,146,5025.499953207868,BADS
w0e2f500,2.192544266222512e-8,6.045538435670755e-5,0.6605525531721651,0.2500531505324762,854.794497069088,968.3490379495199,1567.7178053137914,6,87,3162.23105933951,BADS
waedfc9c,7.938712433572248e-5,9.404213758085798e-6,0.6445902317157016,0.1793110246676952,1014.9160614935685,747.762963967398,1674.965343985621,6,100,3377.5617090871706,BADS
w96b09fe,7.212494801075826e-5,7.844064287839978e-7,0.8377628219127655,0.20637453734874728,1162.7115443348887,690.5138283967972,1647.322690479823,6,95,3321.9686423092494,BADS
w9ff051d,5.590105650712505e-5,4.8300781126187795e-6,0.9845435068334746,0.16236271530229715,1737.5047375948498,694.9781569119982,1728.067822717805,6,99,3483.706364536418,BADS
wdcfc216,6.953446125450328e-5,8.164323343498159e-8,0.6894286908817594,0.1456271667397232,1228.7623108510165,554.9487647265777,1656.782605107875,6,100,3341.1962313316785,BADS
w4a3c9b0,6.502092480779618e-5,3.0630654979058505e-7,1.1476978552879802,0.15804477570346828,993.2781031358752,669.2619696959773,2280.8052372478483,6,131,4590.861658434904,BADS
wde62b3d,5.393144149810587e-5,5.907490438482998e-5,0.8303174052297618,0.21389826634285214,590.5609188322901,475.21404221620884,1643.8582490546717,6,95,3315.0397594589467,BADS
w5284fa9,8.91411114648761e-5,5.12866822509522e-5,0.5959516538480434,0.24038450888413881,1150.9925381627597,639.8346825593468,1611.3869139506398,6,95,3250.097089250883,BADS
w18b16aa,5.7011348290951154e-5,9.26334728718702e-5,0.601905915401876,0.2490917721623555,893.6590727651492,373.3946948079392,2538.2352842818473,6,148,5106.45384220628,BADS
w430272a,9.610204841334038e-5,5.12181260174793e-6,0.7303304287691285,0.13086558394474,994.9736963058754,574.5881763045606,1577.5751473849755,6,95,3182.4735561195544,BADS
w2121301,8.476103809678648e-5,1.2553948538225148e-5,0.734660962052003,0.21165261768313942,857.0942739679597,663.533813234244,2546.7522059376975,6,149,5123.528089711068,BADS
wb14ab17,4.942204796602929e-5,9.831814621220069e-8,0.6630126463740271,0.13855044562764307,939.6739561164397,795.3108077344041,1596.709235822153,6,94,3220.678240337926,BADS
wc59a729,9.191150471486553e-5,4.621023829283184e-7,1.0850132081657646,0.20143929421901702,1242.0739315450191,588.889642804861,1726.3224062512734,6,100,3480.275833618475,BADS
