wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,6.57647485686961e-5,3.463783836238349e-5,0.9071270751953125,0.35517669677734376,929.4784545898439,585.9359741210938,2542.4362373330987,6,148,5114.8557483087825,BADS
wdaebe9a,8.599852918865206e-5,1.6727127534582297e-7,1.095512849230664,0.28596535104601484,1045.5512247565766,993.8056541280437,1656.8643385178425,6,95,3341.0519383852884,BADS
w457a2a0,0.00011011676057166679,1.0103565990986346e-10,1.3352431689354123,0.17021024666566517,1045.427163315253,680.3672853518946,1665.347679533194,6,100,3358.3263801823164,BADS
wc71252e,9.928154022785114e-5,7.6051881069964685e-6,1.1342833344545213,0.34201863082591444,2086.96277779527,1079.4514543842527,1683.8906470625875,6,95,3395.1045554747784,BADS
w8250429,9.310889915144651e-5,1.3273116416456575e-5,1.3415609133071849,0.29770062932671865,1081.0141518093587,716.6694724903213,1677.268428624011,6,97,3381.9851231190423,BADS
w5dd5645,5.935236196223853e-5,2.8345948441117534e-5,1.3406401581503449,0.3357266477122903,1273.9742907695472,956.6260732710361,1598.3558853999384,6,89,3223.6435890182697,BADS
wa64273f,6.56473169714462e-5,3.0137805432477934e-9,0.8930898050574279,0.5356994522885974,1243.2134940154776,1189.5279560691893,1726.2378634263084,6,94,3479.735495546237,BADS
w578a7cb,6.369440698909052e-5,3.606021592086508e-5,0.9782528680183725,0.3230227121793996,319.2420557707919,893.5366401608578,1734.1144017209058,6,98,3495.738608313835,BADS
wb651fe0,3.749581361113669e-9,0.00021734741585931734,0.8475849273379572,0.6117694830976689,1088.8753129213003,684.1000296000859,1736.772138594089,6,96,3500.930366336985,BADS
wcb87506,0.00010101591276293198,4.803770997143398e-6,0.8116451636890086,0.25175025629838277,436.0947483442942,617.3077504709911,1667.8701269500234,6,100,3363.3712750159752,BADS
w11ae0c3,8.771051109261624e-5,5.655474918947661e-5,0.8396511621198851,0.4332081262877819,882.8885051874296,631.9893574654998,1734.0634650135514,6,100,3495.7579511430313,BADS
w0c70a81,5.6261085230776696e-5,2.8465365780459692e-8,0.9884843384962733,0.30725929496329624,1340.1790426525622,650.3139259657477,1678.621230991539,6,95,3384.5657233326815,BADS
wbcb6e6a,5.939694689320675e-5,5.8741042459177834e-8,0.8913656029457647,0.1926910670825125,1226.4902443903832,618.4975300250215,1562.2872972090486,6,92,3151.7053258803912,BADS
wdf61453,7.178393468863168e-5,9.63690157838727e-5,0.7382501630994375,0.27325303406454626,836.9347328145524,584.5889275253285,1614.1941310835405,6,95,3255.7115235166843,BADS
wa3a9848,5.0105301257596515e-5,2.4062969894177344e-7,1.1489997272377899,0.45314897150207,979.6589684598476,1307.8482460027599,1628.2008240994655,6,87,3283.1970969108584,BADS
wf63b737,8.827760532080378e-5,8.690063955796058e-5,0.9821524443279486,0.3327562931738794,1056.384005752625,684.5123323262671,1342.8916251269734,6,80,2712.07541006199,BADS
w4ff13f3,8.711674165278604e-5,4.769182137641563e-9,1.2586861419677733,0.19037748336791993,315.98157882690447,708.5322380065921,1705.172918760924,6,100,3437.9768586377763,BADS
w313d7aa,4.271429309420577e-5,8.442230304223363e-5,1.0593517890508517,0.29136020901380105,613.6367238170352,612.2824476638929,2511.374679614347,6,146,5052.650998958944,BADS
w0e2f500,6.017752234517422e-5,1.3567934238061714e-5,0.7412234128871948,0.3412755617262499,701.7401872527684,1160.9684557839882,1558.923776909859,6,87,3144.6430025316454,BADS
waedfc9c,7.500242073663986e-5,9.394943268254075e-6,0.8117787839472295,0.23843685925006866,634.1922603547577,856.4951293170451,1709.9756635953534,6,100,3447.582348306635,BADS
w96b09fe,7.019812487483887e-5,5.598093064320235e-5,0.9582124895367269,0.4086132426928089,934.3542032604095,713.9980317075245,1654.7335940731725,6,95,3336.7904494959485,BADS
w9ff051d,4.869024834366033e-5,0.0001003147397140336,1.0520155034415377,0.42511847432405836,1627.583178329781,693.7174106569196,1732.1367253977187,6,99,3491.844169896245,BADS
wdcfc216,7.108604128341614e-5,4.4392729463941736e-5,0.7868163316361279,0.27460553061026083,1051.6332977703314,605.365507444367,1685.8730134496327,6,100,3399.377048015194,BADS
w4a3c9b0,5.7767648851830064e-5,2.424735551486371e-5,1.4514932264635352,0.24307209665483245,942.506988878722,785.7790350357391,2271.673902062856,6,131,4572.5989880649195,BADS
wde62b3d,5.8036485053445446e-5,3.8958855016921184e-7,0.9765607686899602,0.36451782289426776,446.05239892844133,537.2335034655407,1646.831243107704,6,95,3320.9857475650115,BADS
w5284fa9,9.009812180482098e-5,0.00016612564396941876,0.5654612590643228,0.4818752237816807,1117.3368366726208,782.1457256606662,1623.194898977138,6,95,3273.7130593038796,BADS
w18b16aa,6.881539622913854e-5,5.949691286142413e-5,0.6522017503529787,0.37315724181011317,864.4421986304226,550.8717906661332,2544.0628244521636,6,148,5118.108922546912,BADS
w430272a,0.00011916347118683281,3.7867051877806306e-5,0.7638905182480812,0.2750484785437584,1267.23680049181,698.1678023934367,1572.4331908799634,6,95,3172.18964310953,BADS
w2121301,9.276394509349373e-5,9.441160555990788e-6,0.8194155350414802,0.3324000940224505,753.1389267853231,861.2633703960455,2553.8129730907517,6,149,5137.649624017176,BADS
wb14ab17,4.676068972725554e-5,0.00011081048436444019,0.7167986441816271,0.2518477881626802,832.359452187538,876.9901813321698,1608.3987128046447,6,94,3244.0571943029095,BADS
wc59a729,8.779097202770935e-5,8.105736741871245e-6,1.3668066320685874,0.2798502845876419,941.0915174288904,653.589992694765,1737.0966701925313,6,100,3501.824361500991,BADS
wcb4623a,5.306868154181254e-5,5.860659235897771e-5,0.80530589783084,0.30830115362783544,1168.8137617838952,1555.3476244971537,1696.1535260632434,6,95,3419.63031347609,BADS
