wid,d1,d2,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,6.995309334297049e-5,8.187251114610215e-5,0.7194516094743085,0.4214502415915115,1091.5638578903665,365.8373903003791,2566.6085678376853,6,148,5163.200409317956,BADS
wdaebe9a,7.310519378111562e-5,7.473017384109173e-5,0.7814494433018262,0.5179262975297024,1287.9345636934884,557.2148224131529,1684.6253534705234,6,95,3396.57396829065,BADS
w457a2a0,8.13814475146908e-5,2.550599918776018e-6,0.9746785985275346,0.3582531735257362,1081.1505583395046,445.8548516086014,1693.6833626477317,6,100,3414.9977464113917,BADS
wc71252e,8.746629651020387e-5,7.849452689555229e-5,0.872368842214346,0.5478017614036799,2176.350563392043,664.0897892415524,1695.9340968383283,6,95,3419.19145502626,BADS
w8250429,6.17510109025741e-5,6.955447090614732e-5,0.8823976688579387,0.5118747926621472,1200.6607152157815,420.6556436431131,1704.888555808022,6,97,3437.225377487064,BADS
w5dd5645,4.5493334113391386e-5,7.208523408081276e-8,1.0797985545421682,0.4346837248070392,1177.4969933390935,683.7158407203276,1619.8597625204757,6,89,3266.6513432593442,BADS
wa64273f,7.025126949911317e-5,2.748025465279212e-5,0.7963587898015976,0.7307399892807006,1257.0633292198181,661.7424204945564,1737.6740358251736,6,94,3502.6078403439674,BADS
w578a7cb,5.2604241182205676e-5,7.136067648732629e-5,0.7188778168647786,0.4935481001847029,424.82441239294525,591.7788614226082,1739.5015978978445,6,98,3506.5130006677123,BADS
wb651fe0,4.9417837687150106e-5,7.192066085538562e-5,0.7868860880346957,0.5204727179127805,1185.5663498566098,624.6245143612067,1700.6156870350273,6,96,3428.6174632188618,BADS
wcb87506,8.764190166990864e-5,8.733852020301614e-5,0.61945127587569,0.4414472119812854,443.62956661498197,373.30313959937496,1670.377475831383,6,100,3368.3859727786944,BADS
w11ae0c3,0.00010701344125260847,8.866603075344337e-5,0.7657756604932365,0.5614185814047232,910.4315831777061,414.26075562485516,1745.1624290828543,6,100,3517.955879281637,BADS
w0c70a81,6.305667695020221e-5,8.866709634211936e-5,0.7308441243172306,0.47074696049233133,1658.9867999499338,395.4999724303107,1690.9670923686801,6,95,3409.2574460869637,BADS
wbcb6e6a,4.384269904070655e-5,8.754258643108705e-5,0.7949218467311584,0.4762851013620821,1199.6961122284124,321.54690509924006,1587.9901118733676,6,92,3203.1109552090293,BADS
wdf61453,5.589694526753261e-5,7.655027018219047e-5,0.7025161236740246,0.4090052004473921,732.7963229316811,420.1124860270085,1626.3192157097517,6,95,3279.961692769107,BADS
wa3a9848,4.954126242352579e-5,7.708201848897419e-10,0.9228435564297252,0.6373391752841416,1195.1563623908442,783.6843425699049,1651.1313269208022,6,87,3329.0581025535316,BADS
wf63b737,8.241462195473758e-5,0.0001132893832070811,0.8941852932389157,0.47358802448805365,987.4823117232155,460.1331785506775,1346.7023019415149,6,80,2719.696763691073,BADS
w4ff13f3,6.481269695978297e-5,0.00010083968829194017,1.0556475714492575,0.3886824429533336,136.13593201881073,407.4768135996135,1717.6360788820705,6,100,3462.9031788800694,BADS
w313d7aa,6.272636318591356e-5,9.734843752629955e-5,0.8365307628733627,0.3929352116653672,831.9615334238279,404.4942325015655,2510.417731524763,6,146,5050.737102779776,BADS
w0e2f500,6.284154987115066e-5,4.856308667020606e-5,0.6194013137714078,0.5598836972416534,821.8370742245696,703.2645084885467,1564.9920337262427,6,87,3156.7795161644126,BADS
waedfc9c,6.812684372806057e-5,8.662331270364617e-5,0.6443253480529908,0.46741433554344725,788.7537703586191,580.9402370422848,1710.1985816947504,6,100,3448.028184505429,BADS
w96b09fe,7.107313485527198e-5,9.730653316826207e-5,0.8634237844601739,0.5117861232985889,832.3889902370865,481.6169116689708,1665.900631101762,6,95,3359.1245235531273,BADS
w9ff051d,4.626654129346499e-5,8.946605489442394e-5,0.8267174821312762,0.49471131309497535,1797.2327450623839,465.1613264802581,1735.677356494129,6,99,3498.925432089066,BADS
wdcfc216,5.929896990134874e-5,5.9788030686496087e-5,0.6618234194815159,0.41584490455687045,1116.4582513272765,384.9898368120195,1694.3060270011326,6,100,3416.2430751181937,BADS
w4a3c9b0,6.164026214691851e-5,0.00010886096580756387,0.9934347508125861,0.47829057089024074,1274.9499066667202,457.11052639093305,2293.8402419413674,6,131,4616.931667821942,BADS
wde62b3d,5.272088126475045e-5,6.286154692386021e-5,0.7509146874444559,0.48663260911824185,545.792801480275,302.9793871683073,1659.524538701477,6,95,3346.3723387525574,BADS
w5284fa9,0.00014300701149942734,0.00014250356529383752,0.5242386692017317,0.6093737596273422,1113.397254049778,595.7178026437759,1608.625081573698,6,95,3244.5734244969995,BADS
w18b16aa,6.934812874698521e-5,1.931074408120104e-7,0.587228360946607,0.42703484672348624,914.5902178345752,373.8274923188613,2577.2720888576405,6,148,5184.527451357866,BADS
w430272a,0.00016055755194844935,0.00010003357800933978,1.1023337118409005,0.455785454058439,877.2261137767035,472.0209832626665,1566.340859260035,6,95,3160.004979869673,BADS
w2121301,0.0001204706308686934,4.932271514057973e-5,0.7848503805875043,0.44977953563834033,725.4186954100761,534.5778195751795,2541.939500075233,6,149,5113.902677986139,BADS
wb14ab17,7.378437603525527e-5,7.337499836536081e-5,0.5613217976989017,0.415552860624023,977.3199612147511,589.9043734748647,1600.4902426832557,6,94,3228.2402540601315,BADS
wc59a729,7.626273572045714e-5,8.760717703014756e-5,0.9827209038130059,0.4437131485120881,1073.661139616456,380.6888761154373,1758.9406168878777,6,100,3545.512254891684,BADS
wcb4623a,5.5370620994006224e-5,8.875526603136894e-5,0.7154771514958872,0.6410862448160844,1114.142489018366,1039.4288443586677,1685.2451888828696,6,95,3397.8136391153425,BADS
w672a25c,7.080220906275554e-5,8.12168566545679e-5,0.8006763360959303,0.6411202197946295,1067.4113076838698,763.0968364521327,1763.5828429069647,6,98,3554.675490685953,BADS
wf36c682,9.541247060084307e-5,0.00010495065889940874,0.6067395058614093,0.3795406521259534,807.4050811393348,447.2147059389685,1555.6167070796632,6,94,3138.4931828529466,BADS
w5c58b96,6.117337307301773e-5,7.79953172120225e-5,0.9990983189835969,0.5913466732049709,1576.5000136805613,556.566855748679,1583.1570329303865,6,87,3193.1095145727004,BADS
w397496b,0.00011256924024670554,8.796602279358576e-5,0.727442352771759,0.5412888717651367,813.354128599167,599.0788698196411,2573.686751053364,6,149,5177.397179942401,BADS
w9376389,6.674183695736435e-5,0.00010605579083609831,0.9840704840005567,0.5608523938214321,1842.7109253794774,903.8633625342583,1687.008842081686,6,93,3401.2132811222914,BADS
w158db17,6.813821947518797e-8,0.00011201624939121049,0.5651006296872356,0.35772298435678296,960.2776771054323,258.2957925153096,1594.4461083032961,6,95,3216.2154779561956,BADS
w9864444,0.00012598436860145697,0.00010208471486733832,0.4997873130517201,0.3681006537872145,655.1467328201854,278.3968931823896,2378.2610218753903,6,147,4786.464639271453,BADS
w05e5ad5,6.394256692744891e-5,5.96572209147666e-5,0.8021968054771422,0.5180615237355233,800.1003503799442,625.4736483097076,1636.3619605177307,6,93,3299.919517994381,BADS
w6d23692,6.453139610313285e-5,3.857927632762091e-10,0.6451805163919926,0.4853828201442957,580.8441445231439,397.7980710566044,2539.4975342129665,6,146,5108.896708156183,BADS
we289943,9.681440084678941e-5,8.591309912312262e-5,0.7669483315553771,0.39161167905380806,603.9953061924507,329.2229114220164,2475.31549888915,6,148,4980.614271420885,BADS
w6f95ee3,7.735481128661301e-5,7.345980749448549e-5,0.7705226867697285,0.4960469186963819,1582.7258827921992,809.8090074989653,2606.688310547291,6,148,5243.359894737167,BADS
w6eb2a0a,0.00010067686592927233,7.225813011162696e-7,0.838665771484375,0.38535888671875,3919.2199707031245,961.2609863281251,1532.4126147754264,6,85,3091.4811370897946,BADS
w2424d8d,9.929232054765928e-5,9.732942966837192e-5,0.820930054076889,0.43717827467531606,493.9852940642595,405.1765524338409,1699.9290209921103,6,99,3427.428761085028,BADS
