wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w11ae0c3,4.993653301200348e-5,0.00022218392528297942,8.006803621297371e-5,0.33662455355421117,0.7179964825769093,0.6601027130819238,842.2256912703236,546.0890009300783,1728.5883712781174,8,100,3494.0181040441394,BADS
w0c70a81,7.313803635769728e-5,6.347772496618957e-5,8.850228014794072e-5,0.2737943076627562,0.7966780666276463,0.5819518256947049,1281.80573182035,435.32127209473407,1681.3608151281892,8,95,3399.152645389183,BADS
wbcb6e6a,5.036292075582597e-5,0.00019671006567702649,1.7927703538369223e-6,0.5331707726975401,0.6848848543652821,0.7009095112765135,830.4174668779527,490.17156226191224,1564.5018669389378,8,92,3165.178042494268,BADS
wdf61453,8.092196976320536e-5,0.0009999999997319445,1.5852150403112555e-5,0.44905654044297993,0.6883661093655974,0.6348951486588339,523.8922509801342,533.4298240733914,1616.0231804166165,8,95,3268.4773759660375,BADS
wa3a9848,6.540203040290267e-5,0.0008363714613767861,6.859632716790814e-7,0.4630536411182402,0.6952575332125708,0.4531929368917554,2068.857685715011,1908.5210172303052,1627.6789865669562,8,87,3291.085238083149,BADS
wf63b737,0.0007228160963647047,7.390196746100128e-5,9.374224759346309e-5,0.14480602570343762,0.8249946047659614,0.4918922939687036,1212.9757921196872,508.0607679003154,1344.6598323272215,8,80,2724.375877731834,BADS
w4ff13f3,5.617504992509137e-5,0.00015294792629787202,7.418542291324642e-5,0.41806823043293095,0.9725377039242028,0.6243849345432716,306.25535790452994,489.19997504293076,1703.2307640293736,8,100,3443.302889546652,BADS
w313d7aa,0.00010368957431735882,5.269064923796508e-5,6.721160448690106e-5,0.21036000654470133,0.9166046705077634,0.4286648769906032,685.51326165782,469.4763396735983,2505.798984567218,8,146,5051.466822108103,BADS
w0e2f500,8.609362411001149e-6,0.00015271412095431612,5.160596341156291e-5,0.2479988817498088,0.6132775656506418,0.6403330411761998,644.1109891049563,855.8179285377266,1555.7403704744258,8,87,3147.2080058980882,BADS
waedfc9c,1.2409223610474493e-6,0.00026010053791646574,8.590286429743357e-5,0.3236428385567007,0.6062950300353489,0.5754143461966766,630.4801689896424,637.5217037190146,1702.5463737284226,8,100,3441.93410894475,BADS
w96b09fe,0.00012738054264303206,8.104379753559756e-5,5.275162324158238e-5,0.44377707393956367,0.8694994412383675,0.7559511879314958,541.7297864165448,601.010565220713,1664.3848664098798,8,95,3365.200747952564,BADS
w9ff051d,7.724843940524628e-5,7.799399829183103e-5,5.722753172954424e-8,0.44439941538264977,0.8648991146695335,0.6987264490500092,1608.3727476594504,629.8695181321822,1733.7683289809981,8,99,3504.297616763073,BADS
wdcfc216,6.429647085934062e-5,0.0003057913385676954,5.6690739470600666e-5,0.4155071368312198,0.5109129959957956,0.6270928854436955,882.4624748564237,512.759086949492,1681.628403545763,8,100,3400.0981685794304,BADS
w4a3c9b0,2.925293698171023e-5,0.0001186773357789371,0.00017341251003688392,0.4689256749697961,1.021666242368519,0.7485363772371784,1079.461307276506,560.3224727907218,2275.3841844424996,8,131,4589.769947470609,BADS
wde62b3d,3.7978155499163575e-5,0.000999999999932989,8.027691665481739e-5,0.43984552443165736,0.5365950897812581,0.6928343078024773,312.53341921219567,395.9406300538831,1640.4341981158964,8,95,3317.2994113645973,BADS
w5284fa9,4.143413694502883e-5,0.00036384208934227497,0.00018407863411625376,0.27258170522749425,0.5848764949291945,0.6608920867741108,811.6749573498967,692.9118406027559,1604.7106447213482,8,95,3245.852304575501,BADS
w18b16aa,5.9482074682168324e-5,0.000990933139517652,5.4349580403838764e-5,0.3722974791564047,0.36008563866838816,0.6713472265377641,777.7248559519651,423.63707460463047,2542.346574563984,8,148,5124.6708473180815,BADS
w430272a,1.1271111101005707e-5,0.00044387111713723533,0.00015620882635837465,0.2706980323987227,0.8025973186812916,0.5214824549938203,1158.6155741762923,535.3790930184916,1551.8345181004925,8,95,3140.1000513337895,BADS
w2121301,1.0859983890433179e-5,0.0002196267945941349,9.739614736828355e-5,0.2723725240813974,0.7994846126893299,0.5468454768331276,456.9997198212835,604.0392750046752,2532.65683436256,8,149,5105.345239172683,BADS
wb14ab17,5.100085618708676e-5,0.0004920944086359152,9.27540920119909e-5,0.4397361066937447,0.3895756706595421,0.6618150255084038,480.22820800542837,749.9338284134866,1607.3773470111673,8,94,3251.1010522804945,BADS
wc59a729,0.000153910932762958,0.00041413511339614495,1.0980146699196849e-5,0.6001885501318611,0.9428382331901229,0.0010000000544823642,1770.9818004164845,978.01294666715,1741.623484127121,8,100,3520.0883297421465,BADS
wcb4623a,2.8261190654430105e-5,0.0008124662537931456,0.0001051980705781678,0.41649741610512137,0.5853484636778012,0.7809419802762568,968.3664709329606,1261.1981492256748,1680.1253323626363,8,95,3396.681679858077,BADS
w672a25c,7.713078705991208e-5,0.0007722933763032167,6.654197473064087e-5,0.4894106739836852,1.0804495348888996,0.8800064773971915,628.5506708933405,983.0528718335775,1743.7819413633963,8,98,3524.2436225561573,BADS
wf36c682,9.429818343564312e-5,0.00011357385354892835,0.00010436039537049189,0.22671682403037266,0.5807081516956532,0.46876423342342605,729.1148907061141,536.7446656731773,1555.0964340502242,8,94,3146.539226358608,BADS
w5c58b96,4.653805843498048e-5,0.0002087805169499932,5.87712957914663e-5,0.5268256480015608,1.365382383845096,0.8432244109344997,785.835622281293,719.619044653858,1563.3552359875448,8,87,3162.437736924326,BADS
w397496b,2.4439377159677104e-5,0.0009998715471493025,7.42358310976344e-5,0.3752901315689087,0.6519262170791625,0.6332818603515624,731.8156719207766,772.767335176468,2562.3852712280122,8,149,5164.802112903588,BADS
w9376389,0.0002766116237431192,0.0005439057939336535,5.822028126194308e-5,0.41217970055004116,0.7818249078385997,0.06330312890808273,3310.7355164829646,1979.13842108901,1688.5193398794065,8,93,3413.299475704039,BADS
w158db17,0.00010448249284553772,0.000508623508364469,2.5303754966644517e-5,0.4157652240301114,0.6712441840773815,0.5875753203818257,802.4052969386158,350.18391865343057,1548.0201592948229,8,95,3132.4713337224503,BADS
w9864444,0.0005212681969726688,0.00018134109437754596,3.620414690234219e-5,0.08513687452301384,0.3765891394764185,0.014782149009406578,1219.2402470856905,614.0427384525537,2406.2708084863093,8,147,4852.465077666849,BADS
w05e5ad5,8.066722851049037e-6,0.0001749967208016305,0.00010119451618646672,0.3656052143586611,0.846662220593147,0.6183271863975992,567.2969684896508,715.5710949463862,1624.9560460077362,8,93,3286.1728879606985,BADS
w6d23692,4.060355927131236e-5,8.940218319840879e-5,4.6557978677049823e-5,0.24099050591645663,0.623541353806088,0.5767954547865122,472.913141712951,452.6408462006147,2507.1905151813867,8,146,5054.24988333644,BADS
we289943,8.310663956631966e-5,0.0009999999999958115,6.829693738934927e-5,0.47405180548210407,0.8763570561410733,0.6631869333019722,427.2524109659571,457.4508702328103,2452.217931962746,8,148,4944.413562115606,BADS
w6f95ee3,9.234045264836774e-5,0.0005282219758893818,3.8738064934913526e-5,0.6385710246069357,1.0586756542976943,0.8929883416602388,928.6755262408406,1050.7140642264862,2589.121231398784,8,148,5218.220160987681,BADS
w6eb2a0a,7.19916190010021e-5,0.000900866016930404,1.1810802961119374e-10,0.564654801175484,0.8557555798683142,0.7413501036797289,3214.158256854853,1156.468821116619,1522.3894789112185,8,85,3080.3201678743594,BADS
w2424d8d,7.005552618328239e-5,0.0009966721487231194,1.4783637244437373e-7,0.4381324337050319,0.7499959885701537,0.6071866114623845,374.7087704017762,651.4145903289323,1694.0493447031045,8,99,3424.8596482072858,BADS
