wid,d0,d2,θ0,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,9.023944113311952e-5,3.166985425865152e-5,0.4441416925303923,0.6806712379550529,965.0596891632857,479.2038990239225,2565.3893864861366,6,148,5160.762046614858,BADS
wdaebe9a,0.00011051628437733826,1.9586115827157658e-5,0.5516839149594307,0.8278652212023735,990.1773944497112,735.9422549605371,1676.179754479439,6,95,3379.6827703084814,BADS
w457a2a0,0.00011668737985958875,0.00011352279690996606,0.5714527151102922,0.8373457151371492,1175.0862442029804,493.0065015258212,1667.693695980996,6,100,3363.0184130779203,BADS
wc71252e,0.0002813323584752348,0.00039148581472583363,0.3011468763429229,0.21763524453064295,3441.8260995845003,1458.5884593974242,1718.4041850737872,6,95,3464.1316314971778,BADS
w8250429,0.00010441742265073928,4.337680197670252e-5,0.678990463071825,0.9452813173599923,865.6868960400351,588.2131832625479,1684.4140031853854,6,97,3396.276272241791,BADS
w5dd5645,6.874444410371068e-5,3.135383737595229e-5,0.6823275735985954,0.9099864719016478,1137.9871004028246,879.9310535367116,1605.5766384938593,6,89,3238.0850952061114,BADS
wa64273f,0.00013746259791902723,1.8488613941530666e-8,0.2921074807643891,0.21210869789123535,2496.343243122101,2022.8682458400726,1734.5333739213952,6,94,3496.3265165364105,BADS
w578a7cb,0.00040031393994341603,8.744855433766687e-6,0.0751214794252883,0.05643203875995823,2212.719336799273,1369.261114816982,1750.5343545503606,6,98,3528.5785139727445,BADS
wb651fe0,7.957203488860617e-5,3.877871266453011e-5,0.5574463567227499,0.8157140380032442,924.4486875817704,791.5504917020588,1694.8791567160522,6,96,3417.1444025809114,BADS
wcb87506,7.096163341598565e-5,9.000035417416267e-5,0.39922691556480233,0.6244956532456891,314.9687921165098,451.6292643907662,1680.6214360474871,6,100,3388.8738932109027,BADS
w11ae0c3,8.124592254142562e-5,5.126436351872035e-5,0.4276057785167359,0.7440557091496884,717.7392327284907,539.4976742274592,1757.1260446813624,6,100,3541.883110478653,BADS
w0c70a81,6.434869194857666e-5,6.371396858325474e-5,0.5023957398149878,0.773106205235299,1266.5265690952313,502.20982914520386,1686.777746543238,6,95,3400.8787544360794,BADS
wbcb6e6a,6.983791747479673e-5,3.366345182690037e-5,0.49474324905952477,0.6643448194791471,1167.8463656573742,468.38368171565924,1568.6904798652474,6,92,3164.511691192789,BADS
wdf61453,0.00010467181582825309,5.7807444625330745e-5,0.45284865204957897,0.6648520397740503,580.456295579279,519.8317273672727,1619.3301336405393,6,95,3265.983528630682,BADS
wa3a9848,6.841933093009624e-5,0.00015316992644075656,0.6275912557666479,0.5683967085930095,1314.5112184957657,1988.3430582166143,1641.5017380933016,6,87,3309.7989248985305,BADS
wf63b737,0.00010516413890147704,7.336118559425953e-5,0.531330396309495,0.7988729617744684,763.3430168963971,587.6062605530026,1355.8395746557705,6,80,2737.9713091195845,BADS
w4ff13f3,8.105356750694775e-5,3.1624130486660106e-5,0.6057434403092838,0.7738392091703372,162.3112469346328,562.4300306282748,1716.961888214562,6,100,3461.554797545052,BADS
w313d7aa,7.563483814113839e-5,4.079757219970335e-5,0.5380827202757031,0.7220236996247479,559.3995806118069,539.2358814727382,2518.7474228932297,6,146,5067.39648551671,BADS
w0e2f500,0.0002267525141471873,5.855731843567242e-8,0.1651367839619343,0.0291386667063489,2033.1431609603897,1763.5800960008055,1569.1791467346313,6,87,3165.15374218119,BADS
waedfc9c,0.00010069175677452904,5.100556069617241e-5,0.42921873031940777,0.654416368763632,522.6577827135774,761.9694538640038,1718.1140510551443,6,100,3463.859123226217,BADS
w96b09fe,9.210094340169519e-5,2.746398506678382e-5,0.5607308961623403,0.8364304093841474,639.2160938120468,658.895383602885,1669.828639855749,6,95,3366.9805410611016,BADS
w9ff051d,6.915014434816947e-5,6.360519721385598e-5,0.5393185728413038,0.7679529242369357,1446.6709621109771,646.0130872121623,1735.476494138003,6,99,3498.523707376814,BADS
wdcfc216,8.897398677951222e-5,3.943040586399939e-5,0.4280306972937535,0.6170136459536071,977.5215396481698,517.1270451199807,1689.5715659306832,6,100,3406.7741529772948,BADS
w4a3c9b0,8.535033166107682e-5,3.816867194089678e-5,0.6940866859443485,0.8725843655876815,993.3930245693773,664.3047944176942,2284.8746568477936,6,131,4599.000497634795,BADS
wde62b3d,6.668152990486227e-5,4.956063940537007e-5,0.5040056956820743,0.7593511613502384,230.4721856517417,417.3755763464403,1652.292382395437,6,95,3331.9080261404774,BADS
w5284fa9,9.691841222885833e-5,0.00011565032916537555,0.30156921722025803,0.6670399750684737,1016.9535322794219,696.8013657249687,1637.6534727176684,6,95,3302.63020678494,BADS
w18b16aa,8.904398310517033e-5,5.558124630834385e-5,0.3687309610007515,0.6666845944547048,711.2510404252648,460.6387510118681,2556.1920653308034,6,148,5142.367404304192,BADS
w430272a,0.00011685475366538856,0.00010427099841598098,0.38820776283741,0.7206086628884077,1061.8892431259158,541.8094102293254,1590.4588060546562,6,95,3208.2408734589158,BADS
w2121301,0.00010115846234837044,4.931455704883946e-5,0.3807337699787418,0.6816478635831048,735.0502930857299,634.947312946998,2583.341514961599,6,149,5196.706707758871,BADS
wb14ab17,7.158058268236718e-5,6.823176122203977e-5,0.3933048932149465,0.597526400807767,695.1628281882516,770.6612782197159,1615.765589235069,6,94,3258.790947163758,BADS
wc59a729,0.0001364230424234812,1.9685719161222541e-7,0.6679247343375044,0.5471014036700933,1509.7325819425166,885.9384643885251,1751.331246408726,6,100,3530.2935139333804,BADS
wcb4623a,6.04428458887893e-5,8.885536078169933e-5,0.4368369483925333,0.7664370615305625,900.9333080068229,1275.8171490578886,1692.3023717026456,6,95,3411.9280047548946,BADS
w672a25c,7.084982269065112e-5,5.834322139912931e-5,0.5066313176692959,0.8459723105088747,813.765601952866,1045.4481330410968,1779.131013379268,6,98,3585.7718316305595,BADS
wf36c682,0.00010769436848190005,7.690040039344377e-6,0.4238587037101388,0.604872379982844,566.8901945697143,592.9511630674825,1581.2193437870496,6,94,3189.6984562677194,BADS
w5c58b96,6.880224594573818e-5,6.912283530545018e-5,0.6083038747310638,0.9131990599632263,1266.7167425155642,675.5963385105135,1576.5315277610687,6,87,3179.8585042340646,BADS
w397496b,7.382304420332076e-5,5.683666007289665e-5,0.4031154142324793,0.6982586619825871,770.3853411163053,770.4891101990265,2600.951007867924,6,149,5231.925693571521,BADS
w9376389,0.00035498867333311624,9.875180690024469e-10,0.43293188438121005,0.04354558139895977,3894.530434087436,1927.5263647735483,1708.7916344590976,6,93,3444.7788658771146,BADS
w158db17,0.0002805323633761689,9.949640932875707e-7,0.1688472030942032,0.056291781022417546,2198.973766944953,514.6444143221088,1579.8795407482846,6,95,3187.0823428461727,BADS
w9864444,0.0002662434561021528,5.121457402522943e-7,0.14393770599621347,0.0010018039081478422,1351.0335514583858,625.157234512153,2437.6175055840467,6,147,4905.177606688766,BADS
w05e5ad5,6.983412845650755e-5,1.7819211579282337e-7,0.509264335737389,0.7880543525275425,585.8332760442865,832.8745584629363,1662.2843853522857,6,93,3351.7643676634907,BADS
w6d23692,7.508330212895536e-5,4.6246940809682306e-5,0.47565430494199973,0.7871137005242054,232.98520066746306,522.0724270562645,2525.0438150184978,6,146,5079.989269767246,BADS
we289943,0.00011194503057260644,3.8320931389856366e-5,0.5617368751852019,0.7683139681314942,222.75858761041118,467.08868951540165,2484.1468794561943,6,148,4998.277032554974,BADS
w6f95ee3,8.110862806437898e-5,5.1187193945174675e-5,0.5302999214092691,0.7741297303252848,1256.0215698447723,997.013395858477,2610.568778461836,6,148,5251.120830566257,BADS
w6eb2a0a,0.0001617216188399212,1.1226885165721369e-10,0.42385119094746193,0.13878965942072685,3983.881703845691,1434.243414888624,1539.9567350134146,6,85,3106.569377565771,BADS
w2424d8d,8.423971881698778e-5,4.918277457618335e-9,0.467138853020804,0.6487285442851612,427.3584904802139,661.2816676167425,1718.1478201994596,6,99,3463.866359499727,BADS
