wid,d1,d2,θ1,θ2,T1,T2,neglogl
w0c70a81,6.638225510400608e-5,8.915578662005513e-5,0.8913618659973145,0.7162394523620605,1780.1918983459473,1187.7721786499026,250.877742616137
