trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
38,1,1,2774.0,727.0,,-14.864796405403185,false,1000,-14.923782091183242,0.058985685780056585,0.058985685780056585,-14.894289248293212
39,2,4,1212.0,1525.0,,-18.017452916982496,false,1000,-21.64329143587522,3.6258385188927242,3.6258385188927242,-19.83037217642886
40,2,4,3991.0,2093.0,,-17.318417494750292,false,1000,-17.419742581252905,0.1013250865026123,0.1013250865026123,-17.3690800380016
41,1,2,1675.0,1362.0,,-14.661730957112637,false,1000,-14.528641647777082,-0.13308930933555452,0.13308930933555452,-14.595186302444858
42,1,1,1881.0,748.0,,-14.545063408577052,false,1000,-14.45580569414926,-0.08925771442779151,0.08925771442779151,-14.500434551363156
43,1,1,2880.0,383.0,,-16.024153458961212,false,1000,-16.019378107279916,-0.004775351681296058,0.004775351681296058,-16.021765783120564
44,1,1,2585.0,3818.0,,-18.420680743952367,true,1000,-19.062748431756205,0.6420676878038378,0.6420676878038378,-18.741714587854286
45,1,2,3282.0,1812.0,,-17.00363348898968,false,1000,-16.838555127917584,-0.16507836107209783,0.16507836107209783,-16.921094308453632
46,2,3,4940.0,864.0,,-16.90878463525289,false,1000,-16.882514853526082,-0.02626978172680694,0.02626978172680694,-16.895649744389488
47,1,2,2194.0,814.0,,-14.637566175927912,false,1000,-14.602911138654179,-0.03465503727373331,0.03465503727373331,-14.620238657291045
48,1,1,2574.0,1423.0,,-18.420680743952367,true,10000,-27.84224926062742,9.421568516675052,9.421568516675052,-23.131465002289893
49,2,4,1568.0,3183.0,,-17.47297375060593,false,1000,-17.377414755999474,-0.09555899460645634,0.09555899460645634,-17.425194253302703
50,2,3,4574.0,498.0,,-17.933049503778342,false,1000,-18.111189930944114,0.17814042716577205,0.17814042716577205,-18.022119717361228
51,1,1,8189.0,2750.0,,-18.420680743952367,true,1945,-22.72003693600548,4.299356192053114,4.299356192053114,-20.570358839978923
52,1,1,4594.0,2731.0,,-18.420680743952367,true,1000,-23.51357172916127,5.0928909852089035,5.0928909852089035,-20.96712623655682
53,2,4,1788.0,2014.0,,-15.31758726863947,false,1000,-15.44931909687199,0.13173182823252105,0.13173182823252105,-15.38345318275573
54,2,4,1312.0,1199.0,,-15.182306423090456,false,1000,-15.405235553321525,0.2229291302310692,0.2229291302310692,-15.29377098820599
55,2,4,1680.0,1716.0,,-15.383152267981314,false,1000,-15.397325242405774,0.014172974424459639,0.014172974424459639,-15.390238755193543
56,2,4,2313.0,1608.0,,-16.263473065542378,false,1000,-16.049739552338767,-0.21373351320361067,0.21373351320361067,-16.156606308940574
57,2,3,1893.0,836.0,,-16.031609005797826,false,1000,-15.855269683097632,-0.17633932270019415,0.17633932270019415,-15.943439344447729
58,1,2,2013.0,1250.0,,-14.708617894499545,false,1000,-15.047891127607347,0.3392732331078019,0.3392732331078019,-14.878254511053445
59,2,4,1949.0,1714.0,,-16.137399561506818,false,1000,-16.030068297348123,-0.1073312641586952,0.1073312641586952,-16.08373392942747
60,1,1,1693.0,1105.0,,-15.375582289846559,false,1000,-15.206188989366222,-0.16939330048033696,0.16939330048033696,-15.29088563960639
61,2,4,1534.0,2773.0,,-16.881015996235707,false,1000,-16.695550984785115,-0.18546501145059224,0.18546501145059224,-16.78828349051041
62,2,4,1628.0,1877.0,,-15.377304705173836,false,1000,-15.22085807101847,-0.15644663415536542,0.15644663415536542,-15.299081388096154
63,2,3,3889.0,3255.0,,-18.420680743952367,true,1000,-19.22225575779725,0.8015750138448823,0.8015750138448823,-18.82146825087481
64,2,4,1032.0,3612.0,,-18.420680743952367,true,1000,-46.62297837940953,28.202297635457164,28.202297635457164,-32.521829561680946
65,2,4,1040.0,2814.0,,-18.420680743952367,true,1000,-47.094928129916234,28.674247385963866,28.674247385963866,-32.7578044369343
66,2,3,2043.0,2072.0,,-17.069921985954323,false,1000,-16.948103297400294,-0.12181868855402911,0.12181868855402911,-17.00901264167731
67,2,3,1303.0,2081.0,,-16.998667891228987,false,1000,-17.175482360386745,0.17681446915775823,0.17681446915775823,-17.087075125807864
68,2,4,3497.0,1479.0,,-16.96109203393948,false,1000,-16.796070788158154,-0.16502124578132538,0.16502124578132538,-16.878581411048817
69,1,1,2784.0,640.0,,-15.63600733805067,false,1000,-15.654836196355863,0.018828858305193208,0.018828858305193208,-15.645421767203267
70,2,3,6548.0,2678.0,,-18.420680743952367,true,1000,-19.022329073844826,0.6016483298924591,0.6016483298924591,-18.721504908898595
71,2,4,3395.0,1827.0,,-16.945809395865,false,1000,-17.04814214578476,0.1023327499197606,0.1023327499197606,-16.99697577082488
72,1,2,2007.0,3231.0,,-16.536154994517037,false,1000,-16.565515148601538,0.029360154084500323,0.029360154084500323,-16.550835071559288
73,2,3,1365.0,2875.0,,-18.420680743952367,true,10000,-24.78346228122618,6.362781537273811,6.362781537273811,-21.602071512589273
74,2,3,4690.0,657.0,,-17.890833697047164,false,1000,-17.865436299131332,-0.025397397915831732,0.025397397915831732,-17.878134998089248
75,1,1,4505.0,1561.0,,-17.794434793348643,false,1000,-17.830678831765958,0.036244038417315494,0.036244038417315494,-17.8125568125573
76,1,1,1995.0,3919.0,,-17.192225698382266,false,1000,-17.180473211758926,-0.011752486623340275,0.011752486623340275,-17.186349455070598
77,2,3,3749.0,1147.0,,-17.6583779847957,false,1000,-17.601596532487896,-0.05678145230780274,0.05678145230780274,-17.629987258641798
78,2,3,1444.0,2287.0,,-18.420680743952367,true,1126,-18.91161798932967,0.4909372453773031,0.4909372453773031,-18.66614936664102
79,2,3,1388.0,1042.0,,-16.00342771306019,false,1000,-15.858520400780389,-0.14490731227980191,0.14490731227980191,-15.93097405692029
80,2,3,2717.0,500.0,,-16.089240747498415,false,1000,-16.128840099949862,0.039599352451446634,0.039599352451446634,-16.10904042372414
81,1,1,2038.0,476.0,,-14.01972659897267,false,1000,-14.175387343198004,0.15566074422533482,0.15566074422533482,-14.097556971085336
82,2,3,1383.0,1415.0,,-15.76085767419229,false,1000,-15.904533576003633,0.14367590181134382,0.14367590181134382,-15.832695625097962
83,2,3,2996.0,854.0,,-15.997923347719652,false,1000,-15.882188744286937,-0.11573460343271513,0.11573460343271513,-15.940056046003296
84,1,1,4732.0,618.0,,-18.420680743952367,true,1058,-19.063543706845834,0.6428629628934672,0.6428629628934672,-18.7421122253991
85,1,2,2116.0,940.0,,-15.019298861041753,false,1000,-14.986300179195824,-0.032998681845928246,0.032998681845928246,-15.002799520118788
86,2,3,1472.0,975.0,,-15.691164512778421,false,1000,-15.652347408576318,-0.038817104202102826,0.038817104202102826,-15.67175596067737
87,2,3,1056.0,468.0,,-18.420680743952367,true,1000,-44.7688699012597,26.34818915730733,26.34818915730733,-31.594775322606033
88,2,3,6651.0,953.0,,-17.41592457901061,false,1000,-17.546206579571418,0.13028200056080763,0.13028200056080763,-17.481065579291013
89,1,2,3797.0,1471.0,,-16.887532183074075,false,1000,-16.847152463181615,-0.04037971989246003,0.04037971989246003,-16.867342323127843
90,1,1,1855.0,433.0,,-14.524785222250093,false,1000,-14.432127846085402,-0.09265737616469139,0.09265737616469139,-14.478456534167748
91,1,2,2165.0,1878.0,,-15.786722562559955,false,1000,-15.793539095749544,0.00681653318958908,0.00681653318958908,-15.79013082915475
92,1,2,2065.0,2084.0,,-15.983758270504277,false,1000,-15.994496891134073,0.010738620629796358,0.010738620629796358,-15.989127580819176
93,2,3,2439.0,2859.0,,-17.075994021003602,false,1000,-16.970899028087775,-0.10509499291582713,0.10509499291582713,-17.02344652454569
94,1,1,1902.0,1184.0,,-14.802207184891664,false,1000,-14.770766768362325,-0.03144041652933893,0.03144041652933893,-14.786486976626994
95,2,4,2087.0,1620.0,,-16.142318979860377,false,1000,-16.128672120030878,-0.013646859829499647,0.013646859829499647,-16.135495549945627
96,2,3,3767.0,705.0,,-18.420680743952367,true,1000,-21.083213971232176,2.662533227279809,2.662533227279809,-19.75194735759227
97,2,4,2623.0,1411.0,,-16.45834706884959,false,1000,-16.351242146604072,-0.10710492224551871,0.10710492224551871,-16.40479460772683
98,2,3,2057.0,715.0,,-14.573558835391978,false,1000,-14.389834115668595,-0.1837247197233829,0.1837247197233829,-14.481696475530287
99,2,4,2059.0,1731.0,,-15.88939865574948,false,1000,-15.94376891833053,0.05437026258105071,0.05437026258105071,-15.916583787040004
100,1,2,2151.0,1324.0,,-16.045607317902963,false,1000,-16.062928165015435,0.017320847112472393,0.017320847112472393,-16.0542677414592
101,2,3,5307.0,872.0,,-18.420680743952367,true,1651,-19.80430328154051,1.383622537588142,1.383622537588142,-19.112492012746436
102,2,4,5380.0,2280.0,,-18.420680743952367,true,1000,-19.75364544722055,1.332964703268182,1.332964703268182,-19.087163095586458
103,2,3,3383.0,323.0,,-17.813816584738717,false,1000,-17.63645638175698,-0.17736020298173827,0.17736020298173827,-17.725136483247848
104,2,4,5407.0,2242.0,,-18.420680743952367,true,1000,-21.37393474631478,2.9532540023624136,2.9532540023624136,-19.897307745133574
105,1,1,7672.0,2108.0,,-18.420680743952367,true,1076,-22.80111712630478,4.380436382352414,4.380436382352414,-20.610898935128574
106,1,1,2577.0,862.0,,-15.89769765067378,false,1000,-15.725923754360512,-0.1717738963132689,0.1717738963132689,-15.811810702517146
107,2,3,1402.0,818.0,,-14.102560255942107,false,1000,-14.132758620994775,0.030198365052667597,0.030198365052667597,-14.11765943846844
108,1,2,5730.0,2940.0,,-18.420680743952367,true,1000,-20.753909818126544,2.3332290741741772,2.3332290741741772,-19.587295281039456
109,2,4,1955.0,1537.0,,-15.609334962114737,false,1000,-15.500953716830033,-0.10838124528470416,0.10838124528470416,-15.555144339472385
110,1,1,9380.0,2571.0,,-18.420680743952367,true,1000,-22.41043508446066,3.9897543405082914,3.9897543405082914,-20.415557914206513
111,2,3,8665.0,2568.0,,-18.420680743952367,true,1000,-19.780640181458118,1.3599594375057507,1.3599594375057507,-19.100660462705243
112,1,1,2089.0,521.0,,-14.605056003588679,false,1000,-14.537647676764998,-0.06740832682368136,0.06740832682368136,-14.571351840176838
113,2,4,2112.0,2070.0,,-15.791846285573277,false,1000,-15.879362324324054,0.08751603875077762,0.08751603875077762,-15.835604304948665
114,1,1,3466.0,574.0,,-18.420680743952367,true,3742,-19.578651000570165,1.1579702566177978,1.1579702566177978,-18.999665872261268
115,2,3,5833.0,585.0,,-17.36392803033892,false,1000,-17.38369886776558,0.019770837426662524,0.019770837426662524,-17.37381344905225
116,1,2,1696.0,1184.0,,-14.162397032745023,false,1000,-14.174485422756984,0.012088390011960826,0.012088390011960826,-14.168441227751003
117,2,3,3253.0,447.0,,-17.08946623190604,false,1000,-17.14124906995662,0.051782838050577595,0.051782838050577595,-17.11535765093133
118,2,3,2617.0,2232.0,,-17.689744033985992,false,1000,-18.060018807828033,0.3702747738420413,0.3702747738420413,-17.874881420907013
119,1,1,5839.0,1103.0,,-18.420680743952367,true,1000,-20.94457716511785,2.5238964211654817,2.5238964211654817,-19.682628954535108
120,1,1,4160.0,633.0,,-17.851043502097536,false,1000,-17.38521642249733,-0.4658270796002064,0.4658270796002064,-17.61812996229743
121,2,3,1310.0,2839.0,,-18.420680743952367,true,10000,-23.23514306894245,4.814462324990082,4.814462324990082,-20.827911906447408
122,1,2,2954.0,1045.0,,-15.8695176765341,false,1000,-15.957830458212126,0.08831278167802559,0.08831278167802559,-15.913674067373112
123,2,3,1535.0,400.0,,-14.739432044509241,false,1000,-14.688124817239025,-0.051307227270216416,0.051307227270216416,-14.713778430874132
124,1,1,3269.0,1703.0,,-18.420680743952367,true,1000,-19.958120539084717,1.5374397951323502,1.5374397951323502,-19.189400641518542
125,2,4,1798.0,1330.0,,-16.409599720883776,false,1000,-16.319408880660944,-0.09019084022283153,0.09019084022283153,-16.36450430077236
126,2,4,2937.0,1519.0,,-16.780365940328707,false,1000,-16.582008222895286,-0.1983577174334208,0.1983577174334208,-16.681187081611995
127,2,4,2510.0,1275.0,,-15.585427655686068,false,1000,-15.490596559531086,-0.09483109615498186,0.09483109615498186,-15.538012107608576
128,1,2,1575.0,2366.0,,-18.420680743952367,true,10000,-21.103625629567162,2.682944885614795,2.682944885614795,-19.762153186759765
129,1,1,7311.0,320.0,,-18.11151143581278,false,1000,-18.042016383217522,-0.06949505259525779,0.06949505259525779,-18.07676390951515
130,1,1,2392.0,457.0,,-14.445177489215807,false,1000,-14.434432996772507,-0.010744492443299336,0.010744492443299336,-14.439805242994158
131,2,4,1745.0,3466.0,,-16.320862549647398,false,1000,-16.26051784240984,-0.060344707237558026,0.060344707237558026,-16.29069019602862
132,1,2,5889.0,1500.0,,-17.980532175742958,false,1000,-18.438700147395444,0.458167971652486,0.458167971652486,-18.2096161615692
133,2,3,2470.0,504.0,,-15.11902577452657,false,1000,-15.103208781612205,-0.015816992914365002,0.015816992914365002,-15.111117278069386
134,2,3,1616.0,508.0,,-16.699597592213536,false,1000,-16.65329013072717,-0.04630746148636433,0.04630746148636433,-16.676443861470354
135,1,1,6863.0,862.0,,-18.420680743952367,true,10000,-26.901603006582672,8.480922262630305,8.480922262630305,-22.661141875267518
136,2,3,2252.0,1795.0,,-16.022404093612938,false,1000,-15.847622602358339,-0.17478149125459908,0.17478149125459908,-15.935013347985638
137,2,4,2221.0,1562.0,,-18.420680743952367,true,1779,-18.814814060258215,0.39413331630584736,0.39413331630584736,-18.61774740210529
138,1,1,4102.0,498.0,,-16.431316638524514,false,1000,-16.458793693894243,0.027477055369729442,0.027477055369729442,-16.44505516620938
139,1,2,2518.0,1083.0,,-15.412023658074322,false,1000,-15.655782793249337,0.24375913517501502,0.24375913517501502,-15.53390322566183
140,1,2,6979.0,1667.0,,-18.420680743952367,true,1000,-19.706591335785824,1.2859105918334564,1.2859105918334564,-19.063636039869095
