trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
27,2,3,2532.0,478.0,,-15.910404042500236,false,1000,-15.889706859985598,-0.020697182514638257,0.020697182514638257,-15.900055451242917
28,1,1,3083.0,391.0,,-17.112617597365603,false,1000,-17.19264060577414,0.08002300840853849,0.08002300840853849,-17.15262910156987
29,1,1,3601.0,274.0,,-17.939812669156172,false,1000,-19.225834571666184,1.2860219025100115,1.2860219025100115,-18.582823620411176
30,2,4,5781.0,1691.0,,-18.420680743952367,true,1000,-19.472066000874158,1.0513852569217903,1.0513852569217903,-18.946373372413262
31,2,3,1492.0,958.0,,-18.373858430674073,false,1000,-18.04343230215246,-0.33042612852161213,0.33042612852161213,-18.208645366413265
32,1,1,4738.0,507.0,,-17.82042613040401,false,1000,-18.01681205857122,0.19638592816721,0.19638592816721,-17.918619094487614
33,2,4,4707.0,2123.0,,-17.726073857799214,false,1000,-17.883061928777025,0.15698807097781042,0.15698807097781042,-17.80456789328812
34,2,3,2993.0,1511.0,,-16.48233246567195,false,1000,-16.48177459587751,-0.0005578697944379485,0.0005578697944379485,-16.482053530774728
35,2,4,1581.0,2293.0,,-15.364596953651736,false,1000,-15.350179277744754,-0.014417675906981842,0.014417675906981842,-15.357388115698246
36,2,4,2018.0,4045.0,,-18.19472144743091,false,1000,-18.555894314565872,0.361172867134961,0.361172867134961,-18.375307880998392
37,2,4,2605.0,2499.0,,-16.65954448252666,false,1000,-16.85944686612051,0.1999023835938516,0.1999023835938516,-16.759495674323585
38,1,1,2774.0,727.0,,-14.941861586692479,false,1000,-14.923782091183242,-0.018079495509237375,0.018079495509237375,-14.93282183893786
39,2,4,1212.0,1525.0,,-18.420680743952367,true,1000,-21.64329143587522,3.2226106919228528,3.2226106919228528,-20.031986089913794
40,2,4,3991.0,2093.0,,-17.431065892822208,false,1000,-17.419742581252905,-0.011323311569302774,0.011323311569302774,-17.425404237037554
41,1,2,1675.0,1362.0,,-14.719711419047561,false,1000,-14.528641647777082,-0.1910697712704792,0.1910697712704792,-14.62417653341232
42,1,1,1881.0,748.0,,-14.573098517738266,false,1000,-14.45580569414926,-0.11729282358900583,0.11729282358900583,-14.514452105943764
43,1,1,2880.0,383.0,,-15.863245602704206,false,1000,-16.019378107279916,0.15613250457571048,0.15613250457571048,-15.941311854992062
44,1,1,2585.0,3818.0,,-18.420680743952367,true,1000,-19.062748431756205,0.6420676878038378,0.6420676878038378,-18.741714587854286
45,1,2,3282.0,1812.0,,-16.802669872754432,false,1000,-16.838555127917584,0.03588525516315144,0.03588525516315144,-16.820612500336008
46,2,3,4940.0,864.0,,-16.830470878022723,false,1000,-16.882514853526082,0.05204397550335926,0.05204397550335926,-16.856492865774403
47,1,2,2194.0,814.0,,-14.678554756596101,false,1000,-14.602911138654179,-0.07564361794192287,0.07564361794192287,-14.640732947625139
48,1,1,2574.0,1423.0,,-18.420680743952367,true,10000,-27.84224926062742,9.421568516675052,9.421568516675052,-23.131465002289893
49,2,4,1568.0,3183.0,,-17.405237434597097,false,1000,-17.377414755999474,-0.027822678597622996,0.027822678597622996,-17.391326095298286
50,2,3,4574.0,498.0,,-17.60829199151455,false,1000,-18.111189930944114,0.5028979394295625,0.5028979394295625,-17.859740961229335
51,1,1,8189.0,2750.0,,-18.420680743952367,true,1731,-22.72003693600548,4.299356192053114,4.299356192053114,-20.570358839978923
52,1,1,4594.0,2731.0,,-18.420680743952367,true,1000,-23.51357172916127,5.0928909852089035,5.0928909852089035,-20.96712623655682
53,2,4,1788.0,2014.0,,-15.534824260568652,false,1000,-15.44931909687199,-0.08550516369666106,0.08550516369666106,-15.492071678720322
54,2,4,1312.0,1199.0,,-15.351708765862364,false,1000,-15.405235553321525,0.05352678745916073,0.05352678745916073,-15.378472159591944
55,2,4,1680.0,1716.0,,-15.667720434699003,false,1000,-15.397325242405774,-0.27039519229322906,0.27039519229322906,-15.532522838552389
56,2,4,2313.0,1608.0,,-16.073092172721967,false,1000,-16.049739552338767,-0.023352620383199962,0.023352620383199962,-16.061415862530367
57,2,3,1893.0,836.0,,-16.06818131155438,false,1000,-15.855269683097632,-0.21291162845674805,0.21291162845674805,-15.961725497326006
58,1,2,2013.0,1250.0,,-15.11158221629324,false,1000,-15.047891127607347,-0.0636910886858928,0.0636910886858928,-15.079736671950293
59,2,4,1949.0,1714.0,,-15.908400587622694,false,1000,-16.030068297348123,0.12166770972542906,0.12166770972542906,-15.969234442485408
60,1,1,1693.0,1105.0,,-15.170822103887403,false,1000,-15.206188989366222,0.035366885478818944,0.035366885478818944,-15.188505546626812
61,2,4,1534.0,2773.0,,-16.53267449404834,false,1000,-16.695550984785115,0.16287649073677457,0.16287649073677457,-16.614112739416726
62,2,4,1628.0,1877.0,,-15.282674072587481,false,1000,-15.22085807101847,-0.061816001569010126,0.061816001569010126,-15.251766071802976
63,2,3,3889.0,3255.0,,-18.420680743952367,true,1000,-19.22225575779725,0.8015750138448823,0.8015750138448823,-18.82146825087481
64,2,4,1032.0,3612.0,,-18.420680743952367,true,1000,-46.62297837940953,28.202297635457164,28.202297635457164,-32.521829561680946
65,2,4,1040.0,2814.0,,-18.420680743952367,true,1000,-47.094928129916234,28.674247385963866,28.674247385963866,-32.7578044369343
66,2,3,2043.0,2072.0,,-16.788950136699317,false,1000,-16.948103297400294,0.15915316070097774,0.15915316070097774,-16.868526717049804
67,2,3,1303.0,2081.0,,-16.991550514837712,false,1000,-17.175482360386745,0.18393184554903286,0.18393184554903286,-17.08351643761223
68,2,4,3497.0,1479.0,,-16.8621750640339,false,1000,-16.796070788158154,-0.06610427587574463,0.06610427587574463,-16.829122926096026
69,1,1,2784.0,640.0,,-15.775013958294796,false,1000,-15.654836196355863,-0.12017776193893326,0.12017776193893326,-15.71492507732533
70,2,3,6548.0,2678.0,,-18.420680743952367,true,1000,-19.022329073844826,0.6016483298924591,0.6016483298924591,-18.721504908898595
71,2,4,3395.0,1827.0,,-17.241277124522394,false,1000,-17.04814214578476,-0.19313497873763552,0.19313497873763552,-17.144709635153575
72,1,2,2007.0,3231.0,,-16.49010654984779,false,1000,-16.565515148601538,0.0754085987537465,0.0754085987537465,-16.527810849224664
73,2,3,1365.0,2875.0,,-18.420680743952367,true,10000,-24.78346228122618,6.362781537273811,6.362781537273811,-21.602071512589273
74,2,3,4690.0,657.0,,-17.999779840569737,false,1000,-17.865436299131332,-0.13434354143840466,0.13434354143840466,-17.932608069850534
75,1,1,4505.0,1561.0,,-17.891102663225478,false,1000,-17.830678831765958,-0.06042383145952002,0.06042383145952002,-17.860890747495716
76,1,1,1995.0,3919.0,,-17.087086022964833,false,1000,-17.180473211758926,0.09338718879409313,0.09338718879409313,-17.13377961736188
77,2,3,3749.0,1147.0,,-17.440927904671966,false,1000,-17.601596532487896,0.16066862781593017,0.16066862781593017,-17.52126221857993
78,2,3,1444.0,2287.0,,-18.420680743952367,true,1089,-18.91161798932967,0.4909372453773031,0.4909372453773031,-18.66614936664102
79,2,3,1388.0,1042.0,,-15.877650061521683,false,1000,-15.858520400780389,-0.019129660741294074,0.019129660741294074,-15.868085231151035
80,2,3,2717.0,500.0,,-16.12699177763659,false,1000,-16.128840099949862,0.0018483223132719218,0.0018483223132719218,-16.127915938793226
81,1,1,2038.0,476.0,,-14.27544669511988,false,1000,-14.175387343198004,-0.10005935192187643,0.10005935192187643,-14.225417019158943
82,2,3,1383.0,1415.0,,-15.960665330433965,false,1000,-15.904533576003633,-0.05613175443033214,0.05613175443033214,-15.9325994532188
83,2,3,2996.0,854.0,,-15.856490503329727,false,1000,-15.882188744286937,0.02569824095720996,0.02569824095720996,-15.869339623808333
84,1,1,4732.0,618.0,,-18.420680743952367,true,1127,-19.063543706845834,0.6428629628934672,0.6428629628934672,-18.7421122253991
85,1,2,2116.0,940.0,,-14.837674358138592,false,1000,-14.986300179195824,0.148625821057232,0.148625821057232,-14.911987268667207
86,2,3,1472.0,975.0,,-15.924790957268943,false,1000,-15.652347408576318,-0.27244354869262466,0.27244354869262466,-15.78856918292263
87,2,3,1056.0,468.0,,-18.420680743952367,true,1000,-44.7688699012597,26.34818915730733,26.34818915730733,-31.594775322606033
88,2,3,6651.0,953.0,,-17.71331522808124,false,1000,-17.546206579571418,-0.16710864850982077,0.16710864850982077,-17.62976090382633
89,1,2,3797.0,1471.0,,-16.765689015693237,false,1000,-16.847152463181615,0.0814634474883782,0.0814634474883782,-16.806420739437428
90,1,1,1855.0,433.0,,-14.692623601247387,false,1000,-14.432127846085402,-0.2604957551619851,0.2604957551619851,-14.562375723666396
91,1,2,2165.0,1878.0,,-15.833700419478545,false,1000,-15.793539095749544,-0.04016132372900039,0.04016132372900039,-15.813619757614045
92,1,2,2065.0,2084.0,,-16.109871431769978,false,1000,-15.994496891134073,-0.11537454063590502,0.11537454063590502,-16.052184161452026
93,2,3,2439.0,2859.0,,-17.003168203844996,false,1000,-16.970899028087775,-0.032269175757221547,0.032269175757221547,-16.987033615966386
94,1,1,1902.0,1184.0,,-14.762288044804876,false,1000,-14.770766768362325,0.00847872355744883,0.00847872355744883,-14.7665274065836
95,2,4,2087.0,1620.0,,-16.017418234673173,false,1000,-16.128672120030878,0.11125388535770497,0.11125388535770497,-16.073045177352025
96,2,3,3767.0,705.0,,-18.420680743952367,true,1000,-21.083213971232176,2.662533227279809,2.662533227279809,-19.75194735759227
97,2,4,2623.0,1411.0,,-16.213301314462544,false,1000,-16.351242146604072,0.13794083214152764,0.13794083214152764,-16.28227173053331
98,2,3,2057.0,715.0,,-14.494487078519839,false,1000,-14.389834115668595,-0.10465296285124381,0.10465296285124381,-14.442160597094217
99,2,4,2059.0,1731.0,,-16.057328563147752,false,1000,-15.94376891833053,-0.11355964481722225,0.11355964481722225,-16.00054874073914
100,1,2,2151.0,1324.0,,-16.09355602699193,false,1000,-16.062928165015435,-0.030627861976494586,0.030627861976494586,-16.078242096003684
101,2,3,5307.0,872.0,,-18.420680743952367,true,1512,-19.80430328154051,1.383622537588142,1.383622537588142,-19.112492012746436
102,2,4,5380.0,2280.0,,-18.420680743952367,true,1000,-19.75364544722055,1.332964703268182,1.332964703268182,-19.087163095586458
103,2,3,3383.0,323.0,,-17.438682870923333,false,1000,-17.63645638175698,0.19777351083364536,0.19777351083364536,-17.537569626340158
104,2,4,5407.0,2242.0,,-18.420680743952367,true,1000,-21.37393474631478,2.9532540023624136,2.9532540023624136,-19.897307745133574
105,1,1,7672.0,2108.0,,-18.420680743952367,true,1235,-22.80111712630478,4.380436382352414,4.380436382352414,-20.610898935128574
106,1,1,2577.0,862.0,,-15.956586010686731,false,1000,-15.725923754360512,-0.2306622563262195,0.2306622563262195,-15.841254882523621
107,2,3,1402.0,818.0,,-14.295919895150318,false,1000,-14.132758620994775,-0.16316127415554327,0.16316127415554327,-14.214339258072545
108,1,2,5730.0,2940.0,,-18.420680743952367,true,1000,-20.753909818126544,2.3332290741741772,2.3332290741741772,-19.587295281039456
109,2,4,1955.0,1537.0,,-15.474722405298749,false,1000,-15.500953716830033,0.026231311531283552,0.026231311531283552,-15.48783806106439
110,1,1,9380.0,2571.0,,-18.420680743952367,true,1000,-22.41043508446066,3.9897543405082914,3.9897543405082914,-20.415557914206513
111,2,3,8665.0,2568.0,,-18.420680743952367,true,1000,-19.780640181458118,1.3599594375057507,1.3599594375057507,-19.100660462705243
112,1,1,2089.0,521.0,,-14.63502659530476,false,1000,-14.537647676764998,-0.09737891853976244,0.09737891853976244,-14.586337136034878
113,2,4,2112.0,2070.0,,-16.078614042956527,false,1000,-15.879362324324054,-0.19925171863247293,0.19925171863247293,-15.97898818364029
114,1,1,3466.0,574.0,,-18.420680743952367,true,4037,-19.578651000570165,1.1579702566177978,1.1579702566177978,-18.999665872261268
115,2,3,5833.0,585.0,,-17.31333065260669,false,1000,-17.38369886776558,0.07036821515889002,0.07036821515889002,-17.348514760186134
116,1,2,1696.0,1184.0,,-14.343762729584228,false,1000,-14.174485422756984,-0.16927730682724373,0.16927730682724373,-14.259124076170606
117,2,3,3253.0,447.0,,-17.296730322102473,false,1000,-17.14124906995662,-0.1554812521458544,0.1554812521458544,-17.218989696029546
118,2,3,2617.0,2232.0,,-17.970963266424064,false,1000,-18.060018807828033,0.08905554140396887,0.08905554140396887,-18.015491037126047
119,1,1,5839.0,1103.0,,-18.420680743952367,true,1000,-20.94457716511785,2.5238964211654817,2.5238964211654817,-19.682628954535108
120,1,1,4160.0,633.0,,-17.552137473478776,false,1000,-17.38521642249733,-0.16692105098144694,0.16692105098144694,-17.46867694798805
121,2,3,1310.0,2839.0,,-18.420680743952367,true,10000,-23.23514306894245,4.814462324990082,4.814462324990082,-20.827911906447408
122,1,2,2954.0,1045.0,,-16.070129628277343,false,1000,-15.957830458212126,-0.11229917006521717,0.11229917006521717,-16.013980043244736
123,2,3,1535.0,400.0,,-14.96710706655151,false,1000,-14.688124817239025,-0.2789822493124845,0.2789822493124845,-14.827615941895267
124,1,1,3269.0,1703.0,,-18.420680743952367,true,1000,-19.958120539084717,1.5374397951323502,1.5374397951323502,-19.189400641518542
125,2,4,1798.0,1330.0,,-16.386258622983654,false,1000,-16.319408880660944,-0.06684974232270946,0.06684974232270946,-16.3528337518223
126,2,4,2937.0,1519.0,,-16.45006089399987,false,1000,-16.582008222895286,0.13194732889541783,0.13194732889541783,-16.51603455844758
127,2,4,2510.0,1275.0,,-15.664661478756297,false,1000,-15.490596559531086,-0.17406491922521106,0.17406491922521106,-15.577629019143693
128,1,2,1575.0,2366.0,,-18.420680743952367,true,10000,-21.103625629567162,2.682944885614795,2.682944885614795,-19.762153186759765
129,1,1,7311.0,320.0,,-18.12268930335067,false,1000,-18.042016383217522,-0.08067292013314642,0.08067292013314642,-18.082352843284095
130,1,1,2392.0,457.0,,-14.447032164915665,false,1000,-14.434432996772507,-0.012599168143157868,0.012599168143157868,-14.440732580844086
131,2,4,1745.0,3466.0,,-16.035783941701183,false,1000,-16.26051784240984,0.22473390070865662,0.22473390070865662,-16.14815089205551
132,1,2,5889.0,1500.0,,-18.385543266299486,false,1000,-18.438700147395444,0.0531568810959584,0.0531568810959584,-18.412121706847465
133,2,3,2470.0,504.0,,-15.164578567684613,false,1000,-15.103208781612205,-0.06136978607240806,0.06136978607240806,-15.133893674648409
134,2,3,1616.0,508.0,,-16.830154328908883,false,1000,-16.65329013072717,-0.17686419818171117,0.17686419818171117,-16.741722229818027
135,1,1,6863.0,862.0,,-18.420680743952367,true,10000,-26.901603006582672,8.480922262630305,8.480922262630305,-22.661141875267518
136,2,3,2252.0,1795.0,,-15.823593510862459,false,1000,-15.847622602358339,0.02402909149587984,0.02402909149587984,-15.835608056610399
137,2,4,2221.0,1562.0,,-18.420680743952367,true,1552,-18.814814060258215,0.39413331630584736,0.39413331630584736,-18.61774740210529
138,1,1,4102.0,498.0,,-16.510593737039066,false,1000,-16.458793693894243,-0.051800043144822894,0.051800043144822894,-16.484693715466655
139,1,2,2518.0,1083.0,,-15.434304500532159,false,1000,-15.655782793249337,0.2214782927171779,0.2214782927171779,-15.545043646890747
140,1,2,6979.0,1667.0,,-18.420680743952367,true,1000,-19.706591335785824,1.2859105918334564,1.2859105918334564,-19.063636039869095
