trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
77,2,3,3749.0,1147.0,,-17.8371023983386,false,4522,-17.601596532487896,-0.23550586585070477,0.23550586585070477,-17.71934946541325
78,2,3,1444.0,2287.0,,-18.981838574809903,false,10000,-18.91161798932967,-0.07022058548023224,0.07022058548023224,-18.946728282069785
79,2,3,1388.0,1042.0,,-15.68692434393429,false,1006,-15.858520400780389,0.17159605684609858,0.17159605684609858,-15.77272237235734
80,2,3,2717.0,500.0,,-16.064410293878254,false,1297,-16.128840099949862,0.0644298060716082,0.0644298060716082,-16.096625196914058
81,1,1,2038.0,476.0,,-14.311240661969718,false,1002,-14.175387343198004,-0.13585331877171392,0.13585331877171392,-14.243314002583862
82,2,3,1383.0,1415.0,,-15.917592401432055,false,1022,-15.904533576003633,-0.013058825428421628,0.013058825428421628,-15.911062988717845
83,2,3,2996.0,854.0,,-15.890855102968398,false,1221,-15.882188744286937,-0.008666358681461261,0.008666358681461261,-15.886521923627669
84,1,1,4732.0,618.0,,-19.1542720249126,false,10000,-19.063543706845834,-0.09072831806676618,0.09072831806676618,-19.108907865879218
85,1,2,2116.0,940.0,,-14.934347988656263,false,1036,-14.986300179195824,0.051952190539561016,0.051952190539561016,-14.960324083926043
86,2,3,1472.0,975.0,,-15.76309777466047,false,1517,-15.652347408576318,-0.1107503660841509,0.1107503660841509,-15.707722591618394
87,2,3,1056.0,468.0,,-19.984431943892886,false,1112,-44.7688699012597,24.784437957366812,24.784437957366812,-32.37665092257629
88,2,3,6651.0,953.0,,-17.339657200086688,false,1090,-17.546206579571418,0.20654937948473062,0.20654937948473062,-17.442931889829055
89,1,2,3797.0,1471.0,,-16.750759111398978,false,1345,-16.847152463181615,0.09639335178263764,0.09639335178263764,-16.798955787290296
90,1,1,1855.0,433.0,,-14.508565033188024,false,1026,-14.432127846085402,-0.0764371871026217,0.0764371871026217,-14.470346439636714
91,1,2,2165.0,1878.0,,-15.927113616631372,false,1119,-15.793539095749544,-0.13357452088182775,0.13357452088182775,-15.860326356190459
92,1,2,2065.0,2084.0,,-16.053101711674216,false,1022,-15.994496891134073,-0.058604820540143265,0.058604820540143265,-16.023799301404146
93,2,3,2439.0,2859.0,,-17.040127910228627,false,1484,-16.970899028087775,-0.06922888214085177,0.06922888214085177,-17.005513469158203
94,1,1,1902.0,1184.0,,-14.711656325116218,false,1000,-14.770766768362325,0.059110443246106925,0.059110443246106925,-14.741211546739272
95,2,4,2087.0,1620.0,,-16.07857535678388,false,1005,-16.128672120030878,0.050096763246997966,0.050096763246997966,-16.10362373840738
96,2,3,3767.0,705.0,,-22.47360545244528,false,1097,-21.083213971232176,-1.3903914812131042,1.3903914812131042,-21.778409711838727
97,2,4,2623.0,1411.0,,-16.3836744585668,false,1005,-16.351242146604072,-0.03243231196272944,0.03243231196272944,-16.367458302585437
98,2,3,2057.0,715.0,,-14.49543705820736,false,1020,-14.389834115668595,-0.10560294253876457,0.10560294253876457,-14.442635586937978
99,2,4,2059.0,1731.0,,-16.011526873634587,false,1267,-15.94376891833053,-0.0677579553040566,0.0677579553040566,-15.977647895982559
100,1,2,2151.0,1324.0,,-16.1903555205999,false,1120,-16.062928165015435,-0.12742735558446583,0.12742735558446583,-16.12664184280767
101,2,3,5307.0,872.0,,-19.96934633656323,false,10000,-19.80430328154051,-0.16504305502272132,0.16504305502272132,-19.88682480905187
102,2,4,5380.0,2280.0,,-19.281752914429266,false,1107,-19.75364544722055,0.4718925327912835,0.4718925327912835,-19.517699180824906
103,2,3,3383.0,323.0,,-19.150119225414485,false,1002,-17.63645638175698,-1.5136628436575066,1.5136628436575066,-18.393287803585732
104,2,4,5407.0,2242.0,,-21.766408447522153,false,1512,-21.37393474631478,-0.392473701207372,0.392473701207372,-21.570171596918467
105,1,1,7672.0,2108.0,,-22.379507482172592,false,10000,-22.80111712630478,0.4216096441321895,0.4216096441321895,-22.590312304238687
106,1,1,2577.0,862.0,,-15.72045500561814,false,1287,-15.725923754360512,0.005468748742371687,0.005468748742371687,-15.723189379989325
107,2,3,1402.0,818.0,,-14.141339245160689,false,1004,-14.132758620994775,-0.008580624165913875,0.008580624165913875,-14.137048933077732
108,1,2,5730.0,2940.0,,-20.67130349193881,false,1520,-20.753909818126544,0.082606326187733,0.082606326187733,-20.71260665503268
109,2,4,1955.0,1537.0,,-15.450993658382558,false,1006,-15.500953716830033,0.049960058447474864,0.049960058447474864,-15.475973687606295
110,1,1,9380.0,2571.0,,-21.434963543140903,false,1493,-22.41043508446066,0.9754715413197559,0.9754715413197559,-21.92269931380078
111,2,3,8665.0,2568.0,,-19.82707678319336,false,1473,-19.780640181458118,-0.04643660173524111,0.04643660173524111,-19.803858482325737
112,1,1,2089.0,521.0,,-14.503072238925277,false,1027,-14.537647676764998,0.03457543783972028,0.03457543783972028,-14.520359957845137
113,2,4,2112.0,2070.0,,-15.908300550620305,false,1053,-15.879362324324054,-0.0289382262962512,0.0289382262962512,-15.89383143747218
114,1,1,3466.0,574.0,,-19.57850129396232,false,10000,-19.578651000570165,0.00014970660784641154,0.00014970660784641154,-19.57857614726624
115,2,3,5833.0,585.0,,-17.480211755446664,false,1494,-17.38369886776558,-0.09651288768108301,0.09651288768108301,-17.431955311606124
116,1,2,1696.0,1184.0,,-14.27521988447516,false,1026,-14.174485422756984,-0.1007344617181758,0.1007344617181758,-14.224852653616072
117,2,3,3253.0,447.0,,-17.146446870853755,false,1035,-17.14124906995662,-0.005197800897136062,0.005197800897136062,-17.143847970405186
118,2,3,2617.0,2232.0,,-18.082626206329067,false,1201,-18.060018807828033,-0.02260739850103377,0.02260739850103377,-18.07132250707855
119,1,1,5839.0,1103.0,,-20.61875768742452,false,1088,-20.94457716511785,0.3258194776933294,0.3258194776933294,-20.781667426271184
120,1,1,4160.0,633.0,,-17.43909347569234,false,2516,-17.38521642249733,-0.05387705319500924,0.05387705319500924,-17.412154949094834
121,2,3,1310.0,2839.0,,-22.709078556074296,false,10000,-23.23514306894245,0.5260645128681531,0.5260645128681531,-22.972110812508372
122,1,2,2954.0,1045.0,,-16.227436206372545,false,1193,-15.957830458212126,-0.26960574816041927,0.26960574816041927,-16.092633332292337
123,2,3,1535.0,400.0,,-14.438460751700546,false,1025,-14.688124817239025,0.24966406553847875,0.24966406553847875,-14.563292784469786
124,1,1,3269.0,1703.0,,-19.61714031341919,false,1025,-19.958120539084717,0.340980225665529,0.340980225665529,-19.78763042625195
125,2,4,1798.0,1330.0,,-16.390094459521563,false,1330,-16.319408880660944,-0.0706855788606191,0.0706855788606191,-16.354751670091254
126,2,4,2937.0,1519.0,,-16.587232201898814,false,1542,-16.582008222895286,-0.005223979003528001,0.005223979003528001,-16.58462021239705
127,2,4,2510.0,1275.0,,-15.512899452064858,false,1027,-15.490596559531086,-0.022302892533771157,0.022302892533771157,-15.501748005797971
128,1,2,1575.0,2366.0,,-21.53454193312676,false,10000,-21.103625629567162,-0.43091630355959865,0.43091630355959865,-21.31908378134696
129,1,1,7311.0,320.0,,-17.8027374015779,false,1371,-18.042016383217522,0.2392789816396217,0.2392789816396217,-17.92237689239771
130,1,1,2392.0,457.0,,-14.440884456795578,false,1004,-14.434432996772507,-0.00645146002307051,0.00645146002307051,-14.437658726784043
131,2,4,1745.0,3466.0,,-16.325445289800225,false,1243,-16.26051784240984,-0.06492744739038514,0.06492744739038514,-16.292981566105034
132,1,2,5889.0,1500.0,,-18.491566803743396,false,1112,-18.438700147395444,-0.052866656347951846,0.052866656347951846,-18.46513347556942
133,2,3,2470.0,504.0,,-15.203049459256269,false,1057,-15.103208781612205,-0.0998406776440639,0.0998406776440639,-15.153129120434237
134,2,3,1616.0,508.0,,-16.65657561960502,false,2147,-16.65329013072717,-0.0032854888778501845,0.0032854888778501845,-16.654932875166097
135,1,1,6863.0,862.0,,-27.130103619865295,false,10000,-26.901603006582672,-0.22850061328262328,0.22850061328262328,-27.015853313223985
136,2,3,2252.0,1795.0,,-15.836962963972532,false,1087,-15.847622602358339,0.010659638385806858,0.010659638385806858,-15.842292783165435
137,2,4,2221.0,1562.0,,-19.063936170431536,false,10000,-18.814814060258215,-0.24912211017332098,0.24912211017332098,-18.939375115344873
138,1,1,4102.0,498.0,,-16.568640538948607,false,1136,-16.458793693894243,-0.10984684505436348,0.10984684505436348,-16.513717116421425
139,1,2,2518.0,1083.0,,-15.774213109402673,false,1060,-15.655782793249337,-0.11843031615333643,0.11843031615333643,-15.714997951326005
140,1,2,6979.0,1667.0,,-19.57114548919847,false,1286,-19.706591335785824,0.13544584658735204,0.13544584658735204,-19.638868412492148
