trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
1,2,4,2259.0,2352.0,,-16.536879837314935,false,1000,-16.567513370715734,0.030633533400798996,0.030633533400798996,-16.552196604015336
2,2,4,2060.0,2415.0,,-16.514994179027436,false,1000,-16.426525135487378,-0.08846904354005858,0.08846904354005858,-16.470759657257407
3,1,2,3264.0,3606.0,,-18.032929830732023,false,1000,-18.10537855584861,0.07244872511658684,0.07244872511658684,-18.069154193290316
4,1,1,2469.0,757.0,,-18.420680743952367,true,9558,-19.211996130399996,0.7913153864476286,0.7913153864476286,-18.81633843717618
5,1,2,5601.0,3351.0,,-18.420680743952367,true,1000,-19.07627181558113,0.6555910716287627,0.6555910716287627,-18.74847627976675
6,1,1,6992.0,2473.0,,-18.420680743952367,true,1000,-19.32313133703809,0.9024505930857245,0.9024505930857245,-18.87190604049523
7,1,1,3163.0,840.0,,-16.07007303487198,false,1000,-15.86681837207671,-0.20325466279527227,0.20325466279527227,-15.968445703474345
8,2,3,2355.0,1424.0,,-17.801572829193294,false,1000,-17.788722275442975,-0.012850553750318738,0.012850553750318738,-17.795147552318134
9,2,3,2406.0,743.0,,-14.713024261304623,false,1000,-14.763150162448863,0.05012590114423965,0.05012590114423965,-14.738087211876742
10,2,3,2182.0,3402.0,,-17.051422020822823,false,1000,-17.01865254611589,-0.03276947470693159,0.03276947470693159,-17.035037283469357
11,2,4,4316.0,2218.0,,-18.086117495783625,false,1000,-18.097192864862187,0.011075369078561437,0.011075369078561437,-18.091655180322906
12,2,3,2022.0,1306.0,,-14.941829207270152,false,1000,-14.963291499335922,0.021462292065770328,0.021462292065770328,-14.952560353303037
13,2,3,1314.0,1565.0,,-18.420680743952367,true,10000,-24.424869191895745,6.004188447943378,6.004188447943378,-21.422774967924056
14,2,4,1786.0,2179.0,,-15.726195157698196,false,1000,-15.665796492620952,-0.06039866507724412,0.06039866507724412,-15.695995825159574
15,1,2,2244.0,2277.0,,-16.938804883015667,false,1000,-16.89201227384404,-0.04679260917162864,0.04679260917162864,-16.915408578429854
16,1,1,1162.0,823.0,,-17.460583718137595,false,1000,-22.340339922669457,4.879756204531862,4.879756204531862,-19.900461820403528
17,1,1,1583.0,813.0,,-16.893880348481915,false,1000,-17.039848020520758,0.14596767203884298,0.14596767203884298,-16.966864184501336
18,2,3,1343.0,406.0,,-15.333116493799725,false,1000,-15.303409333404701,-0.029707160395023635,0.029707160395023635,-15.318262913602213
19,2,3,2737.0,885.0,,-17.02326233325862,false,1000,-16.895918856725302,-0.12734347653331923,0.12734347653331923,-16.959590594991962
20,1,1,4831.0,1406.0,,-18.420680743952367,true,1206,-19.55723259014556,1.1365518461931927,1.1365518461931927,-18.988956667048964
21,2,4,5316.0,3822.0,,-18.420680743952367,true,1088,-23.16934225986774,4.748661515915373,4.748661515915373,-20.795011501910054
22,1,1,2269.0,1413.0,,-15.938339530679446,false,1000,-15.84902261471014,-0.08931691596930591,0.08931691596930591,-15.893681072694793
23,2,4,1624.0,2118.0,,-17.0110711835005,false,1000,-16.959452815633476,-0.05161836786702523,0.05161836786702523,-16.985261999566987
24,2,4,1568.0,3572.0,,-17.623391518411182,false,1000,-17.60921558090064,-0.01417593751054369,0.01417593751054369,-17.61630354965591
25,2,4,3076.0,2289.0,,-18.420680743952367,true,1000,-18.52221117560556,0.10153043165319176,0.10153043165319176,-18.47144595977896
26,2,3,5505.0,945.0,,-18.420680743952367,true,1000,-24.189099333201984,5.768418589249617,5.768418589249617,-21.304890038577177
27,2,3,2532.0,478.0,,-15.78905628525615,false,1000,-15.889706859985598,0.10065057472944794,0.10065057472944794,-15.839381572620873
28,1,1,3083.0,391.0,,-16.803505335031595,false,1000,-17.19264060577414,0.38913527074254617,0.38913527074254617,-16.998072970402866
29,1,1,3601.0,274.0,,-18.420680743952367,true,1000,-19.225834571666184,0.8051538277138164,0.8051538277138164,-18.823257657809275
30,2,4,5781.0,1691.0,,-18.420680743952367,true,1000,-19.472066000874158,1.0513852569217903,1.0513852569217903,-18.946373372413262
31,2,3,1492.0,958.0,,-18.337116134493638,false,1000,-18.04343230215246,-0.293683832341177,0.293683832341177,-18.190274218323047
32,1,1,4738.0,507.0,,-17.945845957081094,false,1000,-18.01681205857122,0.07096610149012506,0.07096610149012506,-17.981329007826155
33,2,4,4707.0,2123.0,,-17.80169932019907,false,1000,-17.883061928777025,0.08136260857795463,0.08136260857795463,-17.842380624488047
34,2,3,2993.0,1511.0,,-16.29249700937839,false,1000,-16.48177459587751,0.18927758649912008,0.18927758649912008,-16.387135802627952
35,2,4,1581.0,2293.0,,-15.563790045018964,false,1000,-15.350179277744754,-0.21361076727420958,0.21361076727420958,-15.45698466138186
36,2,4,2018.0,4045.0,,-18.420680743952367,true,1000,-18.555894314565872,0.13521357061350514,0.13521357061350514,-18.488287529259118
37,2,4,2605.0,2499.0,,-16.876019850046212,false,1000,-16.85944686612051,-0.016572983925701834,0.016572983925701834,-16.867733358083363
38,1,1,2774.0,727.0,,-14.946026720798397,false,1000,-14.923782091183242,-0.022244629615155276,0.022244629615155276,-14.93490440599082
39,2,4,1212.0,1525.0,,-18.420680743952367,true,1000,-21.64329143587522,3.2226106919228528,3.2226106919228528,-20.031986089913794
40,2,4,3991.0,2093.0,,-17.60179032591108,false,1000,-17.419742581252905,-0.18204774465817408,0.18204774465817408,-17.510766453581994
41,1,2,1675.0,1362.0,,-14.636582976839785,false,1000,-14.528641647777082,-0.1079413290627027,0.1079413290627027,-14.582612312308434
42,1,1,1881.0,748.0,,-14.513039718992927,false,1000,-14.45580569414926,-0.05723402484366602,0.05723402484366602,-14.484422706571094
43,1,1,2880.0,383.0,,-15.869244834683887,false,1000,-16.019378107279916,0.1501332725960296,0.1501332725960296,-15.944311470981901
44,1,1,2585.0,3818.0,,-18.420680743952367,true,1000,-19.062748431756205,0.6420676878038378,0.6420676878038378,-18.741714587854286
45,1,2,3282.0,1812.0,,-16.868927610736307,false,1000,-16.838555127917584,-0.030372482818723512,0.030372482818723512,-16.853741369326947
46,2,3,4940.0,864.0,,-16.870574983988444,false,1000,-16.882514853526082,0.011939869537638259,0.011939869537638259,-16.87654491875726
47,1,2,2194.0,814.0,,-14.627907591382767,false,1000,-14.602911138654179,-0.024996452728588636,0.024996452728588636,-14.615409365018472
48,1,1,2574.0,1423.0,,-18.420680743952367,true,10000,-27.84224926062742,9.421568516675052,9.421568516675052,-23.131465002289893
49,2,4,1568.0,3183.0,,-17.448364196065306,false,1000,-17.377414755999474,-0.07094944006583148,0.07094944006583148,-17.41288947603239
50,2,3,4574.0,498.0,,-18.242048715920973,false,1000,-18.111189930944114,-0.13085878497685854,0.13085878497685854,-18.176619323432543
51,1,1,8189.0,2750.0,,-18.420680743952367,true,1730,-22.72003693600548,4.299356192053114,4.299356192053114,-20.570358839978923
52,1,1,4594.0,2731.0,,-18.420680743952367,true,1000,-23.51357172916127,5.0928909852089035,5.0928909852089035,-20.96712623655682
53,2,4,1788.0,2014.0,,-15.451537222894327,false,1000,-15.44931909687199,-0.0022181260223366195,0.0022181260223366195,-15.45042815988316
54,2,4,1312.0,1199.0,,-15.333413654841655,false,1000,-15.405235553321525,0.07182189847986997,0.07182189847986997,-15.36932460408159
55,2,4,1680.0,1716.0,,-15.34674132165296,false,1000,-15.397325242405774,0.05058392075281404,0.05058392075281404,-15.372033282029367
56,2,4,2313.0,1608.0,,-16.035397948262037,false,1000,-16.049739552338767,0.014341604076729908,0.014341604076729908,-16.042568750300404
57,2,3,1893.0,836.0,,-15.775184075727354,false,1000,-15.855269683097632,0.08008560737027715,0.08008560737027715,-15.815226879412492
58,1,2,2013.0,1250.0,,-15.01690360439252,false,1000,-15.047891127607347,0.03098752321482756,0.03098752321482756,-15.032397365999934
59,2,4,1949.0,1714.0,,-16.068444190745907,false,1000,-16.030068297348123,-0.038375893397784466,0.038375893397784466,-16.049256244047015
60,1,1,1693.0,1105.0,,-15.258247591290052,false,1000,-15.206188989366222,-0.052058601923830494,0.052058601923830494,-15.232218290328138
61,2,4,1534.0,2773.0,,-16.524919251377238,false,1000,-16.695550984785115,0.17063173340787685,0.17063173340787685,-16.610235118081178
62,2,4,1628.0,1877.0,,-15.123767589792367,false,1000,-15.22085807101847,0.09709048122610398,0.09709048122610398,-15.172312830405419
63,2,3,3889.0,3255.0,,-18.420680743952367,true,1000,-19.22225575779725,0.8015750138448823,0.8015750138448823,-18.82146825087481
64,2,4,1032.0,3612.0,,-18.420680743952367,true,1000,-46.62297837940953,28.202297635457164,28.202297635457164,-32.521829561680946
65,2,4,1040.0,2814.0,,-18.420680743952367,true,1000,-47.094928129916234,28.674247385963866,28.674247385963866,-32.7578044369343
66,2,3,2043.0,2072.0,,-17.00252640188818,false,1000,-16.948103297400294,-0.0544231044878849,0.0544231044878849,-16.975314849644235
67,2,3,1303.0,2081.0,,-16.91114273760247,false,1000,-17.175482360386745,0.2643396227842736,0.2643396227842736,-17.043312548994606
68,2,4,3497.0,1479.0,,-16.802495091872164,false,1000,-16.796070788158154,-0.006424303714009483,0.006424303714009483,-16.79928294001516
69,1,1,2784.0,640.0,,-15.869510253403783,false,1000,-15.654836196355863,-0.21467405704792064,0.21467405704792064,-15.762173224879824
70,2,3,6548.0,2678.0,,-18.420680743952367,true,1000,-19.022329073844826,0.6016483298924591,0.6016483298924591,-18.721504908898595
71,2,4,3395.0,1827.0,,-16.93039114497918,false,1000,-17.04814214578476,0.11775100080557976,0.11775100080557976,-16.989266645381967
72,1,2,2007.0,3231.0,,-16.590901369641294,false,1000,-16.565515148601538,-0.025386221039756407,0.025386221039756407,-16.578208259121418
73,2,3,1365.0,2875.0,,-18.420680743952367,true,10000,-24.78346228122618,6.362781537273811,6.362781537273811,-21.602071512589273
74,2,3,4690.0,657.0,,-17.985776202808257,false,1000,-17.865436299131332,-0.12033990367692482,0.12033990367692482,-17.925606250969793
75,1,1,4505.0,1561.0,,-17.968763841686727,false,1000,-17.830678831765958,-0.13808500992076844,0.13808500992076844,-17.899721336726344
76,1,1,1995.0,3919.0,,-17.189930191717707,false,1000,-17.180473211758926,-0.00945697995878092,0.00945697995878092,-17.185201701738315
77,2,3,3749.0,1147.0,,-17.69562704255063,false,1000,-17.601596532487896,-0.09403051006273344,0.09403051006273344,-17.648611787519265
78,2,3,1444.0,2287.0,,-18.420680743952367,true,1000,-18.91161798932967,0.4909372453773031,0.4909372453773031,-18.66614936664102
79,2,3,1388.0,1042.0,,-15.867640564714518,false,1000,-15.858520400780389,-0.009120163934129621,0.009120163934129621,-15.863080482747453
80,2,3,2717.0,500.0,,-16.112623240647228,false,1000,-16.128840099949862,0.01621685930263439,0.01621685930263439,-16.120731670298547
81,1,1,2038.0,476.0,,-14.179538920210856,false,1000,-14.175387343198004,-0.004151577012851959,0.004151577012851959,-14.17746313170443
82,2,3,1383.0,1415.0,,-15.707922546966861,false,1000,-15.904533576003633,0.19661102903677197,0.19661102903677197,-15.806228061485246
83,2,3,2996.0,854.0,,-16.005936735590936,false,1000,-15.882188744286937,-0.12374799130399872,0.12374799130399872,-15.944062739938936
84,1,1,4732.0,618.0,,-18.420680743952367,true,1229,-19.063543706845834,0.6428629628934672,0.6428629628934672,-18.7421122253991
85,1,2,2116.0,940.0,,-15.02811406742003,false,1000,-14.986300179195824,-0.04181388822420651,0.04181388822420651,-15.007207123307928
86,2,3,1472.0,975.0,,-15.636817628904886,false,1000,-15.652347408576318,0.015529779671432209,0.015529779671432209,-15.644582518740602
87,2,3,1056.0,468.0,,-18.420680743952367,true,1000,-44.7688699012597,26.34818915730733,26.34818915730733,-31.594775322606033
88,2,3,6651.0,953.0,,-17.368489748486844,false,1000,-17.546206579571418,0.1777168310845738,0.1777168310845738,-17.45734816402913
89,1,2,3797.0,1471.0,,-16.928710171924326,false,1000,-16.847152463181615,-0.08155770874271084,0.08155770874271084,-16.88793131755297
90,1,1,1855.0,433.0,,-14.522992614614518,false,1000,-14.432127846085402,-0.09086476852911574,0.09086476852911574,-14.47756023034996
91,1,2,2165.0,1878.0,,-15.763439568548119,false,1000,-15.793539095749544,0.030099527201425502,0.030099527201425502,-15.778489332148832
92,1,2,2065.0,2084.0,,-16.06365608351251,false,1000,-15.994496891134073,-0.06915919237843582,0.06915919237843582,-16.02907648732329
93,2,3,2439.0,2859.0,,-16.886595586613645,false,1000,-16.970899028087775,0.08430344147413038,0.08430344147413038,-16.92874730735071
94,1,1,1902.0,1184.0,,-14.675968485226765,false,1000,-14.770766768362325,0.09479828313556027,0.09479828313556027,-14.723367626794545
95,2,4,2087.0,1620.0,,-16.04341058362169,false,1000,-16.128672120030878,0.08526153640918821,0.08526153640918821,-16.08604135182628
96,2,3,3767.0,705.0,,-18.420680743952367,true,1000,-21.083213971232176,2.662533227279809,2.662533227279809,-19.75194735759227
97,2,4,2623.0,1411.0,,-16.108600076495375,false,1000,-16.351242146604072,0.24264207010869754,0.24264207010869754,-16.22992111154972
