trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
73,2,3,1365.0,2875.0,,-25.728101950507785,false,10000,-24.78346228122618,-0.9446396692816066,0.9446396692816066,-25.25578211586698
74,2,3,4690.0,657.0,,-17.882772235857466,false,1000,-17.865436299131332,-0.017335936726134094,0.017335936726134094,-17.8741042674944
75,1,1,4505.0,1561.0,,-18.170695165073244,false,1000,-17.830678831765958,-0.3400163333072861,0.3400163333072861,-18.000686998419603
76,1,1,1995.0,3919.0,,-17.148869981232952,false,1000,-17.180473211758926,0.03160323052597391,0.03160323052597391,-17.16467159649594
77,2,3,3749.0,1147.0,,-17.469292047795673,false,1000,-17.601596532487896,0.13230448469222367,0.13230448469222367,-17.535444290141783
78,2,3,1444.0,2287.0,,-18.4124400382002,false,1000,-18.91161798932967,0.4991779511294716,0.4991779511294716,-18.662029013764936
79,2,3,1388.0,1042.0,,-15.72400894689901,false,1000,-15.858520400780389,0.13451145388137853,0.13451145388137853,-15.791264673839699
80,2,3,2717.0,500.0,,-16.214699432795097,false,1000,-16.128840099949862,-0.08585933284523506,0.08585933284523506,-16.171769766372478
81,1,1,2038.0,476.0,,-14.23965395768089,false,1000,-14.175387343198004,-0.06426661448288584,0.06426661448288584,-14.207520650439447
82,2,3,1383.0,1415.0,,-15.750761080142412,false,1000,-15.904533576003633,0.15377249586122055,0.15377249586122055,-15.827647328073024
83,2,3,2996.0,854.0,,-15.985917570310193,false,1000,-15.882188744286937,-0.1037288260232554,0.1037288260232554,-15.934053157298564
84,1,1,4732.0,618.0,,-19.83448264557899,false,1109,-19.063543706845834,-0.7709389387331562,0.7709389387331562,-19.44901317621241
85,1,2,2116.0,940.0,,-15.13515111396198,false,1000,-14.986300179195824,-0.14885093476615552,0.14885093476615552,-15.060725646578902
86,2,3,1472.0,975.0,,-15.924401137129351,false,1000,-15.652347408576318,-0.27205372855303267,0.27205372855303267,-15.788374272852835
87,2,3,1056.0,468.0,,-19.973159894774625,false,1000,-44.7688699012597,24.795710006485074,24.795710006485074,-32.371014898017165
88,2,3,6651.0,953.0,,-17.592626093695305,false,1000,-17.546206579571418,-0.046419514123886785,0.046419514123886785,-17.56941633663336
89,1,2,3797.0,1471.0,,-17.0122939037694,false,1000,-16.847152463181615,-0.16514144058778513,0.16514144058778513,-16.92972318347551
