wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,6.814198718248441e-5,0.00010007760764648288,0.8402567094386542,0.6163811416980388,780.971470919394,459.35347874910786,2469.679301157718,6,140,4969.008456851092,BADS
wdaebe9a,8.278777057598202e-5,0.00011328581563982648,0.8463062305681766,0.8059345991767435,1248.2552535794496,668.7922174413814,1662.3065305898745,6,95,3351.9363225293523,BADS
w457a2a0,8.874861792103804e-5,9.901376415691592e-5,0.9610250872652978,0.4256223928043619,1237.6385593321172,570.8554947865194,1608.793857201968,6,95,3244.9109757535393,BADS
wc71252e,4.8837450887741355e-5,4.8531024313456786e-5,0.9917614335229155,0.45796537754249583,1853.1509271117102,1321.0551734453472,1594.7552426791985,6,87,3216.3059340703244,BADS
w8250429,7.20944764263624e-5,3.997466200318491e-5,1.127104106426559,0.35690258963259114,1160.65385747861,627.7444561106677,1530.5588728145124,6,88,3087.981766515894,BADS
w5dd5645,4.5197375820493006e-5,4.736951764411832e-5,1.142272090911865,0.3642423057556153,1372.49641418457,979.1509628295897,1483.0978524666018,6,82,2992.636020416789,BADS
wa64273f,6.678158959601685e-5,4.016608981485087e-5,0.8085075006840634,0.6311486747754316,1214.980932463004,975.7447278565451,1678.0309418998327,6,92,3383.1926152619594,BADS
w578a7cb,4.871091622868923e-5,5.9571684597720746e-5,0.8663155982084573,0.42261590518057346,427.43389606475813,788.683740235865,1685.9222413176353,6,95,3399.167743984874,BADS
wb651fe0,6.392611246417275e-5,7.521965876623671e-5,0.9474882561853155,0.4032270581740886,839.8088237154296,731.4776060637084,1487.3498267612536,6,87,3001.4951022344344,BADS
wcb87506,0.00010284874200725761,8.960851400770645e-5,0.8196030555718606,0.4733015275650541,419.2605524360259,397.30981539905747,1458.5364765869242,6,90,2944.07181119583,BADS
w11ae0c3,0.00011002103210446281,6.253943365711166e-5,0.7272654827592357,0.4789249214150207,1141.727394241645,667.7515606139053,1486.089984155879,6,90,2999.1788263337394,BADS
w0c70a81,5.014522929229592e-5,1.2817418007725123e-5,0.9204193081439007,0.44088256850023755,1038.7101228698157,853.6551283905283,1713.4189687044757,6,95,3454.1611987585547,BADS
wbcb6e6a,6.338500739379362e-5,7.763240403920549e-5,1.063327201604843,0.3767296168208122,877.367967367172,520.5113768577576,1537.1086510500531,6,89,3101.149120318499,BADS
