wid,d1,d2,θ1,Δ,T1,T2,θ_prun,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,4.5529439251620656e-5,0.00013030014007123206,0.8679467779053132,0.244193437921776,830.8818846713228,427.4049095471559,0.6811348039926464,2465.3208977654317,7,140,4965.233292489129,BADS
wdaebe9a,5.5293369849522726e-5,0.00012053452377804604,0.7701199836341333,0.6145740783653147,1155.1383179375412,675.8000662095683,1.1971811822079093,1665.8667872047877,7,95,3363.610712650779,BADS
w457a2a0,5.033518446182391e-5,0.00022341171147377195,0.8755953477765432,0.21933563225320543,1164.7329337894914,567.0274612843058,0.9085959296720102,1610.325481174671,7,95,3252.528100590546,BADS
wc71252e,3.057907622127766e-5,8.355759779416459e-5,1.0238631172134771,0.04716731622989756,2008.6194459661783,1258.0662743588618,0.8419386453649349,1592.38792788001,7,87,3216.037212590602,BADS
w8250429,4.425271301887566e-5,8.716999916691139e-5,1.1406248327850015,0.0010000000000082116,847.7395707805044,689.7370228991347,1.104179498876824,1524.2888433579776,7,88,3079.9190444173028,BADS
w5dd5645,3.3780356002008666e-5,4.304822876048568e-5,0.9564105955210834,0.22081946530481222,1341.4865129497227,976.5874594690557,1.8936999590177173,1487.2488847775933,7,82,3005.3448042860364,BADS
wa64273f,3.530242341437305e-5,7.129791267778391e-5,0.871577898338437,0.23055587001144887,1308.2742959260938,827.8185710310935,0.6328929125517606,1682.2207843578294,7,92,3396.0940887550023,BADS
w578a7cb,4.116374577542118e-5,8.252504967778589e-5,0.7774694950065876,0.2364775709315619,382.4913019899433,791.7800317115662,1.031387204316915,1683.6699166062535,7,95,3399.216971453711,BADS
wb651fe0,5.2280137165946544e-5,6.79663724748543e-5,0.8455449316530401,0.2939271691677243,657.7666636678546,736.4777939180613,1.890219220866378,1489.443634630084,7,87,3010.14862609075,BADS
wcb87506,6.853772888811017e-5,9.971929534382057e-5,0.588882856056899,0.4014246289148261,487.4020546208498,396.9496382054216,1.229799201693044,1462.7317641563918,7,90,2956.9621960050954,BADS
w11ae0c3,8.894149945910067e-5,6.425980216001605e-5,0.6464905699715018,0.44885243725031615,1029.4149454683065,620.0387716293334,1.552365695685148,1488.6271179613855,7,90,3008.7529036150827,BADS
w0c70a81,4.7063433495144945e-5,8.056347471499387e-5,0.8149714957922698,0.4841496418602765,970.8927514031529,615.343041345477,1.7155374777689576,1707.8234600250798,7,95,3447.5240582913634,BADS
wbcb6e6a,4.586445197644231e-5,0.00015092993803198686,0.898678086244563,0.34950549118086205,768.6797890475644,443.20531026060047,1.621420853521722,1538.5077139177797,7,89,3108.4358824236842,BADS
wdf61453,5.4065347566273815e-5,4.523608704082634e-5,0.7555697102230761,0.007160370650747196,694.7613303138951,741.8846511773494,0.6621987991776723,1647.1000004040984,7,95,3326.0771390494006,BADS
wa3a9848,4.3869532523867935e-5,8.455954500154551e-5,0.9125620629434441,0.5141868189878197,1251.674880787297,1028.1467484450736,1.4757560017405513,1586.947607764322,7,87,3205.1565723592257,BADS
wf63b737,6.473089071362128e-5,8.984355304678765e-5,0.7816939960338266,0.3946715261308339,958.7900605343178,640.9590302309766,1.9523726935546868,1428.8588255200714,7,84,2888.7333686320458,BADS
w4ff13f3,5.785662446572197e-5,0.00012346005967610877,0.9278521120134298,0.3439035016104692,584.7937473094339,441.5771924258449,1.3794976101235945,1520.0749799300618,7,90,3071.6486275524353,BADS
