wid,d1,d2,θ1,Δ,T1,T2,θ_prun,neglogl,param_count,n_trials,bic,optimizer
wa3a9848,4.2325656161158874e-5,0.0001221046914886023,0.9775504151301903,0.7516086977655141,1361.1900270396288,1056.5229740657742,1.4670922925103695,1584.8714068083968,7,87,3201.0041704473756,BADS
wf63b737,5.3981466070490744e-5,0.00026394484087578676,0.9732139924678384,0.19420819397564812,1194.64132896903,625.2551752820908,0.5185413004636865,1434.065193903403,7,84,2899.146105398709,BADS
w4ff13f3,5.3485343533105656e-5,0.00021194984700331003,1.1502856903060454,0.26323509265792383,580.322735194204,496.3756981385812,0.8623759104841884,1517.6623200733634,7,90,3066.8233078390385,BADS
w313d7aa,6.137981297377026e-5,0.00014253031471729693,0.9577174967434258,0.44085557909682394,818.3889620471746,546.8913797289132,1.5907450526161118,2387.2121101299927,7,138,4808.914996056085,BADS
w0e2f500,4.521451147583676e-5,0.0001445713934254416,0.8345671883862505,0.4025203973674843,679.6211620180542,925.5822603336441,0.44908991879920224,1562.5373730111464,7,89,3156.4952006104177,BADS
waedfc9c,4.4451582829909835e-5,0.00018137656029974523,0.6864504957199097,0.5693321180343628,922.9323863983153,643.4937477111815,0.5460558223724366,1590.5626755376713,7,93,3212.8535475274157,BADS
w96b09fe,5.732375572791465e-5,0.00016749216391910023,1.0223491525650024,0.6929678773880005,1007.4395775794983,646.5148448944091,1.642407727241516,1665.1737520175768,7,95,3362.2246422763574,BADS
w9ff051d,5.585350182312228e-5,0.00013331122816235018,0.9426195736740192,0.5510816862931097,1988.437885618623,710.9283806647,1.8525886922699282,1651.1043789696628,7,94,3334.0118214152158,BADS
wdcfc216,6.895707913523814e-5,8.703724527361854e-5,0.6667358594760299,0.37887986248359085,1190.6231109052894,565.0503361597656,1.9999999990686772,1598.0993682804406,7,94,3228.0018000367713,BADS
w4a3c9b0,5.962445154265632e-5,0.0001682179858846946,1.1064995208389137,0.4957887609762242,665.7497465105249,562.7471326403054,1.9999999171400091,2145.885599879261,7,125,4325.569395919638,BADS
wde62b3d,5.1131094802830295e-5,0.00010013101620565439,1.0382986347459517,0.03504992885207685,770.7461681164204,469.6412572327971,0.3684306493348049,1608.1695673989386,7,92,3247.9916548372207,BADS
