wid,d1,d2,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,7.700628504559097e-5,8.996005092914343e-5,0.7772502656877988,0.6567259613696798,793.9298202745701,100.32412604382426,2422.511584674374,6,140,4874.673023884404,BADS
wdaebe9a,7.998621325823968e-5,8.565234503602702e-5,0.7815643310546875,0.71503662109375,1293.5974121093748,304.56542968749994,1643.6669573701408,6,95,3314.657176089885,BADS
w457a2a0,6.736015739899631e-5,0.00011339481058892338,0.9095096709560676,0.44685458880925577,1178.7438712330186,357.95260033755756,1605.9987261412136,6,95,3239.3207136320307,BADS
wc71252e,4.85014064451893e-5,5.5857844208056506e-5,0.9829313878657134,0.6720954253798386,1794.9159417733424,586.5712065959426,1581.045958163742,6,87,3188.887365039411,BADS
w8250429,6.420124717220607e-5,6.881394166344948e-5,1.020332866807439,0.6566263912890281,1122.0187395760147,137.60653518402233,1534.4471160972334,6,88,3095.758253081336,BADS
w5dd5645,5.2558777131540266e-5,5.8233098060262516e-5,1.2465282247427238,0.6933248893410928,1304.2851918085944,319.2081630535538,1480.7537941473884,6,82,2987.947903778362,BADS
wa64273f,6.457509618130153e-5,5.164024405898568e-5,0.8630352324369368,0.810373903447562,1114.4224949225645,263.93747832894405,1646.0700011521112,6,92,3319.2707337665165,BADS
w578a7cb,5.777959811293953e-5,7.111621603941668e-5,0.8421560625561654,0.5821405345329516,512.3331649466761,326.9596212809802,1662.453647308265,6,95,3352.2305559661336,BADS
wb651fe0,7.977343279899532e-5,7.54119833441357e-5,1.0474885872482957,0.585634688069069,783.930540894454,317.3938588884026,1483.332221693227,6,87,2993.4598920983813,BADS
wcb87506,0.00012196285250372443,9.989121189398877e-5,0.9677190971118397,0.5691848681855481,356.44475782755745,110.81013887887804,1436.7997990341803,6,90,2900.598456090342,BADS
w11ae0c3,0.00013906047738241852,8.138287250900207e-5,0.9977552494970336,0.6797057332640141,933.9339380673904,216.4027985818178,1459.519652725021,6,90,2946.0381634720234,BADS
w0c70a81,5.1361653889094406e-5,7.203712023418139e-5,0.8452095890045166,0.6292678594589234,1184.879970550537,178.34525108337388,1691.8265103783044,6,95,3410.9762821062122,BADS
wbcb6e6a,7.110481481133639e-5,0.004516240237793895,0.8269748878304382,0.003177329050377067,1853.3544007688758,944.6893905987961,1582.6852323977714,6,89,3192.3022830139357,BADS
wdf61453,9.610609063567495e-5,6.928604818835489e-5,0.7969356446121675,0.47043943028613283,599.2157839551508,338.83208803163143,1606.9656379046712,6,95,3241.254537158946,BADS
wa3a9848,5.8140607757192245e-5,7.601236669003264e-5,0.8867625426826998,0.9499396799187525,1504.8275625158565,266.0900686169042,1580.3571723643554,6,87,3187.509793440638,BADS
wf63b737,7.441979507163243e-5,0.00011742992883293051,0.7848376315878705,0.5469497990931268,1096.6864265385082,332.4619256542063,1416.1848753294057,6,84,2858.954651451871,BADS
w4ff13f3,8.059055246704032e-5,0.00010107612784415495,1.1914280304918066,0.5657245600689202,540.957768820226,141.0609687212854,1501.3976737813896,6,90,3029.7942055847607,BADS
w313d7aa,6.843404505152428e-5,9.459721422121939e-5,0.9079356787916912,0.5594210973914596,810.0066784601947,135.3042495873524,2384.0360557929575,6,138,4797.635633696858,BADS
w0e2f500,6.525791851683471e-5,7.866151299939825e-5,0.7125862888104894,0.7210649921254663,523.9791395018983,478.8622725660387,1535.7105135312365,6,89,3098.352845280866,BADS
waedfc9c,7.725813495254602e-5,8.807322657091238e-5,0.6339909013328417,0.5856371690429057,952.3147195780524,428.37176841659914,1563.7513295189244,6,93,3154.6982559967682,BADS
w96b09fe,6.0296054782837e-5,0.0001021401794320998,0.864498274099617,0.6847650451502658,1115.2821869447507,285.8544783965612,1653.3582427489214,6,95,3334.039746847446,BADS
w9ff051d,5.989853987462809e-5,9.809541515468369e-5,0.9157706140180927,0.56259282477733,1999.8838035542576,372.0726414489035,1637.7996996625272,6,94,3302.8591680186746,BADS
wdcfc216,8.725516481072972e-5,7.116768715417969e-5,0.6993128538993025,0.4551827588985292,1228.779139820801,273.2855120864856,1574.5578915910246,6,94,3176.3755518756693,BADS
w4a3c9b0,5.8529486087867353e-5,0.00011458704108673625,0.960830363799796,0.5135483994044807,927.6807435784576,277.6981824044924,2135.745953842742,6,125,4300.461790109298,BADS
wde62b3d,6.746082409925845e-5,6.397893289840587e-5,0.7543747205717956,0.5947385759209283,581.4002313301899,93.43205958139151,1591.2375116568764,6,92,3209.605754776047,BADS
w5284fa9,0.00013504955704447905,9.953030209978383e-5,0.7544411468505859,0.6243163299560547,1032.245635986328,432.68051147460915,1548.485722344443,6,95,3124.2947060384895,BADS
w18b16aa,0.00011395515150128952,0.00011131035388259128,0.6335831983908429,0.6206924235547194,955.9556562104261,225.659125758102,2332.1136390668175,6,141,4693.919837475904,BADS
w430272a,0.00010796375868769407,9.989768444195566e-5,0.8489596201188396,0.5898080665312591,926.146628477727,263.1067966984118,1590.7400063402679,6,95,3208.803274030139,BADS
w2121301,0.00010015840628854775,7.945256120667689e-5,0.6399474439583719,0.6029292222298682,727.7820287272332,172.72243145853272,2413.5949749366764,6,144,4857.008829670809,BADS
wb14ab17,7.734332035999019e-5,7.301645990322205e-5,0.8304141797776173,0.46494309075516865,589.1772275137554,511.8875035428573,1609.5951464460873,6,94,3246.4500615857946,BADS
wc59a729,0.0001211017971102349,0.004960244901466557,0.5163473067816813,0.00693254439276644,2844.381974439602,1393.4646852198057,1693.853551371793,6,95,3415.0303640931893,BADS
wcb4623a,8.64342620016929e-5,7.402808032595187e-5,0.8961823479965004,0.6098032213141118,973.9368533194464,1023.5858728321887,1651.2367114785761,6,95,3329.7966843067557,BADS
w672a25c,7.382827312959941e-5,6.85614428412694e-5,0.8722463984557941,0.7628026859254315,1037.7857655449075,306.72477590835774,1523.3578025694026,6,89,3073.647423357198,BADS
wf36c682,0.00010093933699720392,8.426237629562124e-5,0.678113580790868,0.5698459085475654,750.6695833534797,142.4883642076622,1606.0332526965556,6,95,3239.3897667427145,BADS
w5c58b96,6.454070920943492e-5,7.777023744905671e-5,1.282365548876114,0.6583022139151581,1203.2462590257637,324.12013693246973,1449.927397662325,6,83,2926.3678389714296,BADS
w397496b,0.00010392204654121125,8.195536880711978e-5,0.7814433674100634,0.6479222590270691,820.0252693648649,268.61419491566784,2438.7307238647463,6,145,4907.3218501840165,BADS
w9376389,5.3324659634224595e-5,6.933514391233302e-5,1.0316624102578498,0.7886414142337161,1707.512043288443,556.7899308400229,1570.6796004864614,6,87,3168.15464968485,BADS
w158db17,8.423845762795534e-5,0.00010591551059911256,0.7543486213684082,0.392976188659668,876.4383316040037,202.8995513916014,1550.768821148577,6,95,3128.8609036467574,BADS
w9864444,0.00010784895297736736,8.401898707231331e-5,0.5314339637756348,0.454560866355896,682.0600509643554,84.97395515441889,2314.8443105283923,6,145,4659.549023511308,BADS
w05e5ad5,7.987813962258346e-5,5.6421804407525e-5,1.1394270213322124,0.7399677631108715,347.5712578714591,109.58314979379787,1629.871068682121,6,90,3286.7409953862234,BADS
w6d23692,0.00010510143823510408,5.7466675381434645e-5,0.7646362687984947,0.5892021658690646,765.1247436064294,93.22606178466222,2404.9554659063383,6,140,4839.560786348333,BADS
we289943,0.0002464143323321565,0.004413760239567205,0.30704121398149714,0.005000462681823673,2310.282358008544,1219.4607256626111,2465.547901213716,6,141,4960.788361769702,BADS
w6f95ee3,6.900643142718637e-5,0.00012082415522889413,0.8983911841362714,0.7084642802923918,1297.5862227380276,527.9088519513605,2469.936207849294,6,145,4969.732818153112,BADS
w6eb2a0a,6.343639882786066e-5,7.14532078096528e-5,1.0004163205862278,0.6526947346047381,2443.461448448943,602.8955676913027,1337.6628312312546,6,75,2701.230591143727,BADS
w2424d8d,0.00010827017431401681,0.00010707268911077415,0.8164711828378495,0.5823420299915597,764.6278552943838,305.46443080529576,1642.0344994581415,6,99,3311.6397180170907,BADS
