wid,d0,d2,θ0,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w0c70a81,0.00012253836512165082,1.0002023229444791e-6,0.3591502515069766,0.2841975403906627,2409.8150415646187,1415.6541649352178,1749.0232164989284,6,95,3525.36969434746,BADS
wbcb6e6a,0.00015794033370690648,0.000531651248518836,0.39409778269269735,0.1879647697648034,2579.541646272992,934.9040828295982,1577.7737924468922,6,89,3182.4794031121774,BADS
wdf61453,0.00021992265311436706,0.00017314535938098508,0.18399442727539284,0.0010210058477241749,1937.4979634398185,1185.1469871813606,1685.753064605316,6,95,3398.8293905602354,BADS
wa3a9848,0.0002571898074823243,3.2791493105927135e-5,0.4078489696368206,0.3666034970453632,2985.299647815634,2755.8900532499024,1629.5749148119478,6,87,3285.945278335823,BADS
wf63b737,0.00028801150732206057,1.2531205047047077e-6,0.2716187445830837,0.01725669155101062,2697.9271707559747,1180.3975687156708,1481.6763939028538,6,84,2989.937688598767,BADS
w4ff13f3,0.00020963524489929673,4.416232771394578e-6,0.37931047588586814,0.15913116186857226,2039.6619468927381,944.75502371788,1559.4401352251457,6,90,3145.879128472273,BADS
w313d7aa,0.000286018899958879,0.0011597576201201846,0.23713552050292494,0.0010044047236442378,2812.856629490852,1030.551964044571,2459.4633415127014,6,138,4948.490205136346,BADS
w0e2f500,0.00032237487298743267,1.0003643826039791e-6,0.1849097457248718,0.001057730517350138,1744.2884028423578,1874.9663421884177,1597.6091276177162,6,89,3222.1500734538254,BADS
waedfc9c,0.0002152350725888513,0.0001360489284642063,0.27387411892414093,0.18594030231237413,1732.3599368333814,1515.5572235584257,1646.3832375685356,6,93,3319.9620720959906,BADS
w96b09fe,0.0002473122889654086,0.0013447664036948487,0.3386146354675293,0.2877312850952149,2737.387466430664,1449.6477127075193,1715.5040218335812,6,95,3458.331305016766,BADS
w9ff051d,0.00028010071651817783,1.0711921567450847e-5,0.2640328559814953,0.021230576133821198,3952.912641339935,1444.7836846811697,1714.1142884021506,6,94,3455.4883454979213,BADS
wdcfc216,0.0001887800794206282,2.4228850238928753e-6,0.20820644640451066,0.0442891737481114,2327.815189276589,1052.8383830504024,1665.8507839600272,6,94,3358.9613366136746,BADS
w4a3c9b0,0.00021484060136268596,0.0020575788347393918,0.4634485127845517,0.3386852122371329,2382.151387573853,1049.4167050028436,2204.513453382489,6,125,4437.996789188792,BADS
wde62b3d,0.00017137109096960888,0.00015850852292463027,0.2966527360677719,0.034496918022632654,1647.7955013513563,1165.1604771614075,1635.7775690028084,6,92,3298.685869467911,BADS
w5284fa9,0.00012269760884726208,8.515071158204281e-5,0.4133805743499602,0.8100686181389312,890.8718018725948,600.2195581185447,1584.0125589714594,6,95,3195.348379292522,BADS
w18b16aa,0.00023864474213170094,1.262772433130464e-6,0.2661763221425651,0.13873076667976195,1638.6958761470935,1268.4304058656037,2478.846349611113,6,141,4987.385258564495,BADS
w430272a,0.00023926157937040994,1.4175297255684549e-5,0.29938060072468603,0.016085487455828842,2068.4812347603724,1209.5662654216424,1673.7609787428428,6,95,3374.845218835289,BADS
w2121301,0.00022590884203115745,1.56213813837484e-5,0.2571329923634767,0.015793756287894218,1420.5686233966842,1383.2887092838064,2530.9036492252912,6,144,5091.626178248039,BADS
wb14ab17,0.00011545321131730039,2.226900050273163e-5,0.3588651964452584,0.13718226206168765,1563.6894536641194,1242.4582883686526,1692.3230336408353,6,94,3411.9058359752908,BADS
wc59a729,0.0002456721173651833,0.009021559689905126,0.3914353352796752,0.3267962480465394,2361.0464349047106,1270.7205840106326,1686.536419116889,6,95,3400.3960995833813,BADS
wcb4623a,8.712134369823176e-5,5.215830719923774e-5,0.5997992571404029,0.9627091946856672,470.77207616021025,1324.04040905094,1677.8090234139534,6,95,3382.94130817751,BADS
w672a25c,0.00010840566037216655,5.517977836644605e-5,0.5641097242049727,1.15325247095614,757.5641781295417,433.51157755387226,1541.3604455729733,6,89,3109.6527093643394,BADS
wf36c682,0.00013516709914021435,8.525655618990518e-6,0.36176673590516206,0.10383964284023481,1143.21066940106,1142.9773622701305,1679.0284087222317,6,95,3385.380078794067,BADS
w5c58b96,0.00025530337448554237,0.0001477911483966877,0.2744354824721813,0.0014990369230508558,3867.839267104864,1554.7174364328382,1514.3440369452317,6,83,3055.201117537243,BADS
w397496b,0.00023832776737069822,0.009999990374588714,0.27673986017849533,0.03299193698575438,1880.931112734379,1455.5074370056898,2569.526112940716,6,145,5168.912628335956,BADS
w9376389,7.892400164027035e-5,4.602085420918548e-5,0.7168785829038824,1.2102881597657686,1210.1994359283706,876.6245541279204,1574.9353297621888,6,87,3176.666108236305,BADS
w158db17,0.00011567740634215784,1.3009517091138996e-5,0.504556435377308,0.28066983280370555,781.2727114622247,689.9599272328485,1629.6498015722184,6,95,3286.62286449404,BADS
w9864444,0.00018654824326405466,0.0011762052118188132,0.252704058209128,0.11482500073341162,1016.0577697431789,761.6924540712687,2440.560424488981,6,145,4910.981251432486,BADS
w05e5ad5,0.0001382524269756217,0.004001112058429719,0.4622484632820374,0.0020468365385477054,1670.9077455285294,1803.6166642382907,1667.256497984298,6,90,3361.5118539905775,BADS
w6d23692,0.00015573843280353112,1.3566450181856127e-5,0.3064772536114864,0.04276351875292082,1603.3126943545965,1286.5109458515233,2502.8427853760154,6,140,5035.335425287687,BADS
we289943,0.0002120447159835805,4.976849422338664e-6,0.3659275481622899,0.0014835092195425897,1651.7360103898682,959.3180988915265,2463.9711338203247,6,141,4957.634826982919,BADS
w6f95ee3,0.0001280996155836198,8.747459091873739e-5,0.7124693311466399,1.2154553335886202,836.5168984057162,662.6594434999332,2469.2578685891503,6,145,4968.376139632825,BADS
w6eb2a0a,7.80899301345564e-5,5.8634812539863147e-5,0.7971339427994177,1.2447887070723775,1660.1086191606325,825.1704113182086,1324.8834514713867,6,75,2675.6718316239912,BADS
w2424d8d,0.00016883028206195988,0.004022409790221728,0.4747957445925235,0.295786460974469,1212.3786696178192,1274.2229946772698,1731.4854462200776,6,99,3490.5416115409625,BADS
