wid,d1,d2,θ1,Δ,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wbcb6e6a,5.95400814566106E-05,9.06514071788674E-05,1.16869504023757,0.500630304683681,588.430740936315,494.310848990946,1509.92051115904,6,89,3105.8085552837400,BADS
wdf61453,7.3744127982827E-05,4.13212630425338E-05,0.746329049023326,0.396797450700111,715.932539069172,657.038990294927,1634.44378791279,6,95,3311.44058854729,BADS
wa3a9848,4.62705174177727E-05,8.71268030095394E-05,0.987831149688936,0.959248672296858,1369.02154537443,937.508144046114,1397.06794070959,6,87,3207.5049456976100,BADS
wf63b737,7.24860246368097E-05,0.000115579750528016,0.915563100493713,0.614321777027053,1009.21635653353,631.573742461792,1418.00582990368,6,84,2875.8576578413100,BADS
w4ff13f3,7.59704941518753E-05,7.62049606016084E-05,1.15990348099505,0.464127782845244,496.635920138942,495.355689237476,1469.58451495728,6,90,3062.361092752390,BADS
w313d7aa,6.94176870898433E-05,7.75227197558015E-05,1.00634713606416,0.482894385602145,701.647662605276,538.449985170187,2352.44267802042,6,138,4804.890290602750,BADS
w0e2f500,5.57104787851695E-05,6.21062133429225E-05,0.763110422611717,0.598877716085844,467.580530658597,959.324918193306,1529.14718968089,6,89,3149.082579126870,BADS
waedfc9c,6.25691155280289E-05,0.000133762736228739,0.617527980804443,0.663864364624023,959.972953796387,714.29443359375,1582.57399807046,6,93,3230.538396841190,BADS
w96b09fe,6.08257810734869E-05,0.000125379460049031,1.00617411355372,0.762407945540035,955.799174460117,633.495799428783,1650.88553913263,6,95,3358.2328060322400,BADS
w9ff051d,6.0811896662402E-05,9.26735709944626E-05,0.981474689923107,0.630727230418029,2091.43495214685,679.733568483243,1639.23398526247,6,94,3327.7765941648600,BADS
wdcfc216,5.834331367391E-05,7.0905156804029E-05,0.677454148083925,0.406436402145773,1216.19064994156,549.749752320349,1595.1483758214,6,94,3225.5521152845500,BADS
w4a3c9b0,6.54151500552281E-05,0.000113305032998468,1.28823288643704,0.523577867925051,508.363010265748,562.824101038859,2134.18744189543,6,125,4346.707118499820,BADS
wde62b3d,5.81361958696305E-05,9.06205695875989E-05,0.743442638528529,0.674781769211411,604.423998229205,448.938619984574,1591.10716444611,6,92,3229.9089743224800,BADS
w5284fa9,8.29520583584723E-05,0.000105673266821194,0.63979987240753,0.655903840138412,1046.81170180625,749.571115631443,1586.90731024289,6,95,3207.1763729370200,BADS
w18b16aa,8.48706731179186E-05,0.000106068143200805,0.657970820971283,0.623033377502306,895.70756557586,540.703678737315,2380.68750599528,6,141,4815.450770898210,BADS
w430272a,0.000109616295922036,6.70041712353991E-05,0.943727608394456,0.518666636493908,965.800902017509,576.304067824276,1601.45711000091,6,95,3262.807685673000,BADS
w2121301,9.31907340072548E-05,7.44463665744334E-05,0.666912471072719,0.634631909045293,727.807061593194,590.808273794937,2415.13514146927,6,144,4927.083789817550,BADS
wb14ab17,6.0205446380139E-05,1.02211781093942E-05,0.874323481519241,0.32863370565552,571.278860862367,882.854027606663,1622.45561726657,6,94,3276.845095094820,BADS
wc59a729,7.01156705462026E-05,0.000109999549469517,0.959775822949562,0.577205041793839,1032.59839416486,637.189081123381,1611.1567031713,6,95,3311.148012923480,BADS
wcb4623a,5.99393855636365E-05,7.79078160353739E-05,0.893042482878022,0.568049774022189,895.713774175988,1490.63813720909,1678.69284862317,6,95,3391.6224040392600,BADS
w672a25c,7.33787866784723E-05,6.81538101146722E-05,0.925852083857325,0.748729492580495,962.311383429912,691.120903505417,1538.6637541413,6,89,3121.4330998253800,BADS
wf36c682,8.08361127060131E-05,2.14666346267899E-05,0.742651411808329,0.461014365597803,693.38377265085,598.904706348549,1592.33354716788,6,95,3309.1336454938900,BADS
w5c58b96,4.62014398446391E-05,9.69495923753988E-05,1.14232723629102,0.779907039534301,1230.53731117398,643.643183447421,1414.46065940332,6,83,2955.620709397090,BADS
w397496b,7.89730100932518E-05,8.56371352055863E-05,0.73217163862726,0.686946457449594,803.265475089574,584.646283650363,2472.10849939446,6,145,5003.772927770570,BADS
w9376389,5.13177605426184E-05,7.78890024275521E-05,1.34606764628023,0.900035063554024,1190.42204771958,1117.29715866295,1501.1771971376,6,87,3193.184254456390,BADS
w158db17,8.67379531709278E-05,9.65076729883421E-05,0.768832201333624,0.311261133577772,906.688521629104,437.260439018922,1518.91272202994,6,95,3161.7334146848900,BADS
w9864444,9.08411677653242E-05,8.13555226926634E-05,0.572476297956846,0.389918632882909,610.845335502626,433.351422619188,2078.04405637058,6,145,4747.511671119860,BADS
w05e5ad5,4.79592959299608E-05,5.60476244647385E-05,1.03124232461763,0.958543541803374,313.136222280446,613.343432522379,1594.99315666541,6,90,3326.6991863189500,BADS
w6d23692,8.72677625188706E-05,1.54584760970509E-05,0.780286179700961,0.503770296214571,712.748568724783,513.067899811722,2374.77982388771,6,140,4927.624835962480,BADS
we289943,8.83626093079389E-05,9.21718113553966E-05,0.791903998819461,0.494724950102528,924.873460635004,497.902662320894,2350.04560638552,6,141,4786.600411295320,BADS
w6f95ee3,7.37505623257383E-05,0.000103171922015191,1.18098093093685,0.616554411607522,903.389830068212,922.436272451191,2453.99100701218,6,145,4994.574169176130,BADS
w6eb2a0a,6.41022996464197E-05,2.39225558522946E-05,1.3074016312839700,0.43851038795742600,2088.538350262210,1269.0265748637600,1330.5817254483000,6,75,2687.068379577830,BADS
w2424d8d,9.3979773091644E-05,2.11386194352803E-06,0.789561802805401,0.452439798600972,752.283180458471,628.341114195064,1678.14918497467,6,99,3365.4762991065700,BADS
