wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wdf61453,0.00011288149091349795,0.00024593972461339677,0.0003775069318690737,0.27298080305688727,0.5514604441255545,0.22734838830849582,1204.10112942304,1243.6684253214364,1673.7805329598527,8,95,3383.99208105251,BADS
wa3a9848,0.00020058300266756596,0.0003046636550766577,0.00019655384656021185,0.4179013704590034,0.6365943003544816,0.2596141454816097,2802.1103917475557,2642.146267634234,1624.9498570069281,8,87,3285.626978963093,BADS
wf63b737,0.00013897763917377403,0.0002478484768802919,0.00016502675731964862,0.4572163436645678,0.6171409900973412,0.18630842067123013,1466.3718711786714,1168.6460541453926,1480.7733842406124,8,84,2996.993302871971,BADS
w4ff13f3,0.00025362708932210026,0.0004457679191323586,0.0007733935255653071,0.25880308929714374,0.8996318267774768,0.0027045582688879667,2100.826504046563,947.5047963089308,1547.8035562006291,8,90,3131.6055897639003,BADS
w313d7aa,0.000272691620090246,0.00014280846339786096,3.679466139756155e-6,0.25012394778754354,0.5799769472840419,0.06755379438693174,2075.4523086731638,1061.133458644084,2455.590941684759,8,138,4950.599912850776,BADS
w0e2f500,0.00010799194580404747,0.004761555479599817,0.00042482958006555125,0.47608408979085143,0.36500984287973615,0.26605138898200587,1082.2153439920755,1892.8567548728863,1596.61954172162,8,89,3229.148174401097,BADS
waedfc9c,7.076855549358569e-6,0.00012659642003852935,0.00011910449997026075,0.330596000951482,0.5620737682207254,0.7114872499569901,655.6601738499011,595.0398468412457,1561.20977541134,8,93,3158.680346767906,BADS
w96b09fe,0.001152033147648403,0.00015095595505779292,0.0053252461888091745,0.15464742790731179,0.4363973336338131,0.09510301124066249,3029.015949862514,1541.08447321978,1713.994712756362,8,95,3464.4204406455287,BADS
w9ff051d,0.00018052795920161605,0.0006319556914407124,0.00037444799319101205,0.36161488014739007,0.3420522638829425,0.03741111158858989,4006.7494174465537,1366.9543407857418,1712.3831263102045,8,94,3461.112610878569,BADS
wdcfc216,0.00011946929586821468,0.0007142869894416198,0.009513439960040521,0.26167423469731566,0.2578390027127936,0.017390427230364346,2164.6382311665297,1031.9970157340308,1660.405470076657,8,94,3357.1572984114737,BADS
w4a3c9b0,0.000299077527836048,0.00020075250370428968,0.002605807930581261,0.3449316591845491,0.41347925888992904,0.0010000000004584037,2862.00991744754,1068.7115877670292,2204.3643423223375,8,125,4447.355194543094,BADS
wde62b3d,0.00011050881433811419,0.009997462534910209,0.0003184945363737838,0.3841990613357666,0.27755800649420054,0.0014091781134084375,1510.4566784961205,1165.5814971536527,1632.4253369458395,8,92,3301.0249825080714,BADS
w5284fa9,6.818716596711694e-6,0.0003044591081251324,0.0001333881359433709,0.315352948462767,0.6880542161509248,0.6992691002138532,890.6483583467359,617.2630428070021,1539.1477067263972,8,95,3114.726428585599,BADS
w18b16aa,0.00012990001372039712,0.001761555462010289,0.009993321851005472,0.3699309669678332,0.42133568014289535,0.00235455624484827,1363.4150380355493,1273.6360359412613,2466.7260201323647,8,141,4973.042119387755,BADS
w430272a,0.00017640593242355195,0.00018094493572741506,1.49604783023052e-5,0.4505234724491493,0.6423517137836643,0.28490194277286723,1265.7703829063394,1238.4658965040217,1672.5325261172638,8,95,3381.496067367332,BADS
w2121301,0.00011349288030549526,0.00033201566974728857,0.007300583750283718,0.39207580293502614,0.5922526228217592,0.004631529910552367,695.0485751190283,1583.5584770944804,2523.0256265088856,8,144,5085.809759414379,BADS
wb14ab17,6.170527526631615e-5,0.00021441731653476135,2.166634993731433e-6,0.46091138534503334,0.4832250048933736,0.323675958726559,1002.4132388732821,1307.7678449423613,1690.194082257424,8,94,3416.734522773008,BADS
wc59a729,0.0012646519029331426,0.0001334780908230068,0.007127338516090826,0.20867892007569025,0.5851387334116589,0.008465152135104312,2630.495932791382,1255.490169621771,1683.9633328530203,8,95,3404.357680838845,BADS
wcb4623a,1.1301874227194894e-6,0.00012164140525358774,9.412980055378921e-5,0.33049738118019384,0.8387185163941832,0.7221877206964018,693.5105988273789,1169.4120792171816,1649.984726191525,8,95,3336.4004675158544,BADS
w672a25c,4.4169341937282856e-6,0.0030826604368717173,0.00011479023393625767,0.50028239931597,0.8352909082106997,1.0180831988727321,1008.957804118063,494.77609674786436,1519.1275099518366,8,89,3074.1641108615304,BADS
wf36c682,7.696120954271914e-5,0.002175649039785599,0.0018447905380709827,0.502770613306402,0.3861147341197102,0.18227701800464277,748.1993652403614,1239.2797460683141,1677.2352381878493,8,95,3390.901491508503,BADS
w5c58b96,0.0001781127406923382,0.0001659840662981727,0.0022887192164190084,0.38597259100637177,0.7934834837150977,0.04485131183326827,3090.238615063671,1581.6198526437245,1508.6198757615234,8,83,3052.5904763854196,BADS
w397496b,0.00016320557547993094,0.00023416825507564334,0.0002570016341287803,0.34921708505382415,0.6481841449008061,0.2880795951600885,1096.880948464968,1452.6984601077854,2557.110947153897,8,145,5154.035764247159,BADS
w9376389,1.3749601113655945e-5,0.0001479016723151671,9.513650220585617e-5,0.5915181896195845,0.7868814735550512,1.100117457384478,1302.5520894093543,810.0919888148295,1568.184425676747,8,87,3172.0961163027305,BADS
w158db17,0.00013819090950178246,0.0017984582001238471,1.8547530876877511e-6,0.3425023018900538,0.328921663062938,0.2575673517456744,1654.4416959077353,717.85433551413,1619.5307180636414,8,95,3275.4924512600874,BADS
w9864444,0.0001859014158662184,0.0007450262450985961,0.006575283627816884,0.18162161559332163,0.24227260035346262,0.03982099980930799,1250.6319717271253,815.0416284799575,2424.2705134493963,8,145,4888.354896838157,BADS
w05e5ad5,0.00011933790873426041,0.00021101491285284194,0.0052663509768207705,0.4297360707446933,0.615898364316672,0.23386824760586025,1484.6093591302633,2005.6691639125347,1663.2042902682485,8,90,3362.407057899139,BADS
w6d23692,8.424541491996559e-5,0.0003253972134827507,2.352396236244898e-5,0.42436355546116833,0.5582845282554626,0.3338153260201216,887.9472836852073,1260.8883544802666,2492.7372211576517,8,140,5025.007581696178,BADS
we289943,0.00019859886966641868,0.00034419514585689876,0.004469078610744764,0.3101762723721595,0.47089154597558264,0.127972621496416,1739.9595111464578,999.2665787843407,2455.9193416062835,8,141,4951.428762335592,BADS
w6f95ee3,6.594579039771873e-5,0.0002558795247547785,0.0001180383624384696,0.5808588426922506,0.8735999812207774,1.115415073366039,877.4685368360222,654.9186426898814,2461.7356183038164,8,145,4963.285106546998,BADS
w6eb2a0a,4.873684828496723e-6,0.0006747634737729852,0.00014100953945148453,0.6506199332015058,0.7627929465869784,1.01357454765699,2020.9246875878307,884.6455756278374,1324.2564697188889,8,75,2683.052844346068,BADS
w2424d8d,0.0002511012184315048,0.0002411449185176714,0.0004938588109024804,0.28789963181594935,0.5358065362864002,0.16135773448799953,1479.2920323877122,1331.9281701590933,1722.415899895675,8,99,3481.592758592427,BADS
