wid,d0,d2,θ0,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,0.0002805076056191973,4.8184048776254484e-5,0.2368139457702637,0.057225761413574265,2145.8972930908203,1317.4484252929685,2507.7287954148237,6,140,5045.107445365304,BADS
wdaebe9a,0.00011806888518781569,7.478563285746573e-5,0.5973922179573856,1.1509544103680673,835.6081890087805,470.4225560424675,1657.3534329493737,6,95,3342.0301272483507,BADS
w457a2a0,0.0001662374852726747,0.0008909479033625836,0.5083879644849902,0.3319145473571582,2043.539160147872,1096.575944050649,1677.4126977174205,6,95,3382.1486567844445,BADS
wc71252e,6.585701740862005e-5,3.600990468879583e-5,0.7061452764924615,1.04229147947859,1221.5363955590874,1063.1692979950456,1588.5430972278589,6,87,3203.881643167645,BADS
w8250429,0.00016920234156209872,0.0012906356524124841,0.521321052359126,0.06791899358184314,2201.8852227978637,1333.1653638480927,1572.7835928111986,6,88,3172.4312065092663,BADS
w5dd5645,0.0001436092968850521,0.00048059655532564237,0.35064684657723777,0.08529816496069544,3843.9109085044033,1728.4718123453786,1531.3894354470171,6,82,3089.2191863776197,BADS
wa64273f,0.00021348288493943835,3.354823671083999e-5,0.24106859329686614,0.001000279898669893,2757.8844865147116,2319.648755065009,1716.4585421635195,6,92,3460.047815789333,BADS
w578a7cb,0.00017797170134083192,2.4593671297917183e-5,0.2847666931152344,0.04654190063476565,1942.0234680175781,1403.5438537597654,1713.9266108866093,6,95,3455.176483122822,BADS
wb651fe0,0.00021028988672358082,0.009691095377849773,0.3709149498795159,0.019625192702515084,2120.573745679576,1319.2295386572368,1536.992251141823,6,87,3100.7799509955735,BADS
wcb87506,0.0003802436322426009,0.009962214496699616,0.21052367021149548,0.0014011104202025036,1573.697256530974,840.0353913115204,1497.408846313681,6,90,3021.8165506493433,BADS
w11ae0c3,0.0002459912254606756,1.0000000001340283e-6,0.3253486866716412,0.01522565230407057,1618.3569006097969,1581.138244093745,1558.672690270661,6,90,3144.3442385633034,BADS
w0c70a81,0.00014962926117123294,0.003421735081873509,0.2931815268455284,0.012447870113119316,2938.2676701283344,1350.4498518803302,1747.5854443819171,6,95,3522.4941501134376,BADS
wbcb6e6a,0.00017377047924851683,0.00011078386564147622,0.3648376483735047,0.027008793682907716,2676.2205626495415,906.2752129684667,1578.400992889005,6,89,3183.733803996403,BADS
wdf61453,0.000177628924920225,7.802273017960145e-6,0.2275021861841378,0.0013048335176426657,1746.9995164778084,1249.4764067734648,1688.9665697534208,6,95,3405.256400856445,BADS
wa3a9848,9.151289620180491e-5,5.6470844382862445e-5,0.6943673040102464,1.3154417961613158,825.4051016472429,635.8974541496079,1583.8546526742393,6,87,3194.504754060406,BADS
wf63b737,0.00018507622077682187,2.6589939217874717e-5,0.3826345340821444,0.0011852896125119962,2250.959675849288,1367.5593485803965,1482.8459074437155,6,84,2992.2767156804907,BADS
w4ff13f3,0.00020254184494985497,3.703169544535558e-5,0.4166774847515535,0.010037933960520638,1955.3932780318062,913.3774999824709,1554.2621954076226,6,90,3135.5232488372267,BADS
w313d7aa,0.0002005306602139374,5.955312751194725e-6,0.374600879522595,0.00100393980847745,2306.1544522334157,1053.5771781136755,2457.0452025639306,6,138,4943.6539272388045,BADS
w0e2f500,0.0002105847059224051,1.3732146633414847e-6,0.2962441031770368,0.27394137489969583,1463.9316704194243,1782.7080211598968,1592.9538727648103,6,89,3212.8395637480135,BADS
waedfc9c,0.0002740397309257477,5.669834462327984e-5,0.2376036069726979,0.013530261715059205,1842.3875254404265,1522.4133979761973,1645.3307128518256,6,93,3317.8570226625707,BADS
w96b09fe,0.00028213084345293056,7.24373015057809e-5,0.2846266747658228,0.20832419738537286,2919.6008326558513,1554.2402576866152,1710.2628974281677,6,95,3447.8490562059387,BADS
w9ff051d,0.00016350884358124767,0.0006712328019276105,0.5261604060267564,0.18911937078890334,2825.206458385946,1363.0416608502856,1711.8439170693375,6,94,3450.947602832295,BADS
