wid,d1,d2,θ1,θ2,T1,T2,neglogl
w0e2f500,8.341893643680277e-5,1.673527343033786e-8,0.5878424072265626,0.8467626953125,1198.0529785156248,1153.8970947265627,288.67424531389327
