wid,d1,d2,θ1,θ2,T1,T2,neglogl
wb14ab17,8.603841135435336e-5,1.000281116787775e-10,0.9423547363281249,0.372548828125,994.0139770507811,1320.8160400390627,213.72779073183193
wc59a729,6.530424401145409e-5,0.0003078522167466474,0.9024365997314452,0.6398908233642578,1568.343734741211,1178.4618377685547,180.31331608778993
wcb4623a,9.286123872596081e-5,1.0000702717894099e-10,0.806028823852539,0.47805809020996093,1735.6872558593752,1975.4512786865237,230.94510905398573
w672a25c,7.630233735111602e-5,0.0001425430091936444,0.6892163467407226,0.6828302001953125,1783.4823608398438,1437.57438659668,178.81998193125474
wf36c682,9.720018325996584e-5,0.00016150754858458084,1.0023896121978757,0.44211052417755126,573.9947795867923,1194.6866989135742,185.712451556553
w5c58b96,6.270060458771792e-5,0.00016100825550512598,1.4763362884521483,0.8542931365966797,1418.2258605957034,1369.6422576904297,196.3819188729531
w397496b,0.00014038100576592826,6.540068173024367e-5,0.8637798309326171,0.5124926757812499,1331.673049926758,1364.2440795898435,244.93631483882208
w9376389,4.740531386858197e-5,0.00016801257844567527,0.980956745147705,0.8693408012390136,2569.3873405456548,1869.6864128112793,237.43400207723488
w158db17,0.00013768464148039076,2.3522879211973988e-8,0.7986494445800781,0.11503341674804687,1526.3107299804688,1110.529708862305,139.70142036300476
w9864444,0.0002788910454625243,4.088577794660876e-8,0.36200469970703125,0.23263519287109377,1508.5998535156248,1031.6192626953125,172.6644965170876
w05e5ad5,1.3707706529401698e-5,0.00021963980239449746,0.5569247341156006,0.3335087394714355,1826.8194198608398,1147.5815296173096,334.8701920103839
w6d23692,0.0001229480598019381,1.788806962361089e-5,0.8104171752929688,0.47904754638671876,1225.2258300781255,1168.9392089843755,292.6804994335658
we289943,0.00011705292299539109,0.0004708246496346001,0.7438195991516113,0.5853140068054199,1535.439109802246,1127.1488189697268,224.37125713908546
w6f95ee3,9.642084067537236e-5,0.00037280006780022833,1.1842862129211424,0.7075831270217895,1645.0137853622439,1524.6313810348513,258.4448448238201
w6eb2a0a,6.477409698234633e-5,9.150098753179534e-6,1.3189221191406248,0.6961538696289062,2847.3480224609375,1687.8921508789062,186.59289614047384
w2424d8d,0.00010721941602677608,0.0003004576064106842,0.8226834106445312,0.5696847534179688,1246.8185424804688,1277.8732299804688,144.69849878583096
