wid,d0,d2,θ0,θ2,T1,T2,neglogl
wdf61453,9.25160412344079e-5,0.00010327068334787581,0.45691696166992185,0.5159671020507812,580.5984497070314,1294.5529937744143,197.49648088926375
wa3a9848,2.772594469014573e-6,2.5773355222011498e-6,0.42298088073730467,0.6114911651611328,1896.586322784424,1632.818603515625,321.9321388524792
wf63b737,0.00010875266185052941,0.0009871753499515173,0.6840320873260498,0.8354174661636352,561.4167213439941,1182.8099489212038,142.50702661511562
w4ff13f3,0.00014290656654938913,0.0002846576206613398,0.8673637771606445,1.0381865882873533,112.8599643707279,1101.192831993103,149.30192906527685
w313d7aa,0.00011629276900927464,0.0003814558358091791,0.6942963969707489,0.7870816349983215,498.7889468669892,1238.786667585373,309.122426391199
w0e2f500,8.366696514925417e-5,0.00014786263988290666,0.4400333034992218,0.8027087640762328,575.6125271320346,1371.6552019119263,194.24287807621016
waedfc9c,0.0001419183568573375,0.0001307632167808921,0.34806922912597654,0.5133537292480469,1287.6991271972659,1384.138488769531,161.09796957264012
w96b09fe,0.00010240848049016873,0.00047064892088092045,0.6412182807922363,1.4602184438705443,934.9638223648076,1102.4930953979494,197.0433980784576
w9ff051d,0.00011812411862887645,0.00010945439573441595,0.6289244294166565,0.7242628514766692,2089.7275626659393,1267.8814828395846,203.21973299037322
wdcfc216,0.000121091769078245,4.60493247874451e-5,0.3741595268249511,0.4376735496520996,1673.0168342590334,1168.8482284545898,166.2193271605201
w4a3c9b0,0.0001844978080939124,0.0004716110632179206,0.9265838623046875,0.9171273803710938,717.6757812500001,1339.7399902343748,216.47928686862548
wde62b3d,5.50141872016086e-5,0.00011789646357905105,0.48677342414855956,0.6981842374801636,260.7753515243531,1101.458191871643,216.70199176152104
w5284fa9,0.0002327296983681883,0.00016472759484283583,0.2848875427246094,0.5377124786376953,1657.7472686767578,1255.9772491455076,138.21493931539362
w18b16aa,0.00014287895386228783,0.0002055546217802674,0.4881490325927735,0.6807379913330078,648.3486175537112,1237.0532989501955,244.16536120575907
w430272a,0.0001440578440875756,0.00016420536570254217,0.6572889184951781,0.79880286693573,434.0780973434448,1173.029541969299,176.88950702392543
w2121301,0.00017390558512774278,0.00014864037201599298,0.5970236730575562,0.8666559100151061,86.67936921119689,1093.6149120330813,268.5525685485074
wb14ab17,6.710252064955774e-5,8.964707130870076e-5,0.49858505725860597,0.5851159739494324,514.4887745380402,1300.7112383842466,227.0723730633659
wc59a729,9.794753251340334e-5,0.000445603578062558,0.6344124650955201,0.8240198373794555,607.5324773788452,1133.1232070922854,186.8982512754093
wcb4623a,8.441548483202672e-5,0.00015014464836839945,0.5882861518859863,0.8014639186859132,623.3744621276857,1857.646656036377,227.17748146117606
w672a25c,0.0001584151367712543,9.57524011569424e-5,0.587271203994751,0.9597037363052368,1108.3575487136843,1159.0678215026858,171.67630694520997
wf36c682,0.00010555052266390631,0.00014751578713264522,0.5733083534240723,0.6852981758117676,13.698768615722624,1211.7910385131838,192.44782517842023
w5c58b96,8.405884823561001e-5,8.675783698820938e-5,0.7626457023620606,0.9881416320800781,772.37024307251,1197.6587295532227,192.04802880050408
w397496b,0.0001879606443004717,0.00010548008502387465,0.5075765514373779,0.7322350311279296,1016.6226387023926,1182.4156999588013,262.4114705634108
w9376389,0.0001164499271530148,1.152127517090802e-10,0.6807587623596191,0.8628054809570312,2111.558151245117,1750.2289772033694,239.31207881870773
w158db17,0.00011075735061275826,0.0009847288241137684,0.47189476013183596,0.1698991394042969,776.4492034912108,895.7550048828126,155.07774426855
w9864444,0.00020643398153038934,4.9716744805018654e-5,0.3031471633911133,0.3520742607116699,948.6450195312502,1057.68518447876,180.49161626227755
w05e5ad5,8.919025032039075e-5,4.389914428057167e-5,0.6926492309570312,0.9993277740478516,134.91516113281259,930.6915283203127,271.4885302825963
w6d23692,0.0001390971322454806,1.793747428607437e-6,0.45527416229248047,0.5589744567871093,958.4860801696781,1116.6254043579104,314.3195454529128
we289943,0.0001609121157236316,0.00037505813266892034,0.54999098777771,0.7916751003265381,907.5938463211062,1110.2681398391724,239.09136553335406
w6f95ee3,0.00016039846038580686,0.00011719489422933735,0.8289147186279298,1.0529774475097655,777.6016235351566,1410.9474182128909,269.01019429550445
w6eb2a0a,0.00010464216732292452,1.7107131157581517e-7,0.6106565475463868,0.6666703414916992,3279.2629241943364,1986.171817779541,194.79940995969292
w2424d8d,0.00018854103368387283,0.0002126023468236565,0.5566273307800294,1.1903249168395995,814.2971038818364,623.6928939819337,175.60837097737414
