wid,d0,d1,d2,θ0,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
wbcb6e6a,8.242189213162186e-5,0.00015392345639003932,1.0391602337679848e-5,0.587907090228135,0.7663982998870708,0.2146028314773278,1204.525576257083,904.6768664385543,1578.1205565336736,8,89,3192.1502040252044,BADS
wdf61453,5.0629138716471706e-8,0.00018142814589629575,5.1256194711323375e-8,0.35332654118537904,0.7179293406009675,0.5508328044414521,343.31080317497265,546.4485287666323,1636.5076495886356,8,95,3309.4463143100756,BADS
wa3a9848,0.00013775337199275461,0.0009598383903512209,6.8202665797818205e-6,0.45440409462840764,0.4588628917537426,0.2197826094053744,3683.5735864613525,2632.0158202550374,1629.6530064708154,8,87,3295.0332778908673,BADS
wf63b737,0.00011423528920529817,9.683133793930922e-5,1.950653485436406e-5,0.5139442877611146,0.7294722771365195,0.7205868283240126,484.47792720980954,647.2561256028711,1440.4175780743394,8,84,2916.281690539425,BADS
w4ff13f3,2.0201989068821136e-5,0.00011483884942427734,0.00010907586959169991,0.38621097077775635,0.938258396334204,0.690729739620947,287.06796225014875,315.67964849637065,1499.3706855200367,8,90,3034.7398484027153,BADS
w313d7aa,1.4673575161382853e-5,0.00011024931918155272,0.0001589047957068954,0.4500084445619723,0.8197223298202153,0.7363541036297101,273.74386139563296,390.77557064592855,2376.887848796323,8,138,4793.193727073904,BADS
w0e2f500,8.867113917910057e-8,6.391617328936794e-5,7.467608444583195e-5,0.16873330627429425,0.6707038231278029,0.6740155769253766,478.61257674231166,591.4593989615411,1538.1221422294739,8,89,3112.153375416805,BADS
waedfc9c,6.4654629166655e-6,0.00013684708943457628,0.00013234102841956703,0.37054058112204075,0.556794133335352,0.7306958065927028,566.9224649667741,619.050932303071,1562.7263368032216,8,93,3161.7134695516693,BADS
w96b09fe,4.960974440199192e-5,7.573818637575561e-5,8.520538681274675e-5,0.35701491373125466,0.9120851076301186,0.7760631558205932,588.9841402415188,533.1192184938118,1670.8254499767227,8,95,3378.08191508625,BADS
w9ff051d,0.00012497843992103098,0.00030679178588389555,0.0005563745058074888,0.5950059238262474,0.6947613902576267,0.28611801583319907,2627.797832805663,1421.0304420441391,1724.7124946905478,8,94,3485.7713476392555,BADS
