wid,d1,d2,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,4.7566918031502256e-5,6.440730353546252e-5,0.6801758982450701,0.5722164958924987,953.9119466673585,144.03621283127023,2445.7734708755497,6,140,4921.196796286756,BADS
wdaebe9a,8.328334839570211e-5,8.90777152237436e-5,0.8089098023918632,0.7609327766030765,1287.5368524288208,207.10649754582846,1644.2578811405815,6,95,3315.8390236307664,BADS
w457a2a0,6.523902839024595e-5,0.00010456693964595538,0.8262857675552369,0.43949101448059086,1219.841867685318,367.5353169441227,1607.0641764543059,6,95,3241.451614258215,BADS
wc71252e,4.527956542783164e-5,6.190595924955816e-5,0.9213079016067603,0.6513088853738737,1924.2239562938269,624.8037164360544,1582.9753766024319,6,87,3192.746201916791,BADS
w8250429,4.903181472163838e-5,6.431489746761372e-5,0.8378332117944955,0.605616704300046,1312.3746935278177,191.3175810128454,1534.671049184795,6,88,3096.2061192564593,BADS
w5dd5645,4.75332043126836e-5,4.4605627127628355e-5,1.3947849049473646,0.628000430823678,982.9320576921853,346.6802001766415,1483.9713157928331,6,82,2994.3829470692517,BADS
wa64273f,6.887837801846523e-5,4.9151219567324464e-5,0.8795841598838444,0.8226712970868476,1094.3225246081865,228.69842865121325,1647.128717711379,6,92,3321.388166885052,BADS
w578a7cb,5.392527896650795e-5,6.596378039179232e-5,0.7671139029526967,0.5616126431376325,543.7066734346445,342.5213517519297,1663.0314466062796,6,95,3353.3861545621626,BADS
wb651fe0,6.788017694171824e-5,7.903388828518831e-5,0.9319036154472292,0.6419791321916205,800.5674306768242,270.462781041653,1482.6941713184292,6,87,2992.1837913487857,BADS
wcb87506,0.00011368652792771715,8.505126496541599e-5,0.9462449460558128,0.5143955728434958,353.3289733924907,129.12741618347383,1438.765798024343,6,90,2904.5304540706675,BADS
w11ae0c3,0.0001264875470217593,7.037171278342718e-5,0.929479241357776,0.5933095276446784,985.3992476995476,296.77027575351116,1461.0841908732984,6,90,2949.1672397685784,BADS
w0c70a81,4.144364553720371e-5,4.7776982015206746e-5,0.6992726534624325,0.5555436325750281,1262.4024014120594,248.4936548993404,1702.0522457665745,6,95,3431.4277528827524,BADS
wbcb6e6a,5.975932922432617e-5,9.82952423667894e-5,1.0170174483469598,0.4711606551357545,796.0045834268386,201.56273662250902,1528.1656319361082,6,89,3083.2630820906093,BADS
wdf61453,9.006216893518007e-5,6.892136881571356e-5,0.8126038119732402,0.4707679486495909,581.2508840579538,345.8630382257984,1606.7010923865962,6,95,3240.725446122796,BADS
wa3a9848,4.863886384181911e-5,7.564577778110345e-5,0.8743350889949428,1.0081291730292348,1517.7315823913825,241.0319129303656,1580.824528951389,6,87,3188.4445066147055,BADS
