wid,d1,d2,θ1,θ2,T1,T2,neglogl,param_count,n_trials,bic,optimizer
w3c803c1,0.00014059985858264737,0.00011388139496043323,0.8026048326180898,0.7448550159961451,1055.489897428197,25.682578112173577,2365.0345652047386,6,140,4759.718984945133,BADS
wdaebe9a,0.00011829871634957594,0.00013939732399778626,0.8005554670019046,0.7461158018548304,1511.3447579133212,673.2762856601767,1603.022752075326,6,95,3233.3687655002554,BADS
w457a2a0,0.00011234437499731161,1.095330285101708e-10,0.882940289257585,0.36365055980221656,1639.3330833433624,423.1851988983948,1612.6252845442089,6,95,3252.573830438021,BADS
wc71252e,0.00010741556954874221,4.9740176282670754e-5,1.1467150596992177,0.5136338855159056,1915.507707347729,861.6298703630946,1525.8845998680385,6,87,3078.5646484480044,BADS
w8250429,6.816958132545444e-5,0.00022564467318398558,1.1185555911064144,0.39125363178551203,1069.4108333438635,440.6253192573786,1488.2851503758645,6,88,3003.4343216385982,BADS
w5dd5645,6.747732250828648e-5,8.90631113119545e-5,1.299541179788739,0.5041590666554293,1454.2365298773802,595.08085059324,1427.9811431689163,6,82,2882.402601821418,BADS
wa64273f,0.0001268912358396255,7.521423819419014e-5,0.889865500605665,0.7342587771080434,1423.5433793626728,1121.741508017294,1597.79636482662,6,92,3222.723461115534,BADS
w578a7cb,0.00012665906553160826,8.000443150027822e-5,0.8345833644125852,0.5317616962457916,850.5646998942029,398.0801284991674,1619.4538122283018,6,95,3266.230885806207,BADS
wb651fe0,9.618679614551222e-5,0.0001039990659250722,1.1696479328210079,0.47420176429883215,669.5005347022748,437.76162378144403,1450.1004520159995,6,87,2926.9963527439263,BADS
wcb87506,0.0001316309394259342,0.00011706005803703878,0.9810819595493376,0.6293236059881747,372.56590053439186,93.73783832415934,1431.8491141080794,6,90,2890.6970862381404,BADS
w11ae0c3,0.00014805077499625732,9.57189819090024e-5,0.8861309112030722,0.6983794048130313,1166.4344169494145,249.15527356597542,1445.7521096918977,6,90,2918.503077405777,BADS
w0c70a81,9.446435133576831e-5,0.00014633183351012434,0.7575071893632411,0.6968482533097268,1677.0362664014103,300.89640282094507,1629.497426717455,6,95,3286.3181147845135,BADS
wbcb6e6a,0.000994409903419125,0.0009999999828444043,1.9716109753213822,0.004637495893985011,2669.145684875548,806.8157322704794,1561.4387773287183,6,89,3149.8093728758295,BADS
wdf61453,0.00012409057587676895,0.00010895295281686669,0.7348829936732363,0.5069848458006163,711.616926626448,378.7251752855812,1585.9470385613681,6,95,3199.2173384723396,BADS
wa3a9848,0.00010817909120072133,0.00015162042211679333,0.80680152669549,1.0387139850109817,1723.3666796237233,461.6344176232817,1527.1451483271424,6,87,3081.085745366212,BADS
wf63b737,0.00010279749003566047,0.00015922064515253026,0.8072883120190817,0.7199002873699647,1122.0964333333543,315.020537748933,1389.5563175494717,6,84,2805.697535892003,BADS
w4ff13f3,9.205111930391885e-5,0.00011527532233916432,1.0621094780415294,0.5819308225810528,776.0686371475458,141.57095551490815,1479.3666233224305,6,90,2985.7321046668426,BADS
w313d7aa,0.00010180851518377925,0.0001221156484349765,0.9226273283387126,0.4394512531875807,1070.226819655727,274.8897569988913,2326.017131738171,6,138,4681.597785587285,BADS
w0e2f500,9.761553368377474e-5,0.00016091624071820848,0.6369270326104015,0.8701995524484664,702.1682025166227,445.3693156596277,1486.5817826633888,6,89,3000.0953835451705,BADS
waedfc9c,8.904390343412071e-5,0.0001112006947913063,0.5966308826339115,0.5335672404566397,995.2583041645161,668.4629463807447,1544.6720641607278,6,93,3116.539725280375,BADS
w96b09fe,7.935121709905224e-5,0.00015205864415503574,0.8050555574455295,0.7215553638718393,1433.6729353020287,576.927913940105,1628.7086351705518,6,95,3284.740531690707,BADS
w9ff051d,8.076822989876305e-5,0.00013951948895768557,1.0162521027325329,0.6470652194915064,2039.2447383478454,310.06168442956044,1609.6968364198062,6,94,3246.6534415332326,BADS
wdcfc216,0.0001187432513032527,7.249158474841657e-5,0.7464015378103795,0.4527460523907212,1251.0235047066092,287.4012652988313,1559.6054324777404,6,94,3146.470633649101,BADS
w4a3c9b0,0.0005504103077110774,0.0009999284592137263,1.2275885095126065,0.005128892347952467,2290.497780551482,856.7117813983489,2198.946828801563,6,125,4426.8635400269395,BADS
wde62b3d,9.53874390978146e-5,8.768539766036725e-5,0.8351733966737634,0.6167163557868611,575.6318500552424,117.42741613343131,1566.7930109211115,6,92,3160.716753304517,BADS
w5284fa9,0.00012330679348283085,0.0001551693024164808,0.6484070507669821,0.846152491546236,1129.8911474645138,445.07490983232856,1538.9313955875111,6,95,3105.1860525246257,BADS
w18b16aa,0.0001658334564935363,0.000122830308748871,0.7154419836846084,0.6421120979595999,1008.3082529316066,202.7100396631547,2304.0852245448214,6,141,4637.863008431912,BADS
w430272a,0.0001818725410622893,0.00011716136210791277,0.8095082822716227,0.49189490256369434,1111.6356425434585,607.8949999180157,1563.6940592389767,6,95,3154.711379827557,BADS
w2121301,0.000145937127899123,0.0001307616057148095,0.7247067683160492,0.648218019765028,744.6135168896776,554.0663111921959,2347.3668622476152,6,144,4724.552604292687,BADS
wb14ab17,0.0001324930388675745,7.213210521430784e-5,0.803219861409193,0.4060393443900057,985.3108766908009,556.546973236709,1575.964186725317,6,94,3179.188142144254,BADS
wc59a729,7.743620555009403e-5,0.00013702067965030052,0.804420026977168,0.6767916256488246,1219.5783766803643,263.1439036947356,1606.623209053482,6,95,3240.5696794565674,BADS
wcb4623a,9.895380429265748e-5,0.0001276697977792398,0.9239752406414516,0.6827433922267039,1029.4600639988744,1145.0453000429209,1626.2185351007215,6,95,3279.7603315510464,BADS
w672a25c,0.00011964208190737363,9.123852067926268e-5,0.7733831785103393,0.8209767904858746,1385.0197441297498,468.4270129728248,1489.220002970711,6,89,3005.371824159815,BADS
wf36c682,0.00014357483187705643,0.000108653402495023,0.7396179513944026,0.546948977240645,773.8954682814892,296.82056181332007,1574.0260559276262,6,95,3175.375373204856,BADS
w5c58b96,8.926950462387915e-10,0.0001205011460746915,0.6025192205068561,0.6236445970502064,1977.5078009560275,430.65949322408443,1454.3666999089467,6,83,2935.246443464673,BADS
w397496b,0.0001286506764500843,0.00010698769473689102,0.8368701693415641,0.6974946334958076,833.1516340374947,338.5170295834541,2412.078305342221,6,145,4854.017013138966,BADS
w9376389,9.764849138626135e-5,0.00011684525973067587,0.6616453684121371,0.8428461840003728,3420.576299726963,643.8430674374107,1512.8204442091696,6,87,3052.4363371302666,BADS
w158db17,0.00010084869065714464,0.00012062714550476576,0.6820244565710891,0.4289138966833707,1043.0135745089501,199.69279856886743,1540.324356129622,6,95,3107.9719736088473,BADS
w9864444,0.00012608955001107436,9.291831597736617e-5,0.5659861611944144,0.457060067970906,650.5463303155924,90.09384956925713,2303.7151410750043,6,145,4637.2906846045325,BADS
w05e5ad5,0.0001218052982890754,0.000190212554344228,1.011451916694641,0.9357314932346344,603.8780927658083,944.6674644947055,1571.314599374715,6,90,3169.6280567714116,BADS
w6d23692,0.00014010011101618772,9.200241097000888e-5,0.7946522021293639,0.679742324501276,848.5468901693823,38.53716403245939,2363.5696883381092,6,140,4756.789231211875,BADS
we289943,0.00015755121950801829,0.00014377147622245912,0.7328010900356896,0.6002039832801213,1095.1948837523,195.99179572995973,2307.2350277252162,6,141,4644.162614792702,BADS
w6f95ee3,0.00010231300705160516,0.00012843494340777966,0.9229612433165312,0.6790801078826189,1604.9923032522204,518.5055412352087,2431.2160355813094,6,145,4892.292473617143,BADS
w6eb2a0a,6.637662775706098e-5,1.3615611773485886e-9,0.5109338572507841,0.2660539636318572,6060.333557960985,1083.32623452734,1328.3567183849523,6,75,2682.6183654511224,BADS
w2424d8d,0.0001262051764790626,0.00012645873656902542,0.8585736204878609,0.6512566101401647,874.3599981258533,252.22410758315058,1630.631149327399,6,99,3288.8330177556054,BADS
