wid,true_d1,true_d2,true_θ1,true_θ2,true_T1,true_T2,fitted_d1,fitted_d2,fitted_θ1,fitted_θ2,fitted_T1,fitted_T2,neglogl,n_trials
recovery_024,0.00013799518819187118,0.00016828389144666307,0.8532329689094611,0.5267793595847531,3939.3790203067592,2179.2732439215733,0.00016566442034689937,0.0001872182086380929,0.8880208641794105,0.5254909024773016,3985.7350554117206,2168.5801073994553,1664.9482739951834,96
recovery_025,2.2336891434222508e-5,2.4450479038180876e-5,0.4086687332410874,0.25578701322163083,3866.93916195459,2035.3894405919016,5.983471923012119e-5,1.682405882027428e-5,0.41815466166759246,0.24793927815877648,3853.1981202191705,2035.4035600104714,1560.4288952321388,100
recovery_026,2.0073687002621142e-5,3.9652274046613574e-5,0.8342085515811838,0.06308148290537828,3715.7483729624164,3821.9099922037585,2.7495130688856076e-5,1.0008003121589244e-6,0.7480833981056977,0.07056743773696614,3859.981901959961,3823.224907555953,1372.1039239771533,96
recovery_027,0.0005019411918147359,1.3440940111054644e-5,0.48053400139034214,0.36540310091017614,1624.7502695024548,1510.89899146579,0.00046629647171661195,5.310825788186574e-6,0.4480170388623851,0.4003895302674224,1641.8070692872595,1475.6651028397114,1556.6730726485255,100
recovery_028,4.410332488279765e-5,0.0002174017389955967,0.924385628833268,0.9250364038151242,1433.121742606761,2233.185491420183,4.3404725317016754e-5,0.00024500117813330163,0.8691149963125281,0.9060127988893691,1548.4162573753565,2282.4121277628365,1660.9364848448242,90
recovery_029,9.371912899158945e-5,5.806658336277256e-5,0.8766238966226911,0.7454998977010756,4252.802036515156,2358.7740785599194,8.564215716987826e-5,6.809846843631694e-5,0.8102172718532268,0.6956693133446264,4368.244753119836,2494.4956724768417,1761.5863974909707,95
recovery_030,0.00011478257153005362,0.0006225221131966085,0.5675857725692104,0.6706791106532589,202.62146752673343,2516.0396220492976,0.00013082663031967762,0.0006668512832123428,0.5700051690453165,0.6565113606022078,254.54279095706625,2532.499100490986,1583.0911326110293,100
recovery_031,0.0004806213368371305,0.0006981465523833648,0.3336045172475025,0.6465657192371714,4440.640770686671,1627.1788723026368,0.0005497487006979557,0.0006284527523377322,0.30561185734579344,0.6188016775960569,4460.769274624181,1622.2778351686427,1396.3808603261225,99
recovery_032,0.0009016376692221082,1.238971665765225e-5,0.7665707031261155,0.029099128690251337,772.6758475113272,2750.066250345951,0.0008244447627550611,1.0016855414181095e-6,0.6485259825024821,0.03983318440382281,805.0421067270462,2750.138528293337,1068.977308262247,100
recovery_033,7.556359830201731e-5,5.55122328280408e-5,0.5108508323742113,0.9101534803151641,2839.986357349491,4942.933545533887,9.943896056223042e-5,6.535246839430845e-5,0.4617217248872024,0.7559742860852259,2906.826122668621,5200.376398199846,1754.427871007453,99
recovery_034,5.1192205031549776e-5,6.121158248096512e-5,0.6253913495797879,0.4164343580622273,4134.946124419453,2902.8363244594125,1.00003521566835e-6,3.9938199894494155e-5,0.6269388396884301,0.44123867124957883,4158.947611939357,2900.8686703203803,1756.731765542349,100
recovery_035,4.926805999337821e-5,0.0002108879999659428,0.43679965178942537,0.8403996319314376,1696.7877858106224,1126.812230795684,0.0001024757378411928,0.00020831535230582374,0.43272987947930475,0.8190422174360712,1708.1099229723081,1117.5110933526723,1690.8687445726803,100
recovery_036,0.00021606085277788432,0.0005975374654195394,0.28155147520929064,0.6377746618369244,4077.7395798513626,729.4406175030722,0.00027046746297782094,0.0005938414731828581,0.3109013341276212,0.6865153010368426,4083.0436936847927,678.2606216758891,1476.2279580073323,100
recovery_037,0.00022407698416562923,0.00029838800601876054,0.696527340512204,0.9249709109303801,1294.7547867684323,507.0392987136428,0.00021693932664651076,0.00025238168892995706,0.6395369674935536,0.8289662244629065,1281.5963364920483,527.0790390691138,1632.7686763505235,97
recovery_038,0.00038465748188821884,6.455621721190672e-5,0.8801340399976059,0.8579075285088146,4773.494031874778,4935.232131473268,0.0003723839183523673,5.5396312136585746e-5,0.8078705212513076,0.7531162170607305,4821.468843582906,5217.560116242421,1660.8646156691632,94
recovery_039,0.0004511716778428659,0.0005012751351490458,0.4148841843063936,0.9487236470226146,2825.5743760335176,3256.976324086501,0.00041549980101794945,0.00048470244042194256,0.42398869642522186,0.9262411346894804,2827.8604625927983,3298.447932183626,1540.0878035494802,99
recovery_040,1.640771756262717e-5,0.0004881037422209537,0.08404944216709373,0.7144884230405292,2766.8216930945414,3369.017299492746,1.000000000002093e-6,0.0004635535917842082,0.09188518968879639,0.718183515561982,2767.336040859391,3339.148737928144,1305.5360524768123,99
recovery_041,0.0004283282920766541,0.00017518339541190833,0.3941525633655393,0.0576178122807493,511.97405922043976,3168.91379515303,0.0004785528131375764,0.0001529587244898894,0.3888004546950788,0.06839151987328483,558.7388456548979,3169.3911125501468,1183.5344225523913,100
recovery_042,0.000391589656666396,0.0003975193169524854,0.9170164411968916,0.4135354425250295,4388.858450687203,2055.557581708853,0.00035674668732082245,0.0004877318671428911,1.0022733212285109,0.47113133366715737,4342.439731151729,2048.28212411774,1512.1383050698043,98
recovery_043,9.16612201293618e-5,3.174090734190582e-5,0.8058456598662163,0.5835547244972722,4992.521216650252,1396.8055630597928,8.260150744606046e-5,1.7947494576952397e-5,0.8169045087988343,0.5885079350004889,4914.303767980709,1410.0932618390286,1820.7474447236928,99
recovery_044,2.3735548078532766e-5,0.0008305418074482833,0.4179380200047879,0.07251676339363197,1842.1748507449709,651.5429968692741,3.145138200804693e-5,0.0010752053931666608,0.4057589195680157,0.07269223426117606,1881.5875490501637,653.7149340674658,1273.2269227627085,100
recovery_045,1.4222255156862241e-5,7.733866173492328e-5,0.6836768070090842,0.21603197706237423,3961.024020878213,546.5500324141258,1.4628879510978946e-6,5.927212606999571e-5,0.6815385991808821,0.23618931757690323,3946.985787998593,543.531063004613,1613.6591628313222,98
recovery_046,8.802103703960274e-5,9.93763138018585e-5,0.5317294824843589,0.8709570195375542,4834.397804085752,3607.0119020518914,0.00011234341577631879,8.855471581241354e-5,0.5635303509933965,0.8576088161393226,4798.3931863758235,3699.254107802835,1702.6033697042992,94
recovery_047,6.082697797473909e-5,0.0007296249396150661,0.5144625664640866,0.9599817848002216,3995.5523892920223,124.01214045372764,7.646149776465652e-5,0.0007021773390544573,0.5540003635202992,0.8527331977528229,3965.7511452891413,151.5393759209474,1595.1578691201016,100
recovery_048,4.5672507100126266e-5,2.0611835765428137e-5,0.3909596913083694,0.4786533367374723,4415.841945770576,1360.656322622458,3.022623493875051e-5,4.360358135852872e-5,0.40788980651983114,0.442996702041414,4438.575128657714,1407.7057728011282,1670.9004752664605,100
recovery_049,3.492633131963508e-5,7.215955441156497e-5,0.8927456372177885,0.03057483905518868,4962.61033462011,2296.3976119087397,3.908974465775358e-5,0.00015090497555434156,0.8545782253142715,0.040031102228676924,5112.821676605744,2296.4259166954434,1290.3038224302265,97
recovery_050,0.0002498030260802466,6.585228755463559e-5,0.619983824887593,0.013299447266791335,4090.1383644984894,4162.385852199941,0.0002587740523543963,5.1087430695835915e-6,0.6019589606526278,0.021779721934290154,4120.0701672554715,4162.836420996245,1077.299107633241,100
