trial_idx,choice1,choice2,rt1,rt2,diff2,pda_loglik,pda_used_eps,pda_n_samples,analytical_loglik,loglik_diff,abs_err,mean_ll
44,1,2,5539.0,1477.0,,-16.45162557969152,false,2104,-16.338474592798853,-0.11315098689266634,0.11315098689266634,-16.395050086245185
45,2,3,9705.0,1934.0,,-20.650600205167827,false,1021,-19.971761375008697,-0.6788388301591297,0.6788388301591297,-20.31118079008826
46,2,4,9842.0,2940.0,,-19.376059041854397,false,3329,-19.506979396687747,0.13092035483334996,0.13092035483334996,-19.441519219271072
47,2,3,6771.0,842.0,,-22.03516084775594,false,1171,-46.175624163916446,24.140463316160506,24.140463316160506,-34.10539250583619
48,2,4,5064.0,3064.0,,-17.475302330337698,false,1172,-17.367602054577937,-0.10770027575976115,0.10770027575976115,-17.421452192457817
49,2,4,4377.0,3095.0,,-16.691386897136752,false,1073,-16.491768925490735,-0.1996179716460169,0.1996179716460169,-16.591577911313742
50,2,4,4154.0,2687.0,,-17.462151462183144,false,1412,-17.42647214704639,-0.03567931513675404,0.03567931513675404,-17.444311804614767
51,2,3,4776.0,1735.0,,-15.465544653945175,false,1038,-15.371166675114978,-0.09437797883019705,0.09437797883019705,-15.418355664530075
52,2,3,3356.0,1152.0,,-16.429493111195345,false,1014,-17.9330755784437,1.5035824672483535,1.5035824672483535,-17.181284344819524
53,2,4,3636.0,2032.0,,-15.65755598294722,false,1034,-15.486797313165692,-0.1707586697815291,0.1707586697815291,-15.572176648056455
54,2,3,9556.0,1963.0,,-18.008619931575364,false,1203,-18.053350607619436,0.04473067604407177,0.04473067604407177,-18.0309852695974
55,2,4,6893.0,5136.0,,-19.843308489569818,false,2856,-20.000306640189255,0.15699815061943667,0.15699815061943667,-19.921807564879536
56,2,4,3941.0,2936.0,,-16.363907865629205,false,1029,-16.328343630401655,-0.035564235227550256,0.035564235227550256,-16.34612574801543
57,1,1,9692.0,1281.0,,-19.060519888111894,false,2806,-19.004081664064334,-0.056438224047560936,0.056438224047560936,-19.032300776088114
58,2,4,2902.0,2136.0,,-22.015976933416905,false,1122,-44.64575243138271,22.629775497965806,22.629775497965806,-33.330864682399806
59,2,4,4325.0,3339.0,,-17.47782209821067,false,1070,-17.550610187185534,0.072788088974864,0.072788088974864,-17.514216142698103
60,2,4,5259.0,2780.0,,-17.27372976157485,false,1152,-17.257750844953428,-0.015978916621421035,0.015978916621421035,-17.26574030326414
61,2,3,7083.0,1033.0,,-32.253465584954014,false,1060,-38.8429521273153,6.589486542361286,6.589486542361286,-35.54820885613466
62,2,4,3421.0,3046.0,,-16.180963890002683,false,1062,-16.560099380357272,0.3791354903545887,0.3791354903545887,-16.37053163517998
63,2,4,7840.0,2097.0,,-17.964392225736827,false,2462,-17.91666306399391,-0.04772916174291808,0.04772916174291808,-17.94052764486537
64,2,4,2218.0,2204.0,,-51.22589920821101,false,1016,-44.791718796532734,-6.434180411678277,6.434180411678277,-48.008809002371876
65,1,2,7556.0,1600.0,,-17.30363397301408,false,2168,-17.172750453935972,-0.13088351907810747,0.13088351907810747,-17.238192213475024
66,2,4,3748.0,2006.0,,-14.268813289806062,false,1032,-14.257317475371892,-0.011495814434169915,0.011495814434169915,-14.263065382588977
67,2,3,6853.0,1336.0,,-17.236691506155633,false,2187,-17.137392747194262,-0.09929875896137119,0.09929875896137119,-17.187042126674946
68,2,3,4347.0,1381.0,,-14.44987586275119,false,1021,-14.319766395211824,-0.13010946753936636,0.13010946753936636,-14.384821128981507
69,2,3,7200.0,1210.0,,-17.394418388785294,false,1449,-17.464036811199534,0.06961842241424065,0.06961842241424065,-17.429227599992416
70,2,3,2563.0,1015.0,,-39.828408848147,false,1010,-73.68272297580947,33.85431412766247,33.85431412766247,-56.75556591197824
71,2,3,9288.0,2280.0,,-19.91829624653056,false,8213,-19.795887510862027,-0.12240873566853239,0.12240873566853239,-19.857091878696295
72,2,4,4344.0,2756.0,,-16.233121924564355,false,1008,-16.53371673198496,0.3005948074206053,0.3005948074206053,-16.383419328274655
73,2,3,3799.0,839.0,,-22.038682786037832,false,1068,-44.43821295385032,22.399530167812486,22.399530167812486,-33.238447869944075
74,2,4,7929.0,1919.0,,-17.646054113245643,false,1077,-17.54350125311235,-0.10255286013329368,0.10255286013329368,-17.594777683178997
75,2,3,6747.0,1202.0,,-18.282216610474062,false,3334,-19.033681957718542,0.7514653472444799,0.7514653472444799,-18.657949284096304
